time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
4139008,4516,2021,916,4.3151999999999996e-05,0.08339676447212696,-4.176711797714233,-0.005216063611442223,8080,0.0024414845,-0.001480739563703537,0.15,0.9851873517036438,0.03173828125,706.34,37.19274287999999
4141056,4518,2022,916,4.3049599999999995e-05,0.09543934254907072,-4.1843583434820175,-0.005060578485426959,8084,0.002617107,0.007656622678041458,0.15,0.9837976694107056,0.0245361328125,706.34,37.19274287999999
4143104,4520,2023,916,4.2947199999999994e-05,0.10232405900023878,-4.2662647515535355,-0.004636355413822457,8088,0.0030266652,-0.013466078788042068,0.15,0.9862604141235352,0.033935546875,708.38,37.13683004
4145152,4522,2024,916,4.2844799999999987e-05,0.08866433403454721,-4.187949821352959,-0.006069728042348288,8092,0.0027022064,-0.012950383126735687,0.15,0.9932137131690979,0.0386962890625,707.92,37.105087929999996
4147200,4524,2025,916,4.274240000000001e-05,0.12540573254227638,-4.04878219217062,-0.005816898279590532,8096,0.0034223539,0.011959891766309738,0.15,0.9831395745277405,0.0338134765625,711.26,37.16165557
4149248,4526,2026,916,4.264000000000001e-05,0.0838169117923826,-4.275324985384941,-0.006453053705627099,8100,0.00426274,-0.025380339473485947,0.15,0.9810814261436462,0.0362548828125,711.91,37.256092120000005
4151296,4528,2027,916,4.253760000000001e-05,0.11975247459486127,-4.1266211569309235,-0.004840105553739704,8104,0.0036335469,0.02083086594939232,0.15,0.9825692176818848,0.0478515625,713.16,37.25929250000001
4153344,4531,2028,916,4.243520000000001e-05,0.10649103531613946,-4.186154440045357,-0.004813323190319352,8108,0.0028991778,-0.0013453811407089233,0.15,0.9839178919792175,0.027099609375,713.0,37.27010561
4155392,4533,2029,916,4.23328e-05,0.09428345435298979,-4.270133346319199,-0.005424774935818277,8112,0.0021147288,0.002630118280649185,0.15,0.9862547516822815,0.018310546875,714.81,37.385800950000004
4157440,4535,2030,916,4.22304e-05,0.09584542363882065,-4.193281218409538,-0.005380286514991894,8116,0.0027531218,-0.00731290876865387,0.15,0.988565981388092,0.039306640625,715.32,37.40315169
4159488,4537,2031,916,4.2128e-05,0.11092670471407473,-4.136126816272736,-0.005680864385794848,8120,0.0022270512,0.012660715728998184,0.15,0.9821186661720276,0.0238037109375,714.52,37.378425490000005
4161536,4539,2032,916,4.20256e-05,0.08614721451885998,-4.246691316366196,-0.006310474098427221,8124,0.002509122,-0.006234627217054367,0.15,0.9831223487854004,0.03662109375,716.37,37.32169005
4163584,4541,2033,916,4.192319999999999e-05,0.10941852000541985,-4.194980517029762,-0.006365854016621597,8128,0.003987644,-0.01590242236852646,0.15,0.98514723777771,0.0472412109375,717.97,37.37808071
4165632,4543,2034,916,4.182079999999999e-05,0.09794135321862996,-4.1656282395124435,-0.005945476936176419,8132,0.0039637457,-0.010304395109415054,0.15,0.983039140701294,0.0377197265625,719.4,37.41517405
4167680,4545,2035,916,4.171839999999999e-05,0.10632971185259521,-4.313135430216789,-0.005973391584120691,8136,0.004045341,-0.010599933564662933,0.15,0.9853452444076538,0.0523681640625,721.19,37.53053425000001
4169728,4548,2036,916,4.161599999999999e-05,0.09465235727839172,-4.121105670928955,-0.005046810460044071,8140,0.0046904706,-0.0066161006689071655,0.15,0.9919957518577576,0.0545654296875,722.27,37.57281074
4171776,4550,2037,916,4.1513600000000015e-05,0.08943729288876057,-4.142617896199226,-0.004075228731380776,8144,0.0017007617,-0.003754645586013794,0.15,0.9872379899024963,0.024169921875,723.39,37.592180690000006
4173824,4552,2038,916,4.141120000000001e-05,0.07947702659294009,-4.158101975917816,-0.007083198710461147,8148,0.0041527036,-0.023131754249334335,0.15,0.9827779531478882,0.0482177734375,725.06,37.67801422
4175872,4554,2039,916,4.130880000000001e-05,0.09024725994095206,-4.301170468330383,-0.004746872873511165,8152,0.0025076477,-0.013697549700737,0.15,0.98549884557724,0.0343017578125,726.08,37.73510425
4177920,4556,2040,916,4.1206400000000006e-05,0.099753760965541,-4.169470056891441,-0.007427897551679052,8156,0.0028988388,-0.007934842258691788,0.15,0.9819613099098206,0.0313720703125,725.46,37.747562929999994
4179968,4558,2041,916,4.1104000000000005e-05,0.11164269992150366,-4.2414205223321915,-0.005947463650954887,8160,0.0023553343,-0.010446794331073761,0.15,0.9854690432548523,0.0321044921875,731.26,38.05627073
4182016,4561,2042,916,4.10016e-05,0.0716274210717529,-4.184029087424278,-0.005918151946389116,8164,0.0026926305,-0.015945784747600555,0.15,0.9930738210678101,0.0364990234375,736.77,38.19454385
4184064,4563,2043,916,4.0899199999999996e-05,0.08996220806147903,-4.137974977493286,-0.005604064557701349,8168,0.0028030667,-0.008374974131584167,0.15,0.989281177520752,0.0439453125,736.77,38.19454385
4186112,4565,2044,916,4.0796799999999995e-05,0.1373137291520834,-4.23863098025322,-0.004551124584395438,8172,0.002601544,0.005838446319103241,0.15,0.9808337688446045,0.028564453125,739.39,38.27756663
4188160,4567,2045,916,4.0694399999999994e-05,0.0692719214130193,-4.2358735501766205,-0.0052278892253525555,8176,0.0024119979,-0.021247155964374542,0.15,0.9900674819946289,0.0263671875,737.58,38.20299248
4190208,4569,2046,916,4.059199999999999e-05,0.07569739734753966,-4.217385396361351,-0.00434967722685542,8180,0.0023275386,-0.010543644428253174,0.15,0.9908624887466431,0.0250244140625,740.25,38.182494199999994
4192256,4571,2047,916,4.0489599999999986e-05,0.09516239608637989,-4.270235389471054,-0.004413238231791183,8184,0.0030115396,-0.005201596766710281,0.15,0.9876166582107544,0.02978515625,742.06,38.22730335999999
4194304,4574,2048,916,4.038720000000001e-05,0.09422799199819565,-4.224859595298767,-0.0037774059164803475,8188,0.0024676812,-0.011326432228088379,0.15,0.990141749382019,0.0230712890625,742.48,38.127120919999996
4196352,4576,2049,916,4.028480000000001e-05,0.15884012170135975,-4.183628350496292,-0.005685900221578777,8192,0.0043471833,0.02172333002090454,0.15,0.9838261008262634,0.0504150390625,743.06,38.0916499
4198400,4578,2050,916,4.018240000000001e-05,0.12872719997540116,-4.177985668182373,-0.00488692638464272,8196,0.0025875452,0.004450581967830658,0.15,0.9827477931976318,0.01806640625,744.4,38.07452703
4200448,4580,2051,916,4.008e-05,0.0921026251744479,-4.160282641649246,-0.0057607316703069955,8200,0.0026857313,-0.0010111108422279358,0.15,0.9841715097427368,0.029541015625,744.57,38.01907516
4202496,4582,2052,916,3.99776e-05,0.11214045132510364,-4.251194000244141,-0.005440873821498826,8204,0.0046197614,0.00871676579117775,0.15,0.9816297888755798,0.0506591796875,744.81,37.977798979999996
4204544,4585,2053,917,3.98752e-05,0.09973102272488177,-4.287973552942276,-0.006172585621243343,8208,0.0028560995,-0.007747471332550049,0.15,0.9868706464767456,0.034423828125,744.2,38.036500430000004
4206592,4587,2054,917,3.97728e-05,0.092307802522555,-4.1754269897937775,-0.005589893946307711,8212,0.0027014513,-0.0015602558851242065,0.15,0.9911056160926819,0.0194091796875,744.07,37.93869495
4208640,4589,2055,917,3.967039999999999e-05,0.0879727981518954,-4.227255597710609,-0.006194243105710484,8216,0.0029024575,-0.010254450142383575,0.15,0.9869796633720398,0.0384521484375,745.04,37.92452349999999
4210688,4591,2056,917,3.956799999999999e-05,0.10170358535833657,-4.0745464116334915,-0.00381397403543815,8220,0.001723461,-0.00739751011133194,0.15,0.9804435968399048,0.018310546875,746.71,37.954452870000004
4212736,4593,2057,917,3.946559999999999e-05,0.07869131490588188,-4.283570840954781,-0.004795965127414092,8224,0.0032472978,-0.018360525369644165,0.15,0.9768111109733582,0.0299072265625,744.3,38.046524829999996
4214784,4595,2058,917,3.936319999999999e-05,0.11102439253591001,-4.1932084411382675,-0.006556929147336632,8228,0.0037469626,-0.0065665096044540405,0.15,0.9876497983932495,0.06298828125,743.57,38.18282894000001
4216832,4597,2059,917,3.9260800000000015e-05,0.13077520136721432,-4.131403475999832,-0.003976128238718957,8232,0.0033095079,0.005928445607423782,0.15,0.9871510863304138,0.031982421875,741.61,38.15887639
4218880,4600,2060,917,3.915840000000001e-05,0.1559173888526857,-4.1290688663721085,-0.005100371723528951,8236,0.0027880492,0.03185444325208664,0.15,0.9823185205459595,0.032958984375,741.66,38.21582461
4220928,4602,2061,917,3.905600000000001e-05,0.08427479746751487,-4.115555018186569,-0.006048811716027558,8240,0.002701596,-0.017096541821956635,0.15,0.9855007529258728,0.029541015625,741.66,38.21582461
4222976,4604,2062,917,3.8953600000000006e-05,0.10485762497410178,-4.144448950886726,-0.004644084110623226,8244,0.0026207173,0.007599938660860062,0.15,0.9744380712509155,0.025146484375,739.22,38.09156623
4225024,4606,2063,917,3.8851200000000005e-05,0.0975432328414172,-4.266014367341995,-0.006666607339866459,8248,0.0047631986,-0.019437026232481003,0.15,0.9843446016311646,0.056640625,737.81,38.14424219
4227072,4608,2064,917,3.87488e-05,0.08748056995682418,-4.240149989724159,-0.007114234264008701,8252,0.0041427924,-0.015184838324785233,0.15,0.9912413358688354,0.0430908203125,741.33,38.29001048000001
4229120,4610,2065,917,3.8646399999999996e-05,0.09946500021032989,-4.21403931081295,-0.006062216431018896,8256,0.003144448,-0.0019053816795349121,0.15,0.9920973777770996,0.0333251953125,741.65,38.2619293
4231168,4613,2066,917,3.8543999999999996e-05,0.18279333785176277,-4.169620722532272,-0.003639269147242885,8260,0.0019815122,0.017326243221759796,0.15,0.9733017683029175,0.026123046875,741.12,38.22334794
4233216,4615,2067,917,3.8441599999999995e-05,0.11375128128565848,-4.216689437627792,-0.004160375974606723,8264,0.0029028733,-0.0044950805604457855,0.15,0.9763868451118469,0.04736328125,742.14,38.182423209999996
4235264,4617,2068,917,3.8339199999999994e-05,0.09668420790694654,-4.224677070975304,-0.004345685796579346,8268,0.002487817,-0.008346088230609894,0.15,0.9847794771194458,0.0233154296875,742.58,38.225706630000005
4237312,4619,2069,917,3.8236799999999986e-05,0.11287790606729686,-4.2324558943510056,-0.004899412248050794,8272,0.0029153596,0.0065016187727451324,0.15,0.986439049243927,0.0283203125,739.56,38.23011361
4239360,4621,2070,917,3.813440000000001e-05,0.09759682579897344,-4.281512007117271,-0.0050758916477207094,8276,0.0023416546,-0.007007952779531479,0.15,0.9905931949615479,0.021484375,739.57,38.13967716
4241408,4623,2071,917,3.803200000000001e-05,0.11380252614617348,-4.202822789549828,-0.0034382305457256734,8280,0.0022276714,0.0068144649267196655,0.15,0.9901509881019592,0.018310546875,739.46,38.221075459999994
4243456,4626,2072,917,3.792960000000001e-05,0.10604062490165234,-4.033240921795368,-0.004952092451276258,8284,0.0037755114,-0.014278262853622437,0.15,0.9803816080093384,0.0445556640625,738.32,38.31214009
4245504,4628,2073,917,3.782720000000001e-05,0.09468640526756644,-4.1535016149282455,-0.005546326603507623,8288,0.003440779,-0.015080157667398453,0.15,0.9829389452934265,0.028076171875,737.16,38.291723749999996
4247552,4630,2074,917,3.77248e-05,0.09934755833819509,-4.210261195898056,-0.0036235200677765533,8292,0.002172072,-0.0076955147087574005,0.15,0.9860389828681946,0.025146484375,736.17,38.28322366
4249600,4632,2075,917,3.76224e-05,0.09904171526432037,-4.255908265709877,-0.004920026287436485,8296,0.0019706304,-0.006899930536746979,0.15,0.9869201183319092,0.029052734375,735.67,38.267550619999994
4251648,4634,2076,917,3.752e-05,0.1076867850497365,-4.248358607292175,-0.006258632172830403,8300,0.0046904003,0.0002760179340839386,0.15,0.9890825152397156,0.0533447265625,735.55,38.104505599999996
4253696,4636,2077,917,3.74176e-05,0.14129130425862968,-4.141234278678894,-0.004262639267835766,8304,0.0023927775,0.017499342560768127,0.15,0.9840079545974731,0.0262451171875,736.79,38.16412021
4255744,4638,2078,917,3.731519999999999e-05,0.10724519705399871,-4.1913310289382935,-0.004976229305611923,8308,0.0026542577,0.006585028022527695,0.15,0.9853216409683228,0.030517578125,734.67,38.19510013
4257792,4641,2079,917,3.721279999999999e-05,0.1008957321755588,-4.2863834500312805,-0.005731208206270821,8312,0.0024382412,-0.016263924539089203,0.15,0.9866928458213806,0.03125,734.6,38.12820711999999
4259840,4643,2080,917,3.711039999999999e-05,0.09459586627781391,-4.108801245689392,-0.005741158776800148,8316,0.0028068642,-0.0004984214901924133,0.15,0.9898032546043396,0.023193359375,732.69,38.052511929999994
4261888,4645,2081,917,3.7008000000000016e-05,0.1562298492062837,-4.215431571006775,-0.0038587571179959923,8320,0.0017152908,0.025009408593177795,0.15,0.9838924407958984,0.017333984375,730.71,37.99446011
4263936,4647,2082,917,3.6905600000000015e-05,0.2206530487164855,-4.064545303583145,-0.004091401497134939,8324,0.0022055968,0.06759078800678253,0.15,0.971875786781311,0.01953125,730.45,38.03079092
4265984,4649,2083,917,3.680320000000001e-05,0.10558757861144841,-4.2114324271678925,-0.006986619220697321,8328,0.003020779,-0.012214258313179016,0.15,0.9865323305130005,0.0345458984375,727.79,38.0077501
4268032,4651,2084,917,3.6700800000000006e-05,0.18559783208183944,-4.008298255503178,-0.003943075498682447,8332,0.0021092172,0.04341708868741989,0.15,0.976728618144989,0.0194091796875,725.51,37.920349
4270080,4653,2085,917,3.6598400000000005e-05,0.09594939998351038,-4.1393599808216095,-0.005702476773876697,8336,0.0032372978,-0.005548950284719467,0.15,0.9861334562301636,0.0330810546875,722.09,37.874411339999995
4272128,4655,2086,917,3.6496000000000004e-05,0.13141565676778555,-4.010336264967918,-0.004590194555930793,8340,0.0023450826,0.020757079124450684,0.15,0.9837645292282104,0.025634765625,722.97,37.915819729999996
4274176,4657,2087,917,3.6393599999999997e-05,0.13079946511425078,-4.058801710605621,-0.004485750599997118,8344,0.0019450713,0.005201265215873718,0.15,0.9764184951782227,0.0194091796875,721.25,37.9169771
4276224,4660,2088,917,3.6291199999999996e-05,0.15506599005311728,-4.085433065891266,-0.005025787075283006,8348,0.0025127984,0.021781831979751587,0.15,0.9656568765640259,0.0211181640625,722.61,38.04939127000001
4278272,4662,2089,917,3.6188799999999995e-05,0.0991665932815522,-4.102576121687889,-0.00417188806750346,8352,0.0026685894,-0.00030308589339256287,0.15,0.989353597164154,0.0242919921875,720.25,38.03044508000001
4280320,4664,2090,917,3.6086399999999994e-05,0.14283865760080516,-4.006789818406105,-0.004697594325989485,8356,0.0024984535,0.014211606234312057,0.15,0.9846141934394836,0.0322265625,721.67,38.10733025
4282368,4667,2091,917,3.5983999999999986e-05,0.10198389855213463,-4.068338692188263,-0.003994677623268217,8360,0.0016213409,-0.0023518651723861694,0.15,0.989495038986206,0.02099609375,718.91,37.97518055
4284416,4669,2092,917,3.588160000000001e-05,0.09060498024336994,-4.008701413869858,-0.005463121604407206,8364,0.003246747,-0.0028810277581214905,0.15,0.9888898134231567,0.0301513671875,718.91,37.97518055
4286464,4671,2093,917,3.577920000000001e-05,0.09267296071629971,-3.9554365426301956,-0.003726218157680705,8368,0.00189706,0.003150705248117447,0.15,0.9734944105148315,0.0189208984375,716.07,37.93904399
4288512,4674,2094,917,3.567680000000001e-05,0.07271089672576636,-4.088473707437515,-0.005443332687718794,8372,0.0028228832,-0.025817863643169403,0.15,0.9900504946708679,0.0267333984375,715.94,37.80738368
4290560,4676,2095,917,3.557440000000001e-05,0.1058215843513608,-4.1507634073495865,-0.004927618647343479,8376,0.0032803589,0.0066500455141067505,0.15,0.9897279739379883,0.031494140625,715.54,37.793982150000005
4292608,4679,2096,917,3.5472e-05,0.15905590145848691,-4.031829349696636,-0.00449262531765271,8380,0.0019554214,0.004677489399909973,0.15,0.9851211905479431,0.026123046875,715.11,37.830362369999996
4294656,4681,2097,917,3.53696e-05,0.14045779267325997,-3.9848099797964096,-0.004487164318561554,8384,0.0019411719,0.02552158012986183,0.15,0.9854975342750549,0.0247802734375,715.45,37.760031059999996
4296704,4683,2098,917,3.52672e-05,0.10446175001561642,-3.960274539887905,-0.004303428984712809,8388,0.002428164,-0.0030916817486286163,0.15,0.9801135063171387,0.027099609375,714.77,37.729643769999996
4298752,4686,2099,917,3.51648e-05,0.09994305483996868,-4.183643087744713,-0.0070211296260822564,8392,0.0031747252,0.009190462529659271,0.15,0.9688558578491211,0.0377197265625,714.99,37.68176987
4300800,4688,2100,917,3.506239999999999e-05,0.06763468100689352,-4.1532301902771,-0.004112591937882826,8396,0.0022455256,-0.012475162744522095,0.15,0.9926642775535583,0.02978515625,714.61,37.768635090000004
4302848,4690,2101,917,3.495999999999999e-05,0.11990123451687396,-4.1358755230903625,-0.0046107025409583,8400,0.0018593238,0.004128150641918182,0.15,0.9892376065254211,0.0189208984375,714.61,37.768635090000004
4304896,4692,2102,917,3.485759999999999e-05,0.12781982333399355,-4.050786085426807,-0.0037076748558320105,8404,0.0018476548,0.0034851878881454468,0.15,0.985824704170227,0.0140380859375,713.73,37.665790169999994
4306944,4695,2103,917,3.4755200000000016e-05,0.14168857387267053,-3.986030086874962,-0.004179209987341892,8408,0.0020811777,0.023347556591033936,0.15,0.9843465089797974,0.0135498046875,713.73,37.665790169999994
4308992,4697,2104,917,3.4652800000000015e-05,0.12654704856686294,-4.072384059429169,-0.005067576057626866,8412,0.002372107,0.01491682231426239,0.15,0.9767385721206665,0.0283203125,708.25,37.56714384
4311040,4700,2105,917,3.455040000000001e-05,0.0902253941167146,-4.220807388424873,-0.008154982366249897,8416,0.0036398116,-0.015303317457437515,0.15,0.9878101348876953,0.0418701171875,709.24,37.573991639999996
4313088,4702,2106,917,3.4448000000000006e-05,0.08102388202678412,-4.1170612424612045,-0.0054068896133685485,8420,0.0027733268,-0.0208437442779541,0.15,0.9870805740356445,0.0335693359375,707.71,37.461126590000006
4315136,4705,2107,917,3.4345600000000005e-05,0.10715132136829197,-4.130010604858398,-0.004197498463327065,8424,0.0017472324,0.00011743232607841492,0.15,0.9901454448699951,0.013916015625,707.74,37.39929759
4317184,4707,2108,917,3.4243200000000004e-05,0.10962628992274404,-4.077075585722923,-0.005326379381585866,8428,0.0027681263,0.00010304152965545654,0.15,0.9879297614097595,0.02783203125,710.48,37.48003578
4319232,4710,2109,917,3.41408e-05,0.08900556107982993,-4.130946308374405,-0.00382412105682306,8432,0.0014471562,-0.006429001688957214,0.15,0.9880250096321106,0.0245361328125,713.23,37.491459909999996
4321280,4712,2110,917,3.4038399999999996e-05,0.10990186058916152,-4.042693629860878,-0.0040922022017184645,8436,0.0022266384,0.0060828737914562225,0.15,0.9860824942588806,0.024169921875,715.62,37.435846240000004
4323328,4714,2111,916,3.3935999999999995e-05,0.08530036173760891,-4.118032485246658,-0.0047668168699601665,8440,0.0021949653,-0.0036433450877666473,0.15,0.9879564642906189,0.023193359375,711.97,37.506165069999994
4325376,4716,2112,916,3.3833599999999994e-05,0.09451594506390393,-4.0775156468153,-0.004997106909286231,8444,0.0023266969,-0.017736800014972687,0.15,0.991741955280304,0.0208740234375,710.61,37.42273099
4327424,4719,2113,916,3.3731199999999986e-05,0.15421635657548904,-4.0397035256028175,-0.0054820902296341956,8448,0.0019556438,0.024430852383375168,0.15,0.9809868931770325,0.0272216796875,710.49,37.405206670000005
4329472,4721,2114,916,3.3628799999999985e-05,0.07939566322602332,-4.095928534865379,-0.006444551836466417,8452,0.002976099,-0.005928404629230499,0.15,0.9861577153205872,0.0328369140625,709.92,37.48344856
4331520,4724,2115,916,3.352640000000001e-05,0.17167270672507584,-4.103902608156204,-0.004479797498788685,8456,0.00296624,0.02930929884314537,0.15,0.974583089351654,0.02880859375,710.6,37.47136587000001
4333568,4726,2116,916,3.342400000000001e-05,0.08228604029864073,-4.1568753272295,-0.005942840587522369,8460,0.0031768307,-0.021124571561813354,0.15,0.9902321696281433,0.033447265625,710.1,37.44448637
4335616,4728,2117,916,3.332160000000001e-05,0.13255928154103458,-4.091720327734947,-0.0037995278980815783,8464,0.0014061405,0.012577150017023087,0.15,0.9880537390708923,0.0223388671875,710.1,37.44448637
4337664,4731,2118,916,3.32192e-05,0.14205716736614704,-3.974800057709217,-0.004105034007807262,8468,0.0019543073,0.012085601687431335,0.15,0.981519341468811,0.0186767578125,711.87,37.54803625
4339712,4733,2119,916,3.31168e-05,0.07264254125766456,-4.136534631252289,-0.00597593052953016,8472,0.0022650403,-0.019789647310972214,0.15,0.99051433801651,0.0262451171875,715.68,37.63686584
4341760,4735,2120,916,3.30144e-05,0.13496852456592023,-4.099385961890221,-0.005952269857516512,8476,0.0034671172,0.01989191770553589,0.15,0.9871689677238464,0.04736328125,716.29,37.61578101999999
4343808,4738,2121,916,3.2912e-05,0.0822487132390961,-3.9691941887140274,-0.003455286074313335,8480,0.001628238,-0.004268459975719452,0.15,0.9886547327041626,0.0203857421875,717.39,37.673033829999994
4345856,4740,2122,916,3.28096e-05,0.08927724766544998,-4.2443525195121765,-0.004209026737953536,8484,0.0024910285,-0.009654764086008072,0.15,0.9862613677978516,0.021728515625,720.35,37.69526417
4347904,4742,2123,916,3.270719999999999e-05,0.11248738714493811,-4.087525077164173,-0.004853910781093873,8488,0.002997335,-0.008481085300445557,0.15,0.9866213202476501,0.036865234375,717.97,37.65974973
4349952,4745,2124,916,3.260479999999999e-05,0.14771441603079438,-4.127867445349693,-0.005520635386346839,8492,0.0014765864,0.013022951781749725,0.15,0.9762161374092102,0.0164794921875,719.26,37.738448160000004
4352000,4747,2125,916,3.250239999999999e-05,0.07364143978338689,-4.016248971223831,-0.004121875885175541,8496,0.002320107,-0.01638597622513771,0.15,0.9897611737251282,0.0330810546875,718.55,37.67728771
4354048,4749,2126,916,3.2400000000000015e-05,0.13212502491660416,-4.147472769021988,-0.0033467094326624647,8500,0.002369494,0.012538950890302658,0.15,0.9818145036697388,0.0179443359375,718.38,37.61272755
4356096,4752,2127,916,3.229760000000001e-05,0.10206453036516905,-4.073076315224171,-0.0058350009203422815,8504,0.0026841746,-0.009685654193162918,0.15,0.9910280108451843,0.026123046875,719.81,37.7081382
4358144,4754,2128,916,3.2195200000000006e-05,0.1506685137283057,-4.063644744455814,-0.0032586169108981267,8508,0.0011846412,0.02180669456720352,0.15,0.9779129028320312,0.015869140625,720.72,37.7044051
4360192,4756,2129,916,3.2092800000000006e-05,0.14301596954464912,-4.085813246667385,-0.0031744195439387113,8512,0.001981197,0.00994015485048294,0.15,0.9830560088157654,0.0198974609375,719.63,37.75080512
4362240,4758,2130,916,3.1990400000000005e-05,0.13325700932182372,-4.010607466101646,-0.004267362033715472,8516,0.0022082068,0.002647086977958679,0.15,0.9829038977622986,0.02197265625,720.79,37.82809682
4364288,4761,2131,916,3.1888000000000004e-05,0.0976630977820605,-4.1203111708164215,-0.005581787700066343,8520,0.002702448,-0.00981159508228302,0.15,0.9820426106452942,0.0419921875,719.12,37.761340759999996
4366336,4763,2132,916,3.1785599999999996e-05,0.12884191633202136,-4.184856593608856,-0.004268448028597049,8524,0.0015021956,0.012851808220148087,0.15,0.980024516582489,0.011962890625,723.16,37.98210113
4368384,4765,2133,916,3.1683199999999995e-05,0.09952709032222629,-4.045891590416431,-0.004341267180279829,8528,0.0023993813,-0.008124716579914093,0.15,0.9894963502883911,0.0340576171875,721.42,37.99924435
4370432,4768,2134,916,3.1580799999999994e-05,0.1125101875513792,-4.034054584801197,-0.0043936426227446645,8532,0.0019062714,0.01690089702606201,0.15,0.9844333529472351,0.0252685546875,724.72,38.2405928
4372480,4770,2135,916,3.147839999999999e-05,0.08718154951930046,-4.126666575670242,-0.005467296199640259,8536,0.0021425649,-0.011548403650522232,0.15,0.9891129732131958,0.02734375,725.81,38.06689428
4374528,4773,2136,916,3.1375999999999986e-05,0.09200454503297806,-4.135709151625633,-0.004511346298386343,8540,0.0019618967,0.010043773800134659,0.15,0.9889902472496033,0.02001953125,725.81,38.06689428
4376576,4775,2137,916,3.127360000000001e-05,0.09710078639909625,-4.233992651104927,-0.005220196151640266,8544,0.0033959362,-0.014005448669195175,0.15,0.9870992302894592,0.051025390625,726.49,38.17431344999999
4378624,4777,2138,916,3.117120000000001e-05,0.11086745676584542,-4.144096225500107,-0.0034637111239135265,8548,0.0016129363,0.00037170201539993286,0.15,0.9887749552726746,0.020751953125,726.05,38.207310029999995
4380672,4779,2139,916,3.106880000000001e-05,0.10346778784878552,-4.045716822147369,-0.004022094464744441,8552,0.0016571055,0.006390508264303207,0.15,0.9886206984519958,0.0203857421875,728.52,38.29941201
4382720,4782,2140,916,3.096640000000001e-05,0.11922839074395597,-4.172392427921295,-0.0033736655313987285,8556,0.0019885472,-0.0020384900271892548,0.15,0.981015682220459,0.017333984375,732.81,38.375724250000005
4384768,4784,2141,916,3.0864e-05,0.07555724924895912,-4.140895992517471,-0.0059033630532212555,8560,0.0028785612,-0.014186680316925049,0.15,0.989022433757782,0.0367431640625,730.74,38.22329980999999
4386816,4786,2142,916,3.07616e-05,0.10342852375470102,-4.185772657394409,-0.005752344019128941,8564,0.0033822097,0.0008423253893852234,0.15,0.985835075378418,0.0321044921875,729.4,38.24646968
4388864,4789,2143,916,3.06592e-05,0.11568133300170302,-4.124284356832504,-0.0051895177603000775,8568,0.0028839402,0.00017010420560836792,0.15,0.9869391918182373,0.031982421875,727.72,38.24309367
4390912,4791,2144,916,3.05568e-05,0.13468055706471205,-4.203474134206772,-0.005515284501598217,8572,0.0023446432,0.0062681809067726135,0.15,0.9825272560119629,0.0260009765625,726.63,38.20416236
4392960,4793,2145,916,3.0454399999999994e-05,0.14229104877449572,-4.146069452166557,-0.004585565417073667,8576,0.0021223219,0.04120394587516785,0.15,0.9831509590148926,0.024169921875,723.45,38.13159279
4395008,4796,2146,916,3.035199999999999e-05,0.14060137630440295,-4.177055761218071,-0.0051018989470321685,8580,0.0019699277,0.020939957350492477,0.15,0.9742015600204468,0.024169921875,723.45,38.13159279
4397056,4798,2147,916,3.024959999999999e-05,0.11402840842492878,-4.384634122252464,-0.005389134094002657,8584,0.002384618,-0.009815655648708344,0.15,0.9771527647972107,0.02685546875,725.2,38.03884891
4399104,4800,2148,916,3.0147200000000012e-05,0.08376201940700412,-4.1850221157073975,-0.004508168145548552,8588,0.0023770756,-0.009903434664011002,0.15,0.9895216822624207,0.0238037109375,724.94,38.079007950000005
4401152,4803,2149,916,3.004480000000001e-05,0.07130763889290392,-4.324479103088379,-0.004841447371290997,8592,0.0025133973,-0.020928453654050827,0.15,0.9874511361122131,0.031005859375,725.49,38.041338720000006
4403200,4805,2150,916,2.994240000000001e-05,0.08484375267289579,-4.177967965602875,-0.0056152391189243644,8596,0.0034994564,-0.0016354471445083618,0.15,0.992419958114624,0.041748046875,729.02,38.02973084
4405248,4807,2151,916,2.9840000000000006e-05,0.08283944730646908,-4.142041102051735,-0.003565518622053787,8600,0.0020571202,-0.021642088890075684,0.15,0.9900015592575073,0.0128173828125,729.28,37.95713184000001
4407296,4809,2152,916,2.9737600000000005e-05,0.11906746425665915,-4.0651571452617645,-0.0034220609231851995,8604,0.00222176,0.013024415820837021,0.15,0.9852054715156555,0.024658203125,731.81,38.0649248
4409344,4812,2153,916,2.96352e-05,0.10524431755766273,-4.186584889888763,-0.005112877013743855,8608,0.001786251,-0.009401708841323853,0.15,0.9812412261962891,0.019287109375,733.88,38.14490772
4411392,4814,2154,916,2.95328e-05,0.08702216017991304,-4.313250929117203,-0.0038954458432272077,8612,0.0017441262,-0.016039695590734482,0.15,0.9853426218032837,0.0111083984375,732.95,38.06017410000001
4413440,4816,2155,916,2.9430399999999995e-05,0.21492301486432552,-4.188898637890816,-0.004815144347958267,8616,0.001690462,0.03030465543270111,0.15,0.9766038060188293,0.0157470703125,736.36,38.13769930000001
4415488,4818,2156,916,2.9327999999999994e-05,0.08450009278021753,-4.213878467679024,-0.004271585654350929,8620,0.0020037042,-0.01746596023440361,0.15,0.992341160774231,0.0166015625,740.41,38.24038905
