time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/n_updates,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
100352,49,104,963,-5.3133057206869125,0.0042323633,-0.0071194486517924815,0.0002475424,0.18136678030714393,0.065673828125,0.8953585028648376,0.15,192,-0.004212856292724609,26.24,657.94
102400,50,106,962,-5.340231716632843,0.0055518216,-0.00686427547771018,0.0002474912,0.16371281049214303,0.121337890625,0.924806535243988,0.15,196,-0.008247166872024536,26.06,644.02
104448,51,108,962,-5.294241338968277,0.0063858563,-0.010024703602539375,0.00024744,0.15149800688959658,0.1806640625,0.906401515007019,0.15,200,0.009486213326454163,26.03,639.34
106496,52,110,962,-5.286304831504822,0.004786449,-0.0069104357971809804,0.00024738879999999997,0.16060090996325016,0.119873046875,0.8990814089775085,0.15,204,-0.0035878121852874756,26.18,637.91
108544,53,112,962,-5.329189568758011,0.005024011,-0.005362428841181099,0.0002473376,0.12888644030317664,0.1126708984375,0.9064257740974426,0.15,208,-0.008971374481916428,26.19,637.15
110592,54,114,962,-5.328106045722961,0.005964402,-0.008073916949797422,0.0002472864,0.14448892418295145,0.088623046875,0.9104408621788025,0.15,212,-0.007096335291862488,26.64,640.46
112640,55,117,961,-5.317218095064163,0.004510694,-0.011509983196447138,0.0002472352,0.12616372969932854,0.112548828125,0.9301466941833496,0.15,216,-0.022650867700576782,27.15,646.2
114688,56,119,961,-5.304564744234085,0.005147342,-0.010170279623707756,0.000247184,0.16134469234384596,0.1341552734375,0.9284346699714661,0.15,220,0.0045881569385528564,27.08,641.51
116736,57,121,961,-5.2740762531757355,0.0063556894,-0.010297657019691542,0.0002471328,0.14552495791576803,0.1533203125,0.899671196937561,0.15,224,-0.0049253180623054504,27.35,643.77
118784,58,123,961,-5.291019424796104,0.0051744883,-0.008450244378764182,0.0002470816,0.1260680560953915,0.1207275390625,0.9330539107322693,0.15,228,-0.012572463601827621,27.31,643.49
120832,59,125,961,-5.3005306869745255,0.006576607,-0.008498753697494976,0.0002470304,0.20673652226105332,0.126220703125,0.8354485034942627,0.15,232,0.0006005540490150452,27.63,648.71
122880,60,127,961,-5.300987809896469,0.0067514502,-0.010055104619823396,0.0002469792,0.12299967091530561,0.170654296875,0.938381552696228,0.15,236,-0.026032425463199615,27.7,648.06
124928,61,129,961,-5.285337463021278,0.0068681166,-0.008842699928209186,0.000246928,0.1599578217137605,0.158447265625,0.9039756059646606,0.15,240,-0.0035773739218711853,27.84,649.01
126976,62,132,961,-5.311832457780838,0.006121409,-0.009578218479873613,0.0002468768,0.1254704485181719,0.1187744140625,0.9181211590766907,0.15,244,-0.014788001775741577,28.01,649.34
129024,63,134,961,-5.319651708006859,0.005020448,-0.006902419205289334,0.00024682560000000004,0.14827570226043463,0.104248046875,0.9274579882621765,0.15,248,0.013701751828193665,28.15,649.04
131072,64,136,961,-5.295810639858246,0.008282062,-0.005265597021207213,0.00024677440000000003,0.12286092992872,0.1512451171875,0.9294965863227844,0.15,252,-0.017324332147836685,28.31,652.64
133120,65,138,961,-5.292773470282555,0.00517027,-0.008820970135275275,0.00024672320000000003,0.14827753882855177,0.1019287109375,0.900088906288147,0.15,256,0.0012362897396087646,28.55,658.07
135168,66,140,961,-5.288982674479485,0.006468909,-0.010330815246561542,0.000246672,0.15579724335111678,0.1297607421875,0.8843188881874084,0.15,260,-0.00033833086490631104,28.42,653.44
137216,67,142,961,-5.256465658545494,0.004975332,-0.008912132965633646,0.0002466208,0.1748786331154406,0.103759765625,0.8802077770233154,0.15,264,0.0003075152635574341,28.47,651.32
139264,68,144,961,-5.312658995389938,0.00642078,-0.010803259530803189,0.0002465696,0.12348822737112641,0.121826171875,0.9497434496879578,0.15,268,-0.01745186746120453,28.57,653.87
141312,69,147,960,-5.270040199160576,0.0047865654,-0.010477356627234258,0.0002465184,0.13789716293103993,0.09912109375,0.9264860153198242,0.15,272,-0.02300715446472168,28.69,654.56
143360,70,149,960,-5.285813555121422,0.005431313,-0.007135687381378375,0.0002464672,0.11497627408243716,0.1590576171875,0.9453955888748169,0.15,276,-0.0170830637216568,28.8,655.9
145408,71,151,959,-5.294995903968811,0.0059478907,-0.009510753152426332,0.000246416,0.1458553292322904,0.146728515625,0.8972808718681335,0.15,280,0.0013387873768806458,29.06,659.44
147456,72,153,959,-5.252107605338097,0.005718667,-0.009999459129176103,0.0002463648,0.13159813079982996,0.1348876953125,0.9372292160987854,0.15,284,-0.026521585881710052,29.09,658.09
149504,73,155,959,-5.234992668032646,0.005468602,-0.00883700861595571,0.0002463136,0.11371327750384808,0.12939453125,0.9183863401412964,0.15,288,-0.02705617994070053,28.95,653.33
151552,74,157,959,-5.247373521327972,0.006327768,-0.01234212503186427,0.0002462624,0.1433529588393867,0.1541748046875,0.9005431532859802,0.15,292,-0.028412070125341415,28.95,653.33
153600,75,160,959,-5.277489110827446,0.0067020627,-0.010824053431861103,0.0002462112,0.15556266135536134,0.10400390625,0.8908559083938599,0.15,296,-0.007126130163669586,29.08,652.07
155648,76,162,959,-5.166855111718178,0.0063458025,-0.010371524971560575,0.00024616,0.16756498999893665,0.13525390625,0.9288723468780518,0.15,300,-0.02208758518099785,29.27,657.46
157696,77,164,959,-5.146944805979729,0.005707769,-0.010195519163971767,0.0002461088,0.17048421106301248,0.1319580078125,0.9250110983848572,0.15,304,-0.002196855843067169,29.27,657.46
159744,78,166,959,-5.153095871210098,0.0070115402,-0.009635813272325322,0.0002460576,0.15306653967127204,0.1605224609375,0.9281367659568787,0.15,308,-0.0038485154509544373,29.34,660.76
161792,79,168,960,-5.134124055504799,0.007799969,-0.009969092265237123,0.00024600640000000003,0.11925539607182145,0.177490234375,0.9427010416984558,0.15,312,-0.01706666126847267,29.35,660.89
163840,80,170,959,-5.1398965716362,0.007126246,-0.014599954156437889,0.0002459552,0.13208903116174042,0.1336669921875,0.9427480101585388,0.15,316,-0.016077987849712372,29.44,655.76
165888,81,172,959,-5.075871855020523,0.0063423044,-0.008358132356079295,0.000245904,0.18782775686122477,0.13427734375,0.9410089254379272,0.15,320,0.02416793629527092,29.5,653.57
167936,82,175,959,-5.057541906833649,0.007427719,-0.013041777536273003,0.0002458528,0.15902277221903205,0.166748046875,0.9453887343406677,0.15,324,-0.007321704179048538,29.57,654.08
169984,83,177,959,-5.077159717679024,0.007919792,-0.006796190980821848,0.0002458016,0.15600357367657125,0.1519775390625,0.9204351902008057,0.15,328,-0.008026987314224243,29.26,645.67
172032,84,179,958,-5.136445373296738,0.007133767,-0.008861022943165153,0.0002457504,0.1638884972780943,0.1568603515625,0.9220089912414551,0.15,332,0.005560688674449921,29.04,636.43
174080,85,181,958,-5.1384503692388535,0.005942924,-0.0083709463942796,0.0002456992,0.13582448731176555,0.1441650390625,0.9562979340553284,0.15,336,-0.01061425730586052,29.04,637.19
176128,86,183,958,-5.157749488949776,0.008626405,-0.012817766924854368,0.000245648,0.1801827745512128,0.126220703125,0.9407469034194946,0.15,340,-0.0004007890820503235,28.96,632.13
178176,87,185,958,-5.107815608382225,0.0070156055,-0.012052521400619298,0.0002455968,0.13644811348058283,0.191162109375,0.9515073299407959,0.15,344,-0.01099018007516861,29.07,635.41
180224,88,188,958,-5.174228206276894,0.0056829425,-0.011558400874491781,0.0002455456,0.1543925751466304,0.10693359375,0.9474924802780151,0.15,348,-0.01763949543237686,29.13,628.28
182272,89,190,958,-5.125936716794968,0.006412503,-0.011481419554911554,0.0002454944,0.1300443960353732,0.13671875,0.9633054137229919,0.15,352,-0.025333885103464127,29.19,627.94
184320,90,192,958,-5.134595945477486,0.004603924,-0.008715502539416775,0.0002454432,0.15177402924746275,0.145751953125,0.9569512009620667,0.15,356,0.0075960904359817505,29.04,620.46
186368,91,194,957,-5.137830704450607,0.008408135,-0.006025723530910909,0.000245392,0.1783277823124081,0.1353759765625,0.9318208694458008,0.15,360,0.01364561915397644,28.97,617.48
188416,92,196,957,-5.136726081371307,0.004890179,-0.010979355836752802,0.0002453408,0.18590152962133288,0.106689453125,0.9453519582748413,0.15,364,0.007020160555839539,29.05,618.25
190464,93,198,957,-5.144832640886307,0.008119203,-0.013877642370061949,0.0002452896,0.13339580711908638,0.1527099609375,0.9439876675605774,0.15,368,-0.03131604939699173,28.77,610.04
192512,94,201,957,-5.155477344989777,0.008449741,-0.010972836025757715,0.0002452384,0.12801833357661963,0.1988525390625,0.9586355686187744,0.15,372,-0.014513134956359863,28.74,608.1
194560,95,203,957,-5.13528011739254,0.006805166,-0.010517188347876072,0.0002451872,0.20603045774623752,0.1485595703125,0.9258980751037598,0.15,376,0.016764670610427856,28.96,608.58
196608,96,205,956,-5.117131218314171,0.00795053,-0.0066267469082959,0.000245136,0.22486111894249916,0.11328125,0.9461144804954529,0.15,380,0.029004879295825958,29.34,615.24
198656,97,207,956,-5.024643227458,0.0066656694,-0.010955741905490868,0.0002450848,0.15870123589411378,0.1318359375,0.9544877409934998,0.15,384,-0.0055362507700920105,29.26,613.5
200704,98,209,956,-5.105337575078011,0.0057354644,-0.01087716432812158,0.0002450336,0.2091417657211423,0.1400146484375,0.9190926551818848,0.15,388,0.022442005574703217,29.18,605.03
202752,99,212,956,-5.074316158890724,0.007642285,-0.015592118666972965,0.0002449824,0.1868198625743389,0.1578369140625,0.9433006048202515,0.15,392,0.01587497442960739,29.53,608.09
204800,100,214,955,-5.0564324259758,0.0051643113,-0.011029540415620431,0.0002449312,0.1529752523638308,0.1517333984375,0.9606718420982361,0.15,396,-0.002051606774330139,29.51,598.09
206848,101,216,955,-4.951457142829895,0.006416898,-0.0079676032619318,0.00024488,0.14998071687296033,0.140380859375,0.9667003154754639,0.15,400,0.0025113895535469055,29.49,595.49
208896,102,218,955,-5.109122648835182,0.006707562,-0.011511099961353466,0.0002448288,0.17205600626766682,0.1192626953125,0.945888876914978,0.15,404,0.01549820601940155,29.59,594.21
210944,103,220,955,-5.082421451807022,0.006739518,-0.012581214803503826,0.0002447776,0.13927698018960655,0.119873046875,0.9678059220314026,0.15,408,-0.015120431780815125,29.69,594.06
212992,104,222,955,-5.135318920016289,0.0063896505,-0.011815845777164213,0.00024472640000000004,0.11436522076837718,0.151611328125,0.9679767489433289,0.15,412,-0.01959766447544098,29.69,588.71
215040,105,224,955,-5.166924059391022,0.0063213995,-0.011992592451861128,0.00024467520000000004,0.16544081224128604,0.1173095703125,0.9564184546470642,0.15,416,-0.0047751739621162415,29.64,581.86
217088,106,227,955,-5.057843238115311,0.0070908535,-0.012140189661295153,0.00024462400000000003,0.15768571523949504,0.155517578125,0.9594681262969971,0.15,420,-0.0010769963264465332,29.52,577.39
219136,107,229,955,-5.163576722145081,0.008370091,-0.01128174748737365,0.00024457280000000003,0.21642154501751065,0.1279296875,0.9240133762359619,0.15,424,0.009997323155403137,29.37,575.2
221184,108,231,955,-5.033120691776276,0.0067136046,-0.011257350124651566,0.00024452160000000003,0.11785230645909905,0.1527099609375,0.9658120274543762,0.15,428,-0.026981085538864136,29.4,575.75
223232,109,233,955,-5.12105230987072,0.0095236525,-0.0163870754186064,0.0002444704,0.11661073961295187,0.1776123046875,0.9608625173568726,0.15,432,-0.01939922571182251,29.26,575.26
225280,110,235,955,-5.042725473642349,0.008848334,-0.008952343399869278,0.0002444192,0.12790366867557168,0.1732177734375,0.9689503312110901,0.15,436,-0.00973297655582428,29.35,574.32
227328,111,237,955,-5.107148230075836,0.008589075,-0.014670290926005691,0.000244368,0.10482674627564847,0.152099609375,0.9642425179481506,0.15,440,-0.025990314781665802,29.83,584.33
229376,112,240,955,-4.991556107997894,0.0068940464,-0.01090880495030433,0.0002443168,0.11742380657233298,0.1627197265625,0.974470853805542,0.15,444,-0.02764555811882019,29.97,591.31
231424,113,242,955,-4.922157570719719,0.007960515,-0.010259019123623148,0.0002442656,0.1329493543598801,0.17138671875,0.9731407165527344,0.15,448,-0.017949044704437256,29.94,586.17
233472,114,244,955,-4.99511893093586,0.005598511,-0.011565873050130904,0.0002442144,0.12903094105422497,0.143310546875,0.9540759325027466,0.15,452,-0.0359061136841774,29.78,583.45
235520,115,246,955,-5.171286061406136,0.0072692046,-0.01075163294444792,0.0002441632,0.15501472679898143,0.1270751953125,0.8708757162094116,0.15,456,-0.0022856667637825012,29.73,581.03
237568,116,248,954,-5.098728761076927,0.0075531933,-0.01737911469535902,0.000244112,0.11409101821482182,0.1614990234375,0.9694831371307373,0.15,460,-0.03121495246887207,29.91,581.39
239616,117,250,954,-4.984842598438263,0.009273967,-0.013220469583757222,0.0002440608,0.145279245916754,0.1702880859375,0.975353479385376,0.15,464,0.0009058043360710144,30.03,584.78
241664,118,253,954,-4.989986702799797,0.0052748756,-0.008828437436022796,0.0002440096,0.14924862678162754,0.092529296875,0.9674015641212463,0.15,468,-0.006863884627819061,29.96,583.04
243712,119,255,955,-5.076289921998978,0.00871052,-0.015217214124277234,0.00024395839999999998,0.1338703033979982,0.1954345703125,0.955671489238739,0.15,472,-0.01195843517780304,30.06,583.87
245760,120,257,955,-5.100610196590424,0.008335513,-0.014112652163021266,0.0002439072,0.132234547752887,0.1578369140625,0.952883780002594,0.15,476,-0.040614236146211624,30.47,593.38
247808,121,259,954,-5.014005646109581,0.008023158,-0.01268992287805304,0.000243856,0.1714446374680847,0.181396484375,0.9486875534057617,0.15,480,-0.020976945757865906,30.37,593.07
249856,122,261,955,-4.934911593794823,0.0064672157,-0.013394851324846968,0.0002438048,0.13717077858746052,0.1339111328125,0.9683687090873718,0.15,484,-0.022227071225643158,30.52,595.37
251904,123,263,955,-5.014192759990692,0.007667176,-0.011417574540246278,0.0002437536,0.15840372024104,0.170654296875,0.9546623229980469,0.15,488,-0.005624309182167053,30.46,590.87
253952,124,265,954,-5.0247949957847595,0.0070814327,-0.015664743375964463,0.0002437024,0.14030850445851684,0.1427001953125,0.9613500237464905,0.15,492,-0.028146393597126007,30.36,587.81
256000,125,268,954,-5.080505669116974,0.0072961883,-0.014086627343203872,0.00024365120000000002,0.19822859670966864,0.164306640625,0.9467575550079346,0.15,496,0.007597737014293671,30.31,581.23
258048,126,270,954,-4.913385957479477,0.0068690055,-0.013136541761923581,0.0002436,0.14823956764303148,0.1480712890625,0.9678205847740173,0.15,500,-0.003236338496208191,30.16,579.33
260096,127,272,954,-4.964645564556122,0.007638681,-0.012781320256181061,0.0002435488,0.19043475901708007,0.1829833984375,0.9579191207885742,0.15,504,0.0074148029088974,30.02,578.01
262144,128,274,954,-5.047839939594269,0.006917203,-0.012910824807477184,0.0002434976,0.12661337992176414,0.149169921875,0.9582327604293823,0.15,508,-0.04339307174086571,29.93,576.97
264192,129,276,954,-5.030049383640289,0.0097528715,-0.01485881267581135,0.0002434464,0.10690743522718549,0.1844482421875,0.9567770957946777,0.15,512,-0.020807351917028427,29.96,577.84
266240,130,279,954,-4.9905072301626205,0.006797023,-0.012608973629539832,0.00024339520000000002,0.1525441068224609,0.16015625,0.9718824625015259,0.15,516,-0.005681969225406647,30.18,583.5
268288,131,281,954,-5.002714186906815,0.0075633107,-0.011342711659381166,0.00024334400000000002,0.13541619712486863,0.16552734375,0.9631785154342651,0.15,520,-0.003366626799106598,30.16,582.06
270336,132,283,953,-5.088146463036537,0.008055275,-0.017238660089788027,0.00024329280000000002,0.14356588060036302,0.1258544921875,0.9549562335014343,0.15,524,-0.02234768122434616,30.04,579.68
272384,133,285,953,-4.985008180141449,0.006912912,-0.01287878505536355,0.0002432416,0.15969419688917696,0.18896484375,0.966397762298584,0.15,528,0.02493450418114662,30.03,579.1
274432,134,287,953,-5.0189258903265,0.010741122,-0.014930024597560987,0.0002431904,0.13911993382498622,0.1673583984375,0.9559861421585083,0.15,532,-0.034347280859947205,30.03,580.66
276480,135,289,953,-5.05607645213604,0.0071796323,-0.013800000990158878,0.0002431392,0.1158988883253187,0.1507568359375,0.9703823924064636,0.15,536,-0.02256709337234497,30.12,580.49
278528,136,291,953,-5.057523548603058,0.007135996,-0.01400130894035101,0.000243088,0.17093253321945667,0.1400146484375,0.9572319388389587,0.15,540,0.004109323024749756,30.6,587.24
280576,137,294,953,-4.981420263648033,0.008013589,-0.014888124744175002,0.0002430368,0.14382100943475962,0.1527099609375,0.9743561148643494,0.15,544,-0.023935392498970032,30.77,589.01
282624,138,296,953,-5.098896712064743,0.00995485,-0.01387736783362925,0.0002429856,0.11935970606282353,0.1732177734375,0.9642788171768188,0.15,548,-0.025334149599075317,30.87,591.16
284672,139,298,953,-5.0564736276865005,0.010578665,-0.012095641228370368,0.0002429344,0.12135096872225404,0.1812744140625,0.9704979658126831,0.15,552,0.0032414644956588745,30.8,588.06
286720,140,300,953,-5.019839242100716,0.00841502,-0.013735382904997095,0.00024288319999999999,0.1333876254502684,0.1827392578125,0.9676851630210876,0.15,556,-0.016241908073425293,30.81,588.45
288768,141,302,953,-5.061367437243462,0.008907099,-0.014956951286876574,0.000242832,0.1186249884776771,0.141357421875,0.9710249304771423,0.15,560,-0.016719438135623932,30.84,588.15
290816,142,304,953,-5.084813058376312,0.0099521065,-0.013883810199331492,0.0002427808,0.09562300448305905,0.1976318359375,0.9737415313720703,0.15,564,-0.03389688953757286,31.01,591.17
292864,143,307,953,-5.013165280222893,0.008998085,-0.012838288705097511,0.0002427296,0.09670615405775607,0.18408203125,0.9789735078811646,0.15,568,-0.04160667955875397,31.14,593.49
294912,144,309,953,-5.117236256599426,0.010169641,-0.015115194139070809,0.0002426784,0.12426956370472908,0.1947021484375,0.9637213945388794,0.15,572,-0.03323812037706375,31.45,598.97
296960,145,311,953,-5.041584476828575,0.008896094,-0.01194360147928819,0.0002426272,0.10061042197048664,0.165283203125,0.9720330238342285,0.15,576,-0.05025598406791687,31.46,600.39
299008,146,313,953,-5.145433530211449,0.008595619,-0.012773713693604805,0.00024257600000000002,0.09737258986569941,0.154541015625,0.9644802212715149,0.15,580,-0.03496372699737549,31.53,601.82
301056,147,315,953,-5.035741999745369,0.007504947,-0.010188376996666193,0.0002425248,0.15872560371644795,0.1754150390625,0.9723116755485535,0.15,584,-7.333606481552124e-05,31.61,602.21
303104,148,317,953,-5.018652334809303,0.0071556503,-0.012026489072013646,0.0002424736,0.1390285436064005,0.1517333984375,0.9610730409622192,0.15,588,-0.01318521797657013,31.64,603.99
305152,149,319,953,-5.041361168026924,0.008413013,-0.015916274453047663,0.0002424224,0.10833394154906273,0.1727294921875,0.9696292281150818,0.15,592,-0.03326854482293129,31.53,601.04
307200,150,322,953,-5.000388264656067,0.0103337485,-0.012417434714734554,0.0002423712,0.12487753946334124,0.17919921875,0.9686630368232727,0.15,596,-0.033815667033195496,31.64,601.31
309248,151,324,953,-5.065354138612747,0.009081679,-0.009511741285678,0.00024232000000000002,0.12786714197136462,0.1575927734375,0.9351622462272644,0.15,600,-0.016008742153644562,31.82,603.67
311296,152,326,953,-5.061140418052673,0.009143091,-0.016277933289529756,0.00024226880000000002,0.12514420645311475,0.171630859375,0.9637340307235718,0.15,604,-0.037552691996097565,31.98,606.91
313344,153,328,953,-5.039301946759224,0.009923319,-0.013588113797595724,0.00024221760000000002,0.10637869336642325,0.15576171875,0.9691823720932007,0.15,608,-0.046731967478990555,32.03,607.38
315392,154,330,953,-5.007342234253883,0.007892232,-0.01591017609462142,0.0002421664,0.11908227112144232,0.15087890625,0.9370834231376648,0.15,612,-0.03213351219892502,32.16,611.14
317440,155,332,953,-5.08285628259182,0.007857165,-0.013940575779997744,0.0002421152,0.09549769596196711,0.16796875,0.9543904066085815,0.15,616,-0.02445295825600624,32.45,617.54
319488,156,335,953,-4.975530743598938,0.011579337,-0.015447467245394364,0.000242064,0.13518522609956563,0.1812744140625,0.9652567505836487,0.15,620,-0.030079234391450882,32.42,618.65
321536,157,337,953,-4.934451162815094,0.010265348,-0.014593265310395509,0.0002420128,0.13160686776973307,0.1693115234375,0.9660513401031494,0.15,624,-0.008729234337806702,32.39,618.0
323584,158,339,953,-4.965796068310738,0.008837252,-0.015496473672101274,0.0002419616,0.10781812015920877,0.184326171875,0.9729756712913513,0.15,628,-0.017024800181388855,32.54,622.72
325632,159,341,953,-4.878161758184433,0.010095686,-0.013700213690754026,0.0002419104,0.10086972801946104,0.2108154296875,0.9757344126701355,0.15,632,-0.02866411954164505,32.75,627.38
327680,160,343,953,-4.96376146376133,0.009005373,-0.014469524088781327,0.0002418592,0.10362761584110558,0.185302734375,0.9611210823059082,0.15,636,-0.03383690118789673,33.0,630.34
329728,161,345,953,-4.946072742342949,0.008407272,-0.013549860363127664,0.000241808,0.1173850754275918,0.161865234375,0.9734983444213867,0.15,640,-0.028328418731689453,33.03,631.21
331776,162,348,953,-4.843172773718834,0.008843342,-0.007909575520898215,0.0002417568,0.1405488618183881,0.162353515625,0.9761245250701904,0.15,644,-0.020272135734558105,33.05,630.34
333824,163,350,953,-4.829594984650612,0.0071284864,-0.01237275474704802,0.0002417056,0.13939778553321958,0.1246337890625,0.9750162959098816,0.15,648,-0.010763783007860184,33.2,635.19
335872,164,352,953,-4.904771789908409,0.009338252,-0.014641176501754671,0.0002416544,0.11114930431358516,0.1519775390625,0.9655987620353699,0.15,652,-0.032546691596508026,33.38,639.45
337920,165,354,953,-4.997457265853882,0.007674844,-0.01403493614634499,0.0002416032,0.11173488642089069,0.1566162109375,0.9584370255470276,0.15,656,-0.017184220254421234,33.38,639.98
339968,166,356,953,-4.866417676210403,0.008233875,-0.011093949055066332,0.000241552,0.11872417805716395,0.156005859375,0.9708892107009888,0.15,660,-0.014155462384223938,33.5,642.67
342016,167,358,953,-4.830544635653496,0.009578868,-0.013693183733266778,0.0002415008,0.11688762437552214,0.19873046875,0.9796072840690613,0.15,664,-0.013840064406394958,33.51,642.02
344064,168,360,953,-4.788343459367752,0.008641804,-0.013836920901667327,0.00024144959999999999,0.13017123192548752,0.17919921875,0.9754372835159302,0.15,668,-0.026851318776607513,33.5,641.59
346112,169,362,953,-4.821641802787781,0.008391401,-0.013689555460587144,0.0002413984,0.11609381646849215,0.1689453125,0.9574106931686401,0.15,672,-0.029782399535179138,33.5,641.59
348160,170,365,953,-5.015506744384766,0.007653564,-0.012566010904265568,0.0002413472,0.1090830285102129,0.1707763671875,0.9207983613014221,0.15,676,-0.02673431485891342,33.42,640.71
350208,171,367,953,-4.9314154535532,0.0072986945,-0.012887026357930154,0.00024129600000000003,0.08027163113001734,0.158447265625,0.9717928767204285,0.15,680,-0.03331245481967926,33.47,638.71
352256,172,369,953,-4.658764943480492,0.0072689643,-0.005615992937237024,0.00024124480000000003,0.128341177245602,0.2205810546875,0.9827853441238403,0.15,684,0.004322364926338196,33.49,639.51
354304,173,371,953,-4.7417540699243546,0.008035284,-0.011684451601468027,0.00024119360000000002,0.09446758357807994,0.1895751953125,0.9745636582374573,0.15,688,-0.023342125117778778,33.61,641.95
356352,174,373,953,-4.843333333730698,0.01011654,-0.012618946610018611,0.00024114240000000002,0.10613975301384926,0.172607421875,0.9623004794120789,0.15,692,-0.014294825494289398,33.35,634.65
358400,175,375,953,-4.780295044183731,0.009648561,-0.013893122231820598,0.0002410912,0.15611485135741532,0.199462890625,0.9644022583961487,0.15,696,-0.012129150331020355,33.38,632.75
360448,176,378,953,-4.886678487062454,0.006475228,-0.012003008494502865,0.00024104,0.09732674853876233,0.1429443359375,0.976987898349762,0.15,700,-0.03512045741081238,33.3,630.23
362496,177,380,953,-4.807186648249626,0.010698764,-0.011758708773413673,0.0002409888,0.09312327508814633,0.17724609375,0.981652557849884,0.15,704,-0.04243014007806778,33.37,632.06
364544,178,382,953,-4.769080489873886,0.009349233,-0.01249792578164488,0.0002409376,0.10824214853346348,0.2030029296875,0.972829282283783,0.15,708,-0.03261840343475342,33.32,629.65
366592,179,384,953,-4.721296712756157,0.0069598104,-0.01318891259143129,0.0002408864,0.12659225380048156,0.155029296875,0.9727268815040588,0.15,712,-0.010515842586755753,33.22,627.64
368640,180,386,953,-4.854466497898102,0.0092307385,-0.013907428656239063,0.0002408352,0.09591300040483475,0.1715087890625,0.9731499552726746,0.15,716,-0.027676749974489212,33.18,627.73
370688,181,388,953,-4.7854350209236145,0.008809621,-0.015590917188092135,0.000240784,0.09428889560513198,0.1827392578125,0.9748402237892151,0.15,720,-0.0357733815908432,33.51,633.51
372736,182,391,953,-4.79475437104702,0.009450093,-0.017089729255530983,0.00024073280000000001,0.0996707093436271,0.204345703125,0.9746347069740295,0.15,724,-0.04557115212082863,33.65,636.64
374784,183,393,953,-4.68602229654789,0.008948105,-0.01606918385368772,0.0002406816,0.10383724863640964,0.193359375,0.9785122275352478,0.15,728,-0.03837672621011734,33.65,636.74
376832,184,395,953,-4.693266034126282,0.010129741,-0.01716819012654014,0.0002406304,0.1305432862136513,0.2015380859375,0.9683859348297119,0.15,732,-0.037427984178066254,33.63,636.64
378880,185,397,953,-4.748319327831268,0.011340699,-0.017667445208644494,0.0002405792,0.09809614182449877,0.197021484375,0.9699581861495972,0.15,736,-0.03092186525464058,33.55,633.98
380928,186,399,953,-4.807368695735931,0.008961107,-0.014695148187456653,0.000240528,0.1178857737686485,0.203125,0.9629547595977783,0.15,740,-0.020228683948516846,33.6,631.01
382976,187,401,953,-4.787664368748665,0.010747148,-0.01685644437384326,0.0002404768,0.10999274789355695,0.2076416015625,0.9736510515213013,0.15,744,-0.019751738756895065,33.76,635.05
385024,188,403,953,-4.7746055126190186,0.007276151,-0.014352221944136545,0.0002404256,0.11253826785832644,0.159423828125,0.9760358333587646,0.15,748,-0.0389820821583271,33.94,640.92
387072,189,405,953,-4.758145049214363,0.009398979,-0.015073219605255872,0.0002403744,0.10016563371755183,0.1904296875,0.9760047197341919,0.15,752,-0.036236103624105453,33.87,638.02
389120,190,408,953,-4.758367940783501,0.008996785,-0.014906162105035037,0.0002403232,0.09413269790820777,0.1956787109375,0.9642892479896545,0.15,756,-0.03816314786672592,33.69,636.21
391168,191,410,953,-4.679568380117416,0.010195485,-0.013644284539623186,0.00024027199999999998,0.15575327374972403,0.1993408203125,0.9541481137275696,0.15,760,-0.026144616305828094,33.87,638.47
393216,192,412,953,-4.716736793518066,0.010225396,-0.01478775340365246,0.00024022080000000003,0.13319176039658487,0.1981201171875,0.9692878723144531,0.15,764,-0.03229573369026184,33.87,638.47
395264,193,414,953,-4.853312909603119,0.0085756965,-0.013110050742398016,0.00024016960000000003,0.0906996262492612,0.1763916015625,0.9505112767219543,0.15,768,-0.02802913635969162,33.93,641.01
397312,194,416,953,-4.852698430418968,0.008924527,-0.015300159677281044,0.00024011840000000002,0.08757673390209675,0.1502685546875,0.9651570320129395,0.15,772,-0.03949146717786789,34.16,647.69
399360,195,418,953,-4.815988108515739,0.010036563,-0.015528171992627904,0.00024006720000000002,0.12858491553924978,0.1856689453125,0.9693495631217957,0.15,776,-0.025791417807340622,33.99,642.26
401408,196,421,953,-4.804759070277214,0.010913592,-0.014297677407739684,0.00024001600000000001,0.1222034168895334,0.2237548828125,0.9734659194946289,0.15,780,0.016763411462306976,34.43,652.25
403456,197,423,953,-4.788378357887268,0.010656211,-0.016939034132519737,0.0002399648,0.08576363744214177,0.1702880859375,0.9840270280838013,0.15,784,-0.03517021983861923,34.51,653.82
405504,198,425,953,-4.770148113369942,0.009581631,-0.01760606883908622,0.0002399136,0.13490996579639614,0.200439453125,0.9662623405456543,0.15,788,-0.024010948836803436,34.38,649.44
407552,199,427,953,-4.814144179224968,0.00808959,-0.016708581082639284,0.0002398624,0.07740411662962288,0.158203125,0.9807454347610474,0.15,792,-0.043382175266742706,34.4,651.31
409600,200,429,953,-4.830224871635437,0.010248131,-0.016990989388432354,0.0002398112,0.09183150599710643,0.2032470703125,0.9763296842575073,0.15,796,-0.04866945743560791,34.3,650.77
