time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
894976,542,1651,437,1744,0.2162411364261061,0.8632898330688477,-0.05349023759481497,0.15,0.0002053536,-0.07418941706418991,0.1351588,-4.087158694863319,0.4423828125,744.85,40.81182379
897024,542,1654,438,1748,0.26664638984948397,0.8408898711204529,-0.05378466713591479,0.15,0.0002052512,-0.08014384657144547,0.12639758,-4.047625884413719,0.42529296875,752.53,41.17656954
899072,542,1658,439,1752,0.27342860982753336,0.9130614399909973,-0.05054069093603175,0.15,0.0002051488,-0.06470368802547455,0.11806516,-3.994406580924988,0.3812255859375,744.67,40.907650759999996
901120,542,1662,440,1756,0.29729216964915395,0.9123982787132263,-0.05573316277877893,0.15,0.0002050464,-0.052265509963035583,0.1460039,-3.957407921552658,0.4234619140625,748.33,41.114781949999994
903168,542,1665,441,1760,0.2367248812224716,0.9150276780128479,-0.059472204418852925,0.15,0.000204944,-0.07066638767719269,0.16408116,-3.9816249161958694,0.4576416015625,761.09,41.89298333
905216,542,1669,442,1764,0.18318027234636247,0.9379968047142029,-0.05996298685204238,0.15,0.00020484160000000003,-0.09333281219005585,0.15876429,-3.993589408695698,0.4569091796875,762.59,41.808813439999994
907264,542,1672,443,1768,0.3062849040143192,0.8977646231651306,-0.052038043082575314,0.15,0.00020473920000000002,-0.04040686786174774,0.12373332,-4.040089502930641,0.4361572265625,757.62,41.440629230000006
909312,542,1676,444,1772,0.2795956311747432,0.8875336050987244,-0.04944367636926472,0.15,0.0002046368,-0.05508657544851303,0.10776839,-4.0856334045529366,0.418701171875,760.22,41.66790154
911360,542,1679,445,1776,0.2276027137413621,0.9148688912391663,-0.05958903577993624,0.15,0.0002045344,-0.08605285733938217,0.12696964,-3.9277569875121117,0.4556884765625,756.85,41.471914260000005
913408,542,1683,446,1780,0.25546089094132185,0.9011101126670837,-0.05824306345311925,0.15,0.000204432,-0.07063953578472137,0.1573852,-4.038391560316086,0.4560546875,758.39,41.586590529999995
915456,542,1687,447,1784,0.26931881718337536,0.9100818037986755,-0.05718877672916278,0.15,0.00020432960000000002,-0.08496857434511185,0.14916644,-3.9904747158288956,0.470703125,751.98,41.162180129999996
917504,542,1690,448,1788,0.2201152874622494,0.9281520843505859,-0.051963020843686536,0.15,0.0002042272,-0.07582613825798035,0.15528563,-3.9335115998983383,0.42822265625,757.54,41.43503309
919552,542,1694,449,1792,0.27011134498752654,0.8956253528594971,-0.05370784210390411,0.15,0.0002041248,-0.051018573343753815,0.15257078,-3.9146004766225815,0.432861328125,758.85,41.43028361
921600,542,1697,450,1796,0.27722476376220584,0.8771937489509583,-0.05441102114855312,0.15,0.0002040224,-0.056022465229034424,0.13546823,-3.9759130030870438,0.434326171875,768.02,42.09150199
923648,542,1701,451,1800,0.28638222138397396,0.9214112162590027,-0.04974528285674751,0.15,0.00020391999999999999,-0.05017213523387909,0.1744313,-3.996478758752346,0.4444580078125,771.58,42.25503025999999
925696,543,1704,452,1804,0.18133041076362133,0.9471095204353333,-0.05653469217941165,0.15,0.0002038176,-0.09116708487272263,0.20718372,-3.9151656329631805,0.4732666015625,776.59,42.58296957
927744,543,1708,453,1808,0.25999576691538095,0.9139635562896729,-0.049638167751254514,0.15,0.0002037152,-0.05227237194776535,0.15297492,-3.9236797019839287,0.4439697265625,778.49,42.59190685000001
929792,543,1711,454,1812,0.252793634776026,0.9094696044921875,-0.05309324254631065,0.15,0.0002036128,-0.05215182900428772,0.14553243,-3.8814765214920044,0.4384765625,775.45,42.38605161
931840,543,1715,455,1816,0.2928391438908875,0.8642598390579224,-0.05779851850820705,0.15,0.0002035104,-0.060757219791412354,0.14956401,-3.936809442937374,0.458984375,777.46,42.52228873
933888,543,1719,456,1820,0.33731899224221706,0.8410539627075195,-0.04800183264887892,0.15,0.000203408,-0.03927857428789139,0.110206634,-4.10053376853466,0.4351806640625,781.26,42.78242097
935936,543,1722,457,1824,0.28954698028974235,0.9138921499252319,-0.05171850114129484,0.15,0.00020330560000000002,-0.042147278785705566,0.14736909,-3.9740885719656944,0.4344482421875,782.76,42.75126534000001
937984,543,1726,458,1828,0.31719905277714133,0.890380322933197,-0.05562506259593647,0.15,0.0002032032,-0.04874011129140854,0.16209388,-3.963152728974819,0.4429931640625,787.43,43.00131694000001
940032,543,1729,459,1832,0.3162432764656842,0.8900265097618103,-0.05673672512057237,0.15,0.0002031008,-0.06870074570178986,0.14673251,-3.876863829791546,0.4378662109375,796.4,43.56202182
942080,543,1733,460,1836,0.26469118730165064,0.9098600149154663,-0.052141150867100805,0.15,0.0002029984,-0.06840521097183228,0.16194081,-3.896569736301899,0.447265625,800.39,43.73028125999999
944128,543,1736,461,1840,0.2741794753819704,0.9200628995895386,-0.053922423350741155,0.15,0.000202896,-0.051149070262908936,0.22315505,-3.8771461099386215,0.4349365234375,809.34,44.25634303999999
946176,543,1740,462,1844,0.2226613073144108,0.9289177060127258,-0.05152892264595721,0.15,0.00020279359999999998,-0.06606155633926392,0.14674202,-3.9316574782133102,0.416259765625,809.34,44.25634303999999
948224,543,1743,463,1848,0.2630190113559365,0.8458784222602844,-0.053872613614657894,0.15,0.00020269120000000003,-0.03895162045955658,0.14100108,-3.92959251254797,0.4482421875,811.04,44.40839531999999
950272,543,1747,464,1852,0.25181527296081185,0.8701627254486084,-0.0499676970357541,0.15,0.00020258880000000002,-0.06421191990375519,0.14063944,-3.970371574163437,0.4644775390625,816.47,44.853198819999996
952320,543,1751,465,1856,0.2735533476807177,0.9039833545684814,-0.050908959659864195,0.15,0.0002024864,-0.07481079548597336,0.14743806,-3.8888152688741684,0.4432373046875,818.19,44.99358948
954368,543,1754,466,1860,0.2631557339336723,0.9361342191696167,-0.050041190115734935,0.15,0.000202384,-0.05621791258454323,0.13281232,-3.8692959621548653,0.4462890625,823.57,45.36504309
956416,543,1758,467,1864,0.246693100547418,0.9262493848800659,-0.05549659807002172,0.15,0.0002022816,-0.07098701596260071,0.1687959,-3.887432038784027,0.4608154296875,825.62,45.529019369999986
958464,544,1761,468,1868,0.18465464748442173,0.9324933290481567,-0.05648038713843562,0.15,0.00020217920000000002,-0.09524154663085938,0.19463825,-3.847855679690838,0.4658203125,825.62,45.529019369999986
960512,544,1765,469,1872,0.20833535213023424,0.8775398135185242,-0.05707001785049215,0.15,0.0002020768,-0.08828246593475342,0.16044185,-3.968075767159462,0.46923828125,828.0,45.77272088999999
962560,544,1768,470,1876,0.22055598883889616,0.9056834578514099,-0.05560989319928922,0.15,0.0002019744,-0.0793275237083435,0.14302498,-3.973234750330448,0.4656982421875,824.3,45.643769819999996
964608,544,1771,471,1880,0.20764803420752287,0.9460781216621399,-0.058010321779875085,0.15,0.000201872,-0.07702770829200745,0.1767397,-3.8767774179577827,0.47607421875,833.53,46.14567477
966656,544,1775,472,1884,0.25399775616824627,0.9289478063583374,-0.050088256888557225,0.15,0.0002017696,-0.0709436684846878,0.1588669,-3.8108847811818123,0.4381103515625,838.45,46.507552479999994
968704,544,1778,473,1888,0.36798387905582786,0.8794318437576294,-0.05002953416260425,0.15,0.0002016672,-0.045747995376586914,0.119361155,-3.9380564615130424,0.42041015625,838.31,46.60304787
970752,544,1782,474,1892,0.2477050789166242,0.9347156882286072,-0.055536498373840004,0.15,0.0002015648,-0.07406282424926758,0.15909062,-3.7390830367803574,0.4425048828125,847.14,47.4006728
972800,544,1785,475,1896,0.23303925711661577,0.951266884803772,-0.052131244068732485,0.15,0.0002014624,-0.07611675560474396,0.1499215,-3.7505866810679436,0.43603515625,848.2,47.413131400000005
974848,544,1789,476,1900,0.2990688802674413,0.9129695296287537,-0.05537499804631807,0.15,0.00020135999999999998,-0.04383084177970886,0.17672427,-3.687410868704319,0.4581298828125,848.6,47.44441253000001
976896,544,1793,477,1904,0.31708658766001463,0.8831787109375,-0.051117976210662164,0.15,0.0002012576,-0.0286872461438179,0.16918235,-3.8351176977157593,0.4056396484375,853.94,47.80600824000001
978944,544,1797,478,1908,0.31715526385232806,0.8752789497375488,-0.0505703030503355,0.15,0.00020115520000000002,-0.0413585901260376,0.12311193,-3.8374459370970726,0.423095703125,848.52,47.598951029999995
980992,544,1800,479,1912,0.3470105961896479,0.9095103740692139,-0.04776441917056218,0.15,0.00020105280000000001,-0.028359264135360718,0.13595326,-3.75858286768198,0.4254150390625,848.2,47.587469850000005
983040,544,1804,480,1916,0.35246338369324803,0.9085668921470642,-0.05547140599810518,0.15,0.0002009504,-0.048490822315216064,0.15139475,-3.842913344502449,0.4085693359375,854.81,47.971120819999996
985088,544,1808,481,1920,0.2279750646557659,0.9613083004951477,-0.050321886519668624,0.15,0.000200848,-0.056035116314888,0.1376274,-3.751397244632244,0.42333984375,855.43,48.04986144
987136,544,1811,482,1924,0.3573431554250419,0.867501974105835,-0.05262359365588054,0.15,0.0002007456,-0.043213360011577606,0.14097323,-3.7362121492624283,0.4169921875,843.69,47.41221192
989184,544,1815,483,1928,0.3683982747606933,0.8875408172607422,-0.04860076672048308,0.15,0.0002006432,-0.02068903297185898,0.10966429,-3.65782181173563,0.3939208984375,842.92,47.42331678000001
991232,544,1818,484,1932,0.2795594003982842,0.9066630601882935,-0.05393537215422839,0.15,0.0002005408,-0.050702765583992004,0.17418274,-3.7719695046544075,0.4583740234375,839.22,47.24627801
993280,545,1822,485,1936,0.2878472076263279,0.901066243648529,-0.048753976152511314,0.15,0.00020043840000000002,-0.05514197051525116,0.1365111,-3.726934924721718,0.4207763671875,838.8,47.22687433
995328,545,1825,486,1940,0.3054194422438741,0.9164503216743469,-0.052937609725631773,0.15,0.00020033600000000001,-0.047105781733989716,0.1351622,-3.6737758815288544,0.433349609375,838.8,47.22687433
997376,545,1829,487,1944,0.23956979089416564,0.8962528109550476,-0.05469366631587036,0.15,0.0002002336,-0.06282788515090942,0.19772686,-3.675143651664257,0.45849609375,851.84,48.17836077
999424,545,1833,488,1948,0.3027501618489623,0.9280482530593872,-0.0495144227752462,0.15,0.00020013120000000003,-0.04375267028808594,0.20228893,-3.726059265434742,0.4281005859375,849.08,48.13392754999999
1001472,545,1837,489,1952,0.2312137030530721,0.9254705309867859,-0.05323633723310195,0.15,0.00020002880000000002,-0.059514120221138,0.17357974,-3.755468040704727,0.458251953125,847.89,48.11421829
1003520,545,1840,490,1956,0.24870133656077087,0.936650812625885,-0.05295135505730286,0.15,0.0001999264,-0.0721370130777359,0.17712954,-3.654931642115116,0.435791015625,844.1,47.88492523000001
1005568,545,1843,491,1960,0.328963961917907,0.8837388753890991,-0.05310615734197199,0.15,0.000199824,-0.03353489190340042,0.13843533,-3.690929599106312,0.43505859375,844.09,47.845537130000004
1007616,545,1847,492,1964,0.39314973121508956,0.8857312798500061,-0.05123296608508099,0.15,0.0001997216,-0.032441698014736176,0.11088274,-3.712833493947983,0.3968505859375,844.11,47.90559813
1009664,545,1851,493,1968,0.2700507442932576,0.9244110584259033,-0.05477900090045296,0.15,0.0001996192,-0.07774871587753296,0.13124518,-3.7900899425148964,0.447509765625,845.91,48.021790319999994
1011712,545,1854,494,1972,0.3191267540678382,0.9225733876228333,-0.05314923939295113,0.15,0.0001995168,-0.015561819076538086,0.14842519,-3.6195213124156,0.4249267578125,843.51,47.96056623
1013760,545,1858,495,1976,0.30703523312695324,0.8947850465774536,-0.055678406002698466,0.15,0.0001994144,-0.038013339042663574,0.14912575,-3.6162792816758156,0.4202880859375,846.83,48.265935660000004
1015808,545,1861,496,1980,0.2347373531665653,0.9219641089439392,-0.05869065166916698,0.15,0.000199312,-0.057399556040763855,0.18331808,-3.533698506653309,0.4434814453125,844.09,48.12319935999999
1017856,545,1865,497,1984,0.2575389100238681,0.8946694731712341,-0.0558651468163589,0.15,0.00019920959999999998,-0.06097698211669922,0.13746369,-3.793036088347435,0.4267578125,850.95,48.62984237
1019904,545,1868,498,1988,0.20606432715430856,0.941318154335022,-0.053857864113524556,0.15,0.00019910719999999998,-0.08400822430849075,0.15852118,-3.688188336789608,0.44140625,845.87,48.45282713999999
1021952,545,1872,499,1992,0.3541366592980921,0.9091684818267822,-0.05266219466284383,0.15,0.00019900480000000002,-0.042808614671230316,0.13804585,-3.662569873034954,0.4405517578125,842.77,48.350222800000004
1024000,545,1875,500,1996,0.24645423656329513,0.9369707107543945,-0.05541588968480937,0.15,0.00019890240000000002,-0.06184402108192444,0.14733514,-3.6926027089357376,0.4423828125,842.63,48.32331870000001
1026048,545,1879,501,2000,0.2368837136309594,0.932937502861023,-0.0542782113479916,0.15,0.0001988,-0.06559216976165771,0.19879937,-3.6639907136559486,0.46337890625,838.84,48.14642547
1028096,545,1883,502,2004,0.2457652846351266,0.9455965161323547,-0.05585724106640555,0.15,0.0001986976,-0.06173795834183693,0.17197052,-3.6894240602850914,0.4560546875,836.61,48.13714317000001
1030144,546,1886,503,2008,0.25138645246624947,0.9265270829200745,-0.05109481935505755,0.15,0.0001985952,-0.04774989187717438,0.14617665,-3.722494438290596,0.43896484375,834.67,48.02786457
1032192,545,1890,504,2012,0.17502479744143784,0.9412381052970886,-0.061579810542752966,0.15,0.0001984928,-0.0800521969795227,0.18231326,-3.7377633675932884,0.46240234375,832.76,47.957639730000004
1034240,545,1894,505,2016,0.213002217002213,0.9217715263366699,-0.05814294768788386,0.15,0.0001983904,-0.10124684125185013,0.18475172,-3.712566338479519,0.4599609375,836.76,48.15932487
1036288,545,1898,506,2020,0.2736508946400136,0.900041401386261,-0.04816846422909293,0.15,0.000198288,-0.06085260957479477,0.12796496,-3.6628377363085747,0.419189453125,840.06,48.5234592
1038336,545,1902,507,2024,0.254715277813375,0.9108684659004211,-0.05144717945950106,0.15,0.00019818560000000002,-0.059449903666973114,0.14844757,-3.8463481068611145,0.45751953125,840.67,48.54191627
1040384,545,1905,508,2028,0.2796649958472699,0.8920185565948486,-0.050821429627831094,0.15,0.0001980832,-0.04797913134098053,0.123965554,-3.7585952803492546,0.4144287109375,834.87,48.18947462000002
1042432,545,1909,509,2032,0.2084999221842736,0.9450527429580688,-0.05589136359049007,0.15,0.00019798080000000003,-0.05670823156833649,0.24353783,-3.731811948120594,0.480712890625,836.09,48.33874817000001
1044480,545,1912,510,2036,0.24081641272641718,0.9035003781318665,-0.05951437744079158,0.15,0.00019787840000000002,-0.0734216570854187,0.18236117,-3.7141870632767677,0.4569091796875,839.25,48.54794218000001
1046528,546,1916,511,2040,0.15620820526964962,0.9370121955871582,-0.05558226298308,0.15,0.000197776,-0.08364984393119812,0.21028662,-3.8300663009285927,0.4569091796875,842.99,48.69747499
1048576,546,1919,512,2044,0.19196124840527773,0.9349838495254517,-0.0557293567690067,0.15,0.0001976736,-0.06468897312879562,0.24029692,-3.6741752699017525,0.455078125,842.99,48.69747499
1050624,546,1923,513,2048,0.21922767162322998,0.8438771367073059,-0.05874319950817153,0.15,0.0001975712,-0.0825740173459053,0.23267195,-3.7363137900829315,0.4886474609375,841.74,48.71769972
1052672,546,1927,514,2052,0.21530464850366116,0.9073612689971924,-0.05651004583342001,0.15,0.00019746880000000002,-0.07644321024417877,0.18055147,-3.755594164133072,0.460205078125,844.74,48.84347079
1054720,546,1930,515,2056,0.21114071574993432,0.9248037338256836,-0.05443782004294917,0.15,0.0001973664,-0.09372664988040924,0.21836011,-3.612604223191738,0.482666015625,844.12,48.77863758999999
1056768,546,1934,516,2060,0.2085158524569124,0.8958343267440796,-0.05356031493283808,0.15,0.000197264,-0.08174442499876022,0.1823119,-3.7757120206952095,0.441650390625,844.38,48.80289926
1058816,546,1937,517,2064,0.19902067072689533,0.9201936721801758,-0.0514596659631934,0.15,0.0001971616,-0.07519268989562988,0.23617649,-3.847261868417263,0.469482421875,853.69,49.28706318
1060864,546,1941,518,2068,0.19728867174126208,0.9333747029304504,-0.05911870443378575,0.15,0.00019705919999999999,-0.07922148704528809,0.18231195,-3.7324267849326134,0.4710693359375,853.69,49.28706318
1062912,546,1945,519,2072,0.20937430462799966,0.8781144618988037,-0.05945803367649205,0.15,0.0001969568,-0.07089702039957047,0.16079816,-3.5820800587534904,0.4698486328125,854.65,49.51262376
1064960,546,1948,520,2076,0.22526274528354406,0.891347348690033,-0.05236398393753916,0.15,0.0001968544,-0.058387771248817444,0.177725,-3.710064649581909,0.4332275390625,862.7,50.045922469999994
1067008,546,1951,521,2080,0.27115709125064313,0.8526226878166199,-0.05472118058241904,0.15,0.00019675200000000002,-0.06878774613142014,0.17895716,-3.675583489239216,0.443359375,866.41,50.117754119999994
1069056,546,1955,522,2084,0.21811738051474094,0.9141991138458252,-0.05833125754725188,0.15,0.0001966496,-0.085423044860363,0.15885863,-3.6551497355103493,0.4544677734375,867.17,50.15204865999999
1071104,546,1958,523,2088,0.23740226589143276,0.9028761982917786,-0.054858556599356234,0.15,0.0001965472,-0.07649581879377365,0.19530687,-3.941686876118183,0.4632568359375,874.27,50.473082999999995
1073152,546,1962,524,2092,0.23792395717464387,0.9270685315132141,-0.05611207691254094,0.15,0.00019644480000000002,-0.06872294843196869,0.21241088,-3.875486359000206,0.4378662109375,880.48,50.71481022999999
1075200,546,1965,525,2096,0.19913645251654088,0.9480968713760376,-0.054439114581327885,0.15,0.0001963424,-0.08118894696235657,0.18270227,-3.670253239572048,0.4652099609375,880.48,50.71481022999999
1077248,546,1969,526,2100,0.17511281184852123,0.9197046160697937,-0.06055617011588765,0.15,0.00019624,-0.08260701596736908,0.21615323,-3.6431470811367035,0.469970703125,887.45,51.05935119
1079296,546,1973,527,2104,0.17986968951299787,0.9160749912261963,-0.05432048987131566,0.15,0.0001961376,-0.06441278755664825,0.19412687,-3.7858061864972115,0.465087890625,893.14,51.323061749999994
1081344,547,1976,528,2108,0.2619943581521511,0.8910973072052002,-0.0473010785644874,0.15,0.0001960352,-0.05726224184036255,0.16667312,-3.8363974168896675,0.4197998046875,899.31,51.681953169999986
1083392,547,1980,529,2112,0.18038698751479387,0.9292523264884949,-0.05646626852103509,0.15,0.00019593279999999998,-0.08134038746356964,0.17936073,-3.72869960218668,0.4652099609375,899.31,51.681953169999986
1085440,547,1983,530,2116,0.25958522013388574,0.8530158400535583,-0.05324096651747823,0.15,0.00019583040000000003,-0.06999296694993973,0.18565376,-3.719064436852932,0.450927734375,901.65,51.8007848
1087488,547,1987,531,2120,0.328539929818362,0.8811233043670654,-0.048808089923113585,0.15,0.00019572800000000002,-0.038586266338825226,0.16150469,-3.702639162540436,0.4354248046875,901.65,51.8007848
1089536,547,1990,532,2124,0.23039713711477816,0.8835846185684204,-0.05140644087805413,0.15,0.0001956256,-0.07372046262025833,0.18033943,-3.670206606388092,0.4454345703125,906.84,51.897414659999995
1091584,547,1994,533,2128,0.20962286181747913,0.9068443179130554,-0.05857676494633779,0.15,0.0001955232,-0.07003141939640045,0.17561169,-3.63967065513134,0.4462890625,910.84,51.92284623
1093632,547,1997,534,2132,0.24652306200005114,0.9220172762870789,-0.053280659223673865,0.15,0.0001954208,-0.08068091422319412,0.1827544,-3.722650423645973,0.434814453125,913.2,52.1685269
1095680,547,2001,535,2136,0.23984416131861508,0.9277118444442749,-0.050881715840660036,0.15,0.00019531840000000002,-0.06798242777585983,0.13614401,-3.7639828622341156,0.4483642578125,915.15,52.17022833000001
1097728,547,2004,536,2140,0.24028199608437717,0.9242715835571289,-0.05288769688922912,0.15,0.000195216,-0.061070866882801056,0.16604584,-3.6830704286694527,0.469970703125,915.97,52.12773311
1099776,547,2008,537,2144,0.37672963785007596,0.9007900357246399,-0.04192404358764179,0.15,0.0001951136,-0.024444520473480225,0.1302893,-3.7846121340990067,0.4344482421875,918.0,52.21756826
1101824,547,2011,538,2148,0.23245844221673906,0.914204478263855,-0.05100826021225657,0.15,0.0001950112,-0.0493144690990448,0.15498772,-3.8064876198768616,0.448486328125,919.98,52.32800317
1103872,547,2015,539,2152,0.20458288467489183,0.9069052338600159,-0.056647760240593925,0.15,0.00019490879999999999,-0.09345504641532898,0.20334753,-3.8552081510424614,0.4678955078125,915.38,51.98133616
1105920,547,2018,540,2156,0.27700788946822286,0.8955568671226501,-0.05117000947939232,0.15,0.0001948064,-0.056629642844200134,0.14552309,-3.7629883736371994,0.440673828125,916.69,52.02282640000001
1107968,547,2022,541,2160,0.1550720507511869,0.9487301111221313,-0.05953882637550123,0.15,0.000194704,-0.10350151360034943,0.17975403,-3.70771037787199,0.470458984375,919.14,52.041352079999996
1110016,547,2026,542,2164,0.20567862130701542,0.9208523035049438,-0.055318752594757825,0.15,0.0001946016,-0.0779736191034317,0.16749582,-3.827225759625435,0.444580078125,922.96,52.121610960000005
1112064,547,2029,543,2168,0.2861050055362284,0.8978090882301331,-0.052586546196835116,0.15,0.00019449919999999998,-0.05088583379983902,0.16488078,-3.785924457013607,0.445068359375,927.92,52.177729200000016
1114112,547,2033,544,2172,0.21165705705061555,0.9432268738746643,-0.05543697392567992,0.15,0.0001943968,-0.0729556605219841,0.20186244,-3.8209179416298866,0.46875,928.09,52.060565770000004
1116160,548,2036,545,2176,0.21996107697486877,0.9280996322631836,-0.05396728923369665,0.15,0.00019429440000000002,-0.07140897214412689,0.15856649,-3.720505475997925,0.43017578125,928.6,52.14569436
1118208,548,2040,546,2180,0.12694157008081675,0.9424333572387695,-0.05414599089999683,0.15,0.00019419200000000001,-0.09468227624893188,0.18654105,-3.8521057292819023,0.4833984375,928.6,52.14569436
1120256,548,2043,547,2184,0.19760594563558698,0.9332784414291382,-0.057133577720378526,0.15,0.0001940896,-0.0834592953324318,0.19623256,-3.7973447144031525,0.451171875,931.31,52.19923094
1122304,548,2047,548,2188,0.2112452310975641,0.9478287696838379,-0.054798214696347713,0.15,0.0001939872,-0.06451725959777832,0.17999855,-3.7948821634054184,0.452392578125,934.53,52.24102923
1124352,548,2050,549,2192,0.24606002611108124,0.9196295142173767,-0.05460768306511454,0.15,0.0001938848,-0.07575759291648865,0.138224,-3.678240105509758,0.43017578125,934.58,52.18838895000001
1126400,548,2054,550,2196,0.18539544427767396,0.944640576839447,-0.059529535501496866,0.15,0.0001937824,-0.06488747149705887,0.21492521,-3.772076614201069,0.4615478515625,936.83,52.17922454000001
1128448,548,2057,551,2200,0.21082220086827874,0.9408543109893799,-0.06006860875640996,0.15,0.00019368,-0.0798916444182396,0.19828689,-3.7403896301984787,0.4757080078125,937.99,52.17034055000001
1130496,548,2061,552,2204,0.17125106626190245,0.9253585338592529,-0.056945876654936,0.15,0.00019357760000000002,-0.0844334065914154,0.16880602,-3.785362794995308,0.4652099609375,932.78,51.80870957
1132544,548,2065,553,2208,0.24076496087945998,0.8644613027572632,-0.050515042879851535,0.15,0.00019347520000000001,-0.07765480875968933,0.14843392,-3.7950474992394447,0.4395751953125,938.27,52.05166258
1134592,548,2068,554,2212,0.2306940918788314,0.9162254333496094,-0.056823470804374665,0.15,0.0001933728,-0.0720614641904831,0.15125205,-3.900263451039791,0.44482421875,939.97,52.19359789
1136640,548,2072,555,2216,0.298393368255347,0.8650097250938416,-0.054115168226417154,0.15,0.00019327040000000003,-0.053826943039894104,0.12506542,-3.749387100338936,0.4193115234375,939.97,52.19359789
1138688,548,2075,556,2220,0.2242717808112502,0.8695619702339172,-0.05115742239286192,0.15,0.00019316800000000002,-0.08068016171455383,0.1512923,-3.8661234229803085,0.42236328125,939.69,52.05831219000001
1140736,548,2079,557,2224,0.20596175687387586,0.9092293977737427,-0.05601180718804244,0.15,0.0001930656,-0.09018580615520477,0.13317765,-3.835399016737938,0.437744140625,933.7,51.626747970000004
1142784,548,2082,558,2228,0.1570392120629549,0.9525395035743713,-0.05760593415470794,0.15,0.0001929632,-0.0870349109172821,0.20377794,-3.7242481112480164,0.4486083984375,936.08,51.66268196000001
1144832,548,2086,559,2232,0.18257551011629403,0.9613361954689026,-0.05357604392338544,0.15,0.0001928608,-0.07605571299791336,0.19111294,-3.7451075613498688,0.4315185546875,932.62,51.40077337
1146880,548,2089,560,2236,0.14444040460512042,0.9418160319328308,-0.06138505807030015,0.15,0.0001927584,-0.09261853247880936,0.17769477,-3.789933815598488,0.4810791015625,932.62,51.40077337
1148928,548,2093,561,2240,0.1120880477828905,0.9501088857650757,-0.06066866472247057,0.15,0.000192656,-0.09775184094905853,0.21362302,-3.8043675795197487,0.479736328125,933.1,51.38102878000001
1150976,548,2097,562,2244,0.22745960112661123,0.8684162497520447,-0.05263425063458271,0.15,0.0001925536,-0.08832135796546936,0.13684724,-3.909587472677231,0.4144287109375,932.79,51.36030513000001
1153024,548,2100,563,2248,0.1904097991064191,0.8917928338050842,-0.05709218427364249,0.15,0.0001924512,-0.07556459307670593,0.17787395,-3.8823640272021294,0.470703125,927.16,51.055110219999996
1155072,548,2104,564,2252,0.26478500198572874,0.9107712507247925,-0.056930359089164995,0.15,0.00019234879999999998,-0.06488698720932007,0.16710898,-3.82303224503994,0.4705810546875,927.57,50.781343580000005
1157120,549,2107,565,2256,0.1936368951573968,0.9412528276443481,-0.053098450051038526,0.15,0.00019224639999999998,-0.07988372445106506,0.15081358,-3.7767191901803017,0.425048828125,924.03,50.512511620000005
1159168,549,2111,566,2260,0.17824638937599957,0.95187908411026,-0.05746238741267007,0.15,0.00019214400000000002,-0.08175777643918991,0.17620403,-3.8401401191949844,0.4698486328125,926.17,50.54978112
1161216,549,2114,567,2264,0.18428949755616486,0.9504053592681885,-0.06226480088662356,0.15,0.00019204160000000001,-0.08269518613815308,0.19401532,-3.863313116133213,0.460693359375,935.35,51.05037511
1163264,549,2118,568,2268,0.1335526572074741,0.947490394115448,-0.05269679450429976,0.15,0.0001919392,-0.08779098093509674,0.15890819,-3.7949573025107384,0.4488525390625,935.35,51.05037511
1165312,549,2122,569,2272,0.16603233967907727,0.8893347382545471,-0.05558104539522901,0.15,0.0001918368,-0.07528235018253326,0.14841025,-3.7918266654014587,0.4307861328125,932.21,50.866407450000004
1167360,549,2125,570,2276,0.16055121272802353,0.888624370098114,-0.0593422225501854,0.15,0.0001917344,-0.09303266555070877,0.19252338,-3.7643833607435226,0.4871826171875,924.04,50.33058577999999
1169408,549,2129,571,2280,0.25261548603884876,0.9123629927635193,-0.053060077218106017,0.15,0.000191632,-0.07639344036579132,0.21261111,-3.8866862282156944,0.4666748046875,928.59,50.468132059999995
1171456,549,2133,572,2284,0.2650208140257746,0.941792368888855,-0.04985617837519385,0.15,0.0001915296,-0.07221554219722748,0.108028054,-3.780035302042961,0.3929443359375,928.37,50.3634105
1173504,549,2137,573,2288,0.2590746455825865,0.9324386119842529,-0.0568863918306306,0.15,0.0001914272,-0.06513077765703201,0.15343536,-3.8484032303094864,0.45458984375,929.58,50.44600396
1175552,549,2140,574,2292,0.1765164954122156,0.9471026659011841,-0.05371683352859691,0.15,0.00019132480000000002,-0.082591712474823,0.16820349,-3.782697558403015,0.4388427734375,929.57,50.48543702
1177600,549,2144,575,2296,0.20750771649181843,0.885523796081543,-0.05743190640350804,0.15,0.0001912224,-0.0853113979101181,0.15680102,-3.797043353319168,0.442626953125,929.57,50.48543702
1179648,549,2148,576,2300,0.15832932689227164,0.8976259231567383,-0.05817179862060584,0.15,0.00019112000000000003,-0.09239251911640167,0.15461425,-3.9447015821933746,0.44189453125,931.45,50.440186569999995
1181696,549,2152,577,2304,0.2429248879197985,0.8940935730934143,-0.056629977814736776,0.15,0.00019101760000000002,-0.0547311007976532,0.147311,-3.9528027698397636,0.4361572265625,923.33,49.959558740000006
1183744,549,2155,578,2308,0.23874479159712791,0.9374892115592957,-0.05094984619063325,0.15,0.0001909152,-0.0737236887216568,0.1940358,-3.704784706234932,0.43212890625,920.35,49.80589707000001
