time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
1769,891,4065,3622912,-0.02814765862422064,0.15,0.23491834616288543,7072,0.01946019,0.1651611328125,0.9655325412750244,6.895680000000001e-05,0.013414636254310608,-3.489827923476696,70.16505921,1103.49
1770,891,4068,3624960,-0.028065916820196435,0.15,0.3013856653124094,7076,0.022903433,0.186767578125,0.9362697601318359,6.885440000000002e-05,0.020541049540042877,-3.554952897131443,70.20344449999999,1103.43
1771,891,4070,3627008,-0.02427491277921945,0.15,0.26686617406085134,7080,0.019982902,0.1671142578125,0.9485642313957214,6.875200000000001e-05,0.03762952983379364,-3.7160778120160103,70.45737333999999,1105.65
1772,891,4072,3629056,-0.020388945733429864,0.15,0.456624967046082,7084,0.021568913,0.1634521484375,0.9436543583869934,6.86496e-05,0.18819177150726318,-3.612834058701992,70.35781273999999,1103.64
1773,891,4074,3631104,-0.024278582743136212,0.15,0.45246321335434914,7088,0.018970659,0.1727294921875,0.929679811000824,6.85472e-05,0.08293050527572632,-3.619131863117218,70.25865148,1097.48
1774,891,4077,3633152,-0.022664236603304744,0.15,0.3392016030848026,7092,0.023243835,0.170166015625,0.9552474021911621,6.84448e-05,0.027858249843120575,-3.51395046710968,70.05212302,1094.49
1775,891,4079,3635200,-0.02768453149474226,0.15,0.3995717605575919,7096,0.022813458,0.16064453125,0.9370746612548828,6.83424e-05,0.03830907493829727,-3.5964922308921814,69.94163246,1091.85
1776,891,4081,3637248,-0.024448520416626707,0.15,0.3501835451461375,7100,0.022217419,0.1904296875,0.9310882091522217,6.824e-05,0.075748011469841,-3.5462409034371376,70.17214672,1097.27
1777,891,4084,3639296,-0.023558904911624268,0.15,0.40229417011141777,7104,0.020322785,0.17529296875,0.951420247554779,6.813759999999999e-05,0.06536924839019775,-3.5435522720217705,70.24192419,1098.54
1778,891,4086,3641344,-0.022992124999291264,0.15,0.33046796871349216,7108,0.019206122,0.16259765625,0.9429283738136292,6.80352e-05,0.06047928333282471,-3.5455774664878845,70.28395223000001,1097.63
1779,891,4088,3643392,-0.024745568487560377,0.15,0.26033325772732496,7112,0.01848464,0.1669921875,0.9388471841812134,6.793279999999999e-05,0.01446058601140976,-3.4967518970370293,69.99346337,1087.67
1780,891,4090,3645440,-0.024271381262224168,0.15,0.41467203572392464,7116,0.01705135,0.1622314453125,0.944438636302948,6.783040000000002e-05,0.09012994170188904,-3.6429113149642944,70.01700348,1085.89
1781,891,4093,3647488,-0.024846668500686064,0.15,0.3431507721543312,7120,0.02019734,0.1446533203125,0.9493454694747925,6.772800000000001e-05,0.04480837285518646,-3.5001320764422417,69.95334937999999,1083.92
1782,891,4095,3649536,-0.028529740549856797,0.15,0.27448656084015965,7124,0.0242804,0.1875,0.9359481930732727,6.76256e-05,0.035484448075294495,-3.6241751238703728,70.16303445,1079.52
1783,891,4097,3651584,-0.022154905716888607,0.15,0.48393219988793135,7128,0.019842397,0.1661376953125,0.9461535811424255,6.752320000000001e-05,0.1521204262971878,-3.5702197030186653,70.50538614,1081.93
1784,891,4100,3653632,-0.02473803100292571,0.15,0.35822805063799024,7132,0.022464748,0.177978515625,0.9487194418907166,6.74208e-05,0.06138724088668823,-3.569623038172722,70.50538614,1081.93
1785,891,4102,3655680,-0.029916615545516834,0.15,0.29558112286031246,7136,0.024368836,0.214599609375,0.925979733467102,6.73184e-05,0.00875842571258545,-3.5709097012877464,70.31036114,1080.26
1786,891,4104,3657728,-0.03040396979486104,0.15,0.3848824677988887,7140,0.02227106,0.196533203125,0.924505889415741,6.7216e-05,0.03585173934698105,-3.6941646710038185,71.06354712000001,1088.42
1787,891,4106,3659776,-0.024701056245248765,0.15,0.33622948359698057,7144,0.021475296,0.195068359375,0.9538865089416504,6.71136e-05,0.03554671257734299,-3.5859938636422157,71.06354712000001,1088.42
1788,891,4108,3661824,-0.027305138355586678,0.15,0.3885315111838281,7148,0.021956706,0.173583984375,0.90234375,6.70112e-05,0.10930150002241135,-3.653125360608101,71.34226217,1091.53
1789,891,4111,3663872,-0.026526054949499667,0.15,0.4072809414938092,7152,0.01911779,0.162841796875,0.9331430196762085,6.690879999999999e-05,0.12062376737594604,-3.690390631556511,71.55016912,1092.64
1790,891,4113,3665920,-0.025822333758696914,0.15,0.3333436553366482,7156,0.020459544,0.1651611328125,0.9533854722976685,6.680639999999998e-05,0.02628033608198166,-3.5604172870516777,71.47063714000001,1091.31
1791,891,4115,3667968,-0.026941341842757538,0.15,0.20495240250602365,7160,0.022479776,0.1832275390625,0.9629607796669006,6.670400000000002e-05,-0.019548699259757996,-3.4934732988476753,71.73681563,1092.11
1792,891,4118,3670016,-0.024921255331719294,0.15,0.3256831676699221,7164,0.020236555,0.1722412109375,0.9580802917480469,6.660160000000001e-05,0.030255094170570374,-3.6457084119319916,71.66378074999999,1089.6
1793,891,4120,3672064,-0.026192880439339206,0.15,0.24212859151884913,7168,0.016929794,0.1595458984375,0.952279269695282,6.649920000000002e-05,0.013425029814243317,-3.61009781062603,71.57676572999999,1086.53
1794,891,4122,3674112,-0.021665518986992538,0.15,0.41819065855816007,7172,0.015313141,0.165771484375,0.9280130863189697,6.639680000000001e-05,0.03633745759725571,-3.638146087527275,71.54269876000001,1084.05
1795,891,4125,3676160,-0.022884557634824887,0.15,0.45028866920620203,7176,0.025240857,0.1942138671875,0.9254912734031677,6.62944e-05,0.07631842792034149,-3.6643882989883423,72.02261922,1089.76
1796,891,4127,3678208,-0.02320404356578365,0.15,0.34144035913050175,7180,0.019200716,0.1510009765625,0.9586925506591797,6.6192e-05,0.03346636891365051,-3.6466634422540665,71.95448717,1086.02
1797,891,4129,3680256,-0.025223599484888837,0.15,0.26222608610987663,7184,0.020237068,0.1807861328125,0.9662265181541443,6.60896e-05,0.021489940583705902,-3.6762441471219063,71.607975,1082.43
1798,891,4132,3682304,-0.024278349461383186,0.15,0.3633288969285786,7188,0.02069531,0.17333984375,0.9562961459159851,6.598719999999999e-05,0.05705401301383972,-3.5630845949053764,71.607975,1082.43
1799,891,4134,3684352,-0.024178649473469704,0.15,0.4867086773738265,7192,0.020519685,0.1798095703125,0.8932819366455078,6.58848e-05,0.10096564888954163,-3.7328463718295097,71.52385735000001,1080.68
1800,891,4136,3686400,-0.024498420985764824,0.15,0.37870891857892275,7196,0.022706345,0.17138671875,0.9472501277923584,6.578239999999999e-05,0.058706507086753845,-3.7236635610461235,71.25145536,1074.5
1801,891,4138,3688448,-0.020810628193430603,0.15,0.6106290593743324,7200,0.019459445,0.177001953125,0.914247989654541,6.568e-05,0.15210193395614624,-3.738979585468769,71.25145536,1074.5
1802,891,4141,3690496,-0.02207567401637789,0.15,0.3691690298728645,7204,0.020484548,0.1707763671875,0.9115633964538574,6.557760000000001e-05,0.10877789556980133,-3.530161313712597,71.25145536,1074.5
1803,891,4143,3692544,-0.02082964000874199,0.15,0.40179689321666956,7208,0.023978531,0.1864013671875,0.8592516183853149,6.54752e-05,0.06242826581001282,-3.601569324731827,71.29660769999998,1076.56
1804,891,4145,3694592,-0.026681476927478798,0.15,0.292783472687006,7212,0.022394458,0.16748046875,0.965998649597168,6.537280000000001e-05,0.013879537582397461,-3.627006933093071,71.53048006,1079.21
1805,891,4147,3696640,-0.02492832698044367,0.15,0.3753573829308152,7216,0.023152312,0.1746826171875,0.9520103931427002,6.52704e-05,0.07722178846597672,-3.6960052847862244,71.64592181,1082.7
1806,891,4150,3698688,-0.026566695800283924,0.15,0.27661705994978547,7220,0.02026721,0.15673828125,0.9361791014671326,6.516800000000001e-05,0.020161233842372894,-3.6413119435310364,72.05393912999997,1088.74
1807,891,4152,3700736,-0.025638856837758794,0.15,0.40999141428619623,7224,0.020842277,0.189453125,0.9424539804458618,6.50656e-05,0.13467583060264587,-3.626748725771904,72.16438092,1091.4
1808,891,4155,3702784,-0.0223520117579028,0.15,0.46706591825932264,7228,0.016788092,0.162109375,0.9010835289955139,6.49632e-05,0.09476860612630844,-3.5987706556916237,72.58947723,1097.56
1809,891,4157,3704832,-0.02110610355157405,0.15,0.43343185260891914,7232,0.024217034,0.166748046875,0.9420069456100464,6.48608e-05,0.1468096673488617,-3.561885252594948,72.73076470999999,1099.22
1810,891,4159,3706880,-0.024382627787417732,0.15,0.2912817047908902,7236,0.025644682,0.172607421875,0.9413731098175049,6.475839999999999e-05,0.06826134026050568,-3.573347821831703,72.22859213,1088.68
1811,891,4161,3708928,-0.019527927419403568,0.15,0.3893916052766144,7240,0.021039112,0.1719970703125,0.9406124949455261,6.4656e-05,0.03890742361545563,-3.597804583609104,72.22859213,1088.68
1812,891,4164,3710976,-0.02560665793134831,0.15,0.28419280517846346,7244,0.018072568,0.1651611328125,0.9482330679893494,6.455359999999999e-05,0.042029112577438354,-3.7126091346144676,71.96022941,1086.35
1813,891,4166,3713024,-0.025289288867497817,0.15,0.2444942989386618,7248,0.017022304,0.17724609375,0.9666246771812439,6.445119999999998e-05,0.027208879590034485,-3.6882415413856506,71.71696848999999,1081.84
1814,891,4168,3715072,-0.025363636465044692,0.15,0.3029278516769409,7252,0.019386116,0.1571044921875,0.9426522850990295,6.434880000000002e-05,0.029053322970867157,-3.6416890248656273,71.78112700999999,1080.38
1815,891,4171,3717120,-0.027341557637555525,0.15,0.22709188982844353,7256,0.019448662,0.1873779296875,0.9752797484397888,6.424640000000001e-05,-0.011966079473495483,-3.683205209672451,71.48966147,1078.25
1816,891,4173,3719168,-0.029463338520145044,0.15,0.20269372407346964,7260,0.023869336,0.1834716796875,0.9777994155883789,6.4144e-05,-0.020436890423297882,-3.6612040773034096,71.70838896000001,1081.27
1817,891,4176,3721216,-0.025760327669559047,0.15,0.22961256140843034,7264,0.024150409,0.2003173828125,0.9608886241912842,6.404160000000001e-05,-0.014078505337238312,-3.6894577592611313,71.6188846,1080.08
1818,891,4178,3723264,-0.024712754122447222,0.15,0.3315029819495976,7268,0.018072382,0.170654296875,0.9358887076377869,6.39392e-05,0.06189987063407898,-3.7274626567959785,71.57968815999999,1079.27
1819,891,4180,3725312,-0.02450542557198787,0.15,0.33262110874056816,7272,0.023514241,0.1939697265625,0.952261745929718,6.38368e-05,0.07090628147125244,-3.730657123029232,72.18248365,1088.12
1820,891,4183,3727360,-0.025208853505318984,0.15,0.24811458634212613,7276,0.016448358,0.1627197265625,0.9741231203079224,6.37344e-05,0.01655922830104828,-3.5746440067887306,72.47974205999999,1090.33
1821,891,4185,3729408,-0.025497301889117807,0.15,0.29004162829369307,7280,0.022540968,0.158203125,0.9556501507759094,6.363199999999999e-05,0.05959957093000412,-3.601055219769478,72.45673116,1088.87
1822,891,4187,3731456,-0.017824923794250935,0.15,0.5017874529585242,7284,0.021538345,0.176025390625,0.9139043092727661,6.35296e-05,0.11479686200618744,-3.8020478636026382,72.42955017,1088.08
1823,891,4190,3733504,-0.023531535029178485,0.15,0.495982950553298,7288,0.016280837,0.17138671875,0.9129257798194885,6.342719999999999e-05,0.0759284719824791,-3.733098678290844,71.93522858,1081.27
1824,890,4192,3735552,-0.023226397373946384,0.15,0.34513979824259877,7292,0.017099643,0.19189453125,0.956364631652832,6.33248e-05,0.0838877260684967,-3.630568526685238,71.93522858,1081.27
1825,890,4195,3737600,-0.02556533395545557,0.15,0.21191311813890934,7296,0.019688703,0.1748046875,0.968912661075592,6.322240000000001e-05,0.01283012330532074,-3.690345473587513,72.12429696999999,1085.19
1826,890,4197,3739648,-0.026427534729009494,0.15,0.28464548382908106,7300,0.017584786,0.1744384765625,0.9637611508369446,6.312e-05,0.018113121390342712,-3.6748079136013985,72.39126345999999,1088.21
1827,890,4199,3741696,-0.021937149635050446,0.15,0.3963993741199374,7304,0.018125162,0.165771484375,0.953362762928009,6.301760000000001e-05,0.06847608834505081,-3.6727556213736534,72.36201837,1087.91
1828,890,4202,3743744,-0.021854978433111683,0.15,0.47884541749954224,7308,0.021939294,0.1409912109375,0.9315868020057678,6.29152e-05,0.10536390542984009,-3.750027135014534,72.36201837,1087.91
1829,890,4204,3745792,-0.018428171752020717,0.15,0.44252803828567266,7312,0.01948693,0.1790771484375,0.8994488716125488,6.281280000000001e-05,0.060787737369537354,-3.5386734679341316,72.0920673,1081.85
1830,890,4206,3747840,-0.025434785231482238,0.15,0.32075184863060713,7316,0.022561539,0.1826171875,0.9611556529998779,6.27104e-05,0.024491451680660248,-3.5990010648965836,72.0920673,1081.85
1831,890,4208,3749888,-0.027299643290461972,0.15,0.2500449176877737,7320,0.019498516,0.1734619140625,0.9467896223068237,6.2608e-05,0.022632762789726257,-3.5460246428847313,72.18565227,1085.11
1832,890,4211,3751936,-0.024282731697894633,0.15,0.39537627156823874,7324,0.021807794,0.1739501953125,0.9050707817077637,6.25056e-05,0.11278578639030457,-3.5880621299147606,72.18565227,1085.11
1833,890,4213,3753984,-0.028529613162390888,0.15,0.30951361218467355,7328,0.022000182,0.174560546875,0.9377732872962952,6.240319999999999e-05,0.035731956362724304,-3.6613084375858307,72.48708169000001,1092.67
1834,890,4216,3756032,-0.02833018230739981,0.15,0.25700297858566046,7332,0.020171225,0.17333984375,0.9669846892356873,6.230079999999998e-05,0.023489199578762054,-3.6164209321141243,72.32400759,1089.82
1835,890,4218,3758080,-0.02592595323221758,0.15,0.2870109723880887,7336,0.019052004,0.169189453125,0.9601355791091919,6.219839999999999e-05,0.027298584580421448,-3.6653592959046364,71.99085543,1088.33
1836,890,4220,3760128,-0.022765797417378053,0.15,0.4123945655301213,7340,0.016850192,0.1446533203125,0.9276299476623535,6.209600000000001e-05,0.033434465527534485,-3.5730386078357697,71.99085543,1088.33
1837,890,4222,3762176,-0.02662361424881965,0.15,0.3782548075541854,7344,0.021600686,0.172607421875,0.9287373423576355,6.199360000000002e-05,0.06135307252407074,-3.6077954098582268,72.20165628,1091.58
1838,890,4224,3764224,-0.0244684945064364,0.15,0.3042227663099766,7348,0.018338107,0.155517578125,0.9627792835235596,6.189120000000001e-05,0.03246784210205078,-3.6923254802823067,72.06597527999999,1090.81
1839,890,4227,3766272,-0.02246045312494971,0.15,0.42129739793017507,7352,0.014356017,0.1463623046875,0.925972044467926,6.17888e-05,0.04390721768140793,-3.6446010917425156,71.54883287000001,1081.61
1840,890,4229,3768320,-0.025500058487523347,0.15,0.3489251649007201,7356,0.019311018,0.1551513671875,0.9563032984733582,6.16864e-05,0.012949198484420776,-3.6303858682513237,71.15842457,1077.23
1841,890,4231,3770368,-0.026490426738746464,0.15,0.279971310403198,7360,0.021170814,0.1541748046875,0.962584912776947,6.1584e-05,0.0005718469619750977,-3.5855817943811417,71.15842457,1077.23
1842,890,4234,3772416,-0.026186181174125522,0.15,0.3300240063108504,7364,0.020228079,0.169189453125,0.894801139831543,6.14816e-05,0.010675281286239624,-3.673128068447113,71.12581547999999,1078.35
1843,890,4236,3774464,-0.02782888877845835,0.15,0.35227756993845105,7368,0.01807774,0.1739501953125,0.9475955367088318,6.13792e-05,0.09973739087581635,-3.7858433946967125,71.16584250000001,1078.97
1844,890,4238,3776512,-0.02358774076856207,0.15,0.4173643901012838,7372,0.020742614,0.177734375,0.9508363008499146,6.127679999999999e-05,0.04175565391778946,-3.675265058875084,71.16584250000001,1078.97
1845,890,4241,3778560,-0.022607553502894007,0.15,0.293189937248826,7376,0.01803952,0.14794921875,0.9476142525672913,6.11744e-05,0.036634065210819244,-3.5518380999565125,71.29862783,1078.85
1846,890,4243,3780608,-0.024881371908122674,0.15,0.39922784827649593,7380,0.017452624,0.161376953125,0.9223359227180481,6.107199999999999e-05,0.1373637616634369,-3.6682090014219284,71.36492121999999,1078.43
1847,890,4245,3782656,-0.026281421989551745,0.15,0.27544633159413934,7384,0.018808227,0.1688232421875,0.9568586945533752,6.096960000000001e-05,0.03870484232902527,-3.5789685174822807,71.57450431999999,1082.34
1848,890,4248,3784704,-0.02422510043834336,0.15,0.2983897076919675,7388,0.018547714,0.162109375,0.9575918912887573,6.086720000000001e-05,0.04934079945087433,-3.601768121123314,71.87046246999999,1087.03
1849,890,4250,3786752,-0.02668938343413174,0.15,0.21518927160650492,7392,0.01860269,0.1644287109375,0.9783972501754761,6.076480000000001e-05,-0.0012285634875297546,-3.7211331352591515,71.87046246999999,1087.03
1850,890,4252,3788800,-0.02611098279885482,0.15,0.19233353110030293,7396,0.01610254,0.1522216796875,0.9665405750274658,6.0662400000000004e-05,0.010851547122001648,-3.5584154799580574,71.87861299,1085.88
1851,890,4254,3790848,-0.024630071726278402,0.15,0.3736706445924938,7400,0.016770035,0.1353759765625,0.9272709488868713,6.056e-05,0.08111394941806793,-3.6190389692783356,71.87861299,1085.88
1852,890,4257,3792896,-0.02246334579831455,0.15,0.3950960705988109,7404,0.017376976,0.1536865234375,0.841783881187439,6.04576e-05,0.10005927085876465,-3.696504168212414,72.24551126,1085.05
1853,890,4259,3794944,-0.016156606914591976,0.15,0.4378778487443924,7408,0.015515385,0.1456298828125,0.9365129470825195,6.03552e-05,0.060972824692726135,-3.745569847524166,72.88774215000001,1092.58
1854,890,4262,3796992,-0.02716471614985494,0.15,0.22319272672757506,7412,0.017977573,0.1654052734375,0.9676332473754883,6.0252799999999993e-05,-0.004022978246212006,-3.6047830432653427,72.53307346000001,1088.22
1855,890,4264,3799040,-0.026040065960842185,0.15,0.3201279048807919,7416,0.02340136,0.175537109375,0.9435602426528931,6.015039999999999e-05,0.037579067051410675,-3.652832016348839,72.60643243,1088.19
1856,890,4266,3801088,-0.024625200851005502,0.15,0.38423998188227415,7420,0.018034209,0.1788330078125,0.9593807458877563,6.004799999999999e-05,0.1032901406288147,-3.708583429455757,72.51068523,1087.2
1857,890,4269,3803136,-0.018844795806217007,0.15,0.46104493271559477,7424,0.020479273,0.175048828125,0.9380381107330322,5.994559999999999e-05,0.1543741375207901,-3.5641485676169395,72.24955929,1081.93
1858,890,4271,3805184,-0.02366623566194903,0.15,0.3683127611875534,7428,0.021427706,0.1822509765625,0.9530255794525146,5.984320000000002e-05,0.038349658250808716,-3.5640623793005943,72.32969229,1081.25
1859,890,4273,3807232,-0.024497468082699925,0.15,0.34530192986130714,7432,0.024520814,0.1749267578125,0.9293969869613647,5.974080000000001e-05,0.03592994809150696,-3.539283700287342,72.32969229,1081.25
1860,890,4276,3809280,-0.020528784196358174,0.15,0.3262492837384343,7436,0.020298015,0.1829833984375,0.8426510095596313,5.963840000000001e-05,0.033298783004283905,-3.5383305326104164,72.16334379000001,1079.27
1861,890,4278,3811328,-0.020121583802392706,0.15,0.32478038873523474,7440,0.015633784,0.15185546875,0.9168193340301514,5.953600000000001e-05,0.06592518091201782,-3.6281903758645058,72.16334379000001,1079.27
1862,890,4280,3813376,-0.026137974666198716,0.15,0.22320697735995054,7444,0.019672258,0.1776123046875,0.9457790851593018,5.9433600000000006e-05,0.0015594735741615295,-3.72139885276556,72.308389,1082.19
1863,890,4282,3815424,-0.02334756901836954,0.15,0.3312670821323991,7448,0.018996455,0.159423828125,0.9400252103805542,5.93312e-05,0.08020045608282089,-3.636300079524517,72.51402897000001,1083.67
1864,890,4285,3817472,-0.023484450532123446,0.15,0.35829644883051515,7452,0.019250581,0.1712646484375,0.9323965907096863,5.92288e-05,0.03833851218223572,-3.7340387031435966,72.66792480000001,1086.05
1865,890,4287,3819520,-0.022328712075250223,0.15,0.31859736051410437,7456,0.01574716,0.148193359375,0.95465087890625,5.91264e-05,0.08271323144435883,-3.688066266477108,73.42521116,1096.65
1866,890,4289,3821568,-0.0225937282666564,0.15,0.33411524537950754,7460,0.017313728,0.14501953125,0.959908664226532,5.9023999999999996e-05,0.051337942481040955,-3.6313429549336433,73.72231093,1101.11
1867,890,4292,3823616,-0.02497180344653316,0.15,0.35939741414040327,7464,0.019203542,0.178955078125,0.9420880675315857,5.8921599999999995e-05,0.04589608311653137,-3.524036854505539,74.45097759000001,1112.74
1868,890,4294,3825664,-0.021343860600609332,0.15,0.6038112342357635,7468,0.020419087,0.1746826171875,0.9288463592529297,5.881919999999999e-05,0.24792252480983734,-3.5519772097468376,74.19563698,1108.05
1869,890,4296,3827712,-0.023887444200227037,0.15,0.5399835342541337,7472,0.017667983,0.1568603515625,0.8955163955688477,5.8716800000000014e-05,0.125038743019104,-3.5533429086208344,73.74896638000001,1100.53
1870,890,4299,3829760,-0.0235195416607894,0.15,0.3584714652970433,7476,0.018375505,0.1705322265625,0.9248502850532532,5.861440000000001e-05,0.06399177759885788,-3.580663226544857,73.26968210999999,1096.35
1871,890,4301,3831808,-0.020554224960505962,0.15,0.39253944624215364,7480,0.017292114,0.151123046875,0.9446665048599243,5.851200000000001e-05,0.08557669818401337,-3.6005427092313766,73.55655995000001,1099.26
1872,890,4303,3833856,-0.0218822747701779,0.15,0.3308048378676176,7484,0.018425334,0.15869140625,0.9122034311294556,5.8409600000000004e-05,0.05386488139629364,-3.6090206503868103,73.55655995000001,1099.26
1873,890,4306,3835904,-0.024071137770079076,0.15,0.3292804444208741,7488,0.014813285,0.1685791015625,0.9038779735565186,5.83072e-05,0.04800403118133545,-3.709314279258251,73.08968091000001,1091.4
1874,890,4308,3837952,-0.024055959249380976,0.15,0.4232122963294387,7492,0.016172994,0.1707763671875,0.9306108951568604,5.82048e-05,0.09989644587039948,-3.7287844493985176,73.12194958,1089.9
1875,890,4310,3840000,-0.021916033379966393,0.15,0.4035623702220619,7496,0.018741978,0.1724853515625,0.9401820302009583,5.81024e-05,0.06528551131486893,-3.787557326257229,73.13329679000002,1090.02
1876,890,4312,3842048,-0.027159835153724998,0.15,0.3355662957765162,7500,0.025518732,0.1805419921875,0.9593555331230164,5.8e-05,0.051338210701942444,-3.625326156616211,73.06407382,1087.95
1877,890,4314,3844096,-0.025550975813530385,0.15,0.33677206886932254,7504,0.019802365,0.1544189453125,0.9403282403945923,5.789759999999999e-05,0.02964962273836136,-3.5644555911421776,73.51780167999999,1094.43
1878,890,4317,3846144,-0.022171260920003988,0.15,0.5600336277857423,7508,0.018730316,0.140380859375,0.9142376780509949,5.779519999999999e-05,0.12674811482429504,-3.5788879990577698,73.39732540000001,1089.9
1879,890,4319,3848192,-0.02454832970397547,0.15,0.3033634228631854,7512,0.020880833,0.1552734375,0.9614887833595276,5.769279999999999e-05,0.024134039878845215,-3.5757022872567177,73.68345042,1091.35
1880,890,4321,3850240,-0.026999258290743455,0.15,0.26428313879296184,7516,0.023906715,0.1751708984375,0.9662856459617615,5.759040000000002e-05,0.013686448335647583,-3.694333665072918,73.61692189,1089.76
1881,890,4324,3852288,-0.01985854987287894,0.15,0.44796420633792877,7520,0.015889347,0.167236328125,0.9165982007980347,5.748800000000001e-05,0.12344005703926086,-3.5959303751587868,73.84256932,1092.96
1882,890,4326,3854336,-0.023554135696031153,0.15,0.4297546367160976,7524,0.019904345,0.16748046875,0.9395401477813721,5.738560000000001e-05,0.06465718150138855,-3.641849711537361,73.67420021,1090.98
1883,890,4329,3856384,-0.023410928493831307,0.15,0.39394146064296365,7528,0.013926994,0.130859375,0.9403874278068542,5.728320000000001e-05,0.09556768834590912,-3.622067652642727,73.87810356,1093.92
1884,890,4331,3858432,-0.021608618582831696,0.15,0.5175109039992094,7532,0.019024068,0.171630859375,0.9212892651557922,5.7180800000000007e-05,0.1737721562385559,-3.7607944682240486,73.65757717,1088.36
1885,890,4333,3860480,-0.02091198298148811,0.15,0.40370266512036324,7536,0.015925534,0.1435546875,0.958173394203186,5.7078400000000006e-05,0.037282586097717285,-3.60404921323061,73.65757717,1088.36
1886,890,4336,3862528,-0.023438772986992262,0.15,0.3798478660173714,7540,0.023221852,0.1783447265625,0.9197075963020325,5.6976e-05,0.10199713706970215,-3.617722138762474,73.50894058999998,1083.8
1887,890,4338,3864576,-0.018294941139174625,0.15,0.2692566253244877,7544,0.019685537,0.156982421875,0.9654915928840637,5.68736e-05,0.04259403422474861,-3.6387143656611443,73.04501233999999,1075.67
1888,890,4340,3866624,-0.022901014366652817,0.15,0.42147548124194145,7548,0.015254197,0.13671875,0.9470768570899963,5.6771199999999996e-05,0.10641108453273773,-3.62478356808424,73.29237847999998,1078.44
1889,890,4342,3868672,-0.021566015348071232,0.15,0.586676930077374,7552,0.014714074,0.147705078125,0.8895293474197388,5.6668799999999995e-05,0.16557693481445312,-3.7129788026213646,73.19821657,1077.38
1890,890,4345,3870720,-0.021826653202879243,0.15,0.4499399922788143,7556,0.016109036,0.155029296875,0.9211199879646301,5.656639999999999e-05,0.0740215927362442,-3.662792667746544,73.01986696,1071.26
1891,890,4347,3872768,-0.020903856318909675,0.15,0.4103539939969778,7560,0.017717488,0.15966796875,0.955812394618988,5.6463999999999987e-05,0.071753591299057,-3.6135459393262863,72.99735005,1072.53
1892,890,4349,3874816,-0.022613991342950612,0.15,0.3528642076998949,7564,0.018726565,0.142333984375,0.9611080288887024,5.636160000000001e-05,0.07316543906927109,-3.671260990202427,72.96350209,1069.37
1893,890,4352,3876864,-0.02145313617074862,0.15,0.6234487304463983,7568,0.015585743,0.1583251953125,0.9183985590934753,5.625920000000001e-05,0.17071197926998138,-3.6748633310198784,72.99283445,1065.49
1894,890,4354,3878912,-0.01977831922704354,0.15,0.5714887352660298,7572,0.017689232,0.1435546875,0.9330071806907654,5.615680000000001e-05,0.08901926875114441,-3.606331445276737,72.58849306,1059.11
1895,890,4356,3880960,-0.018959733977681026,0.15,0.4492950029671192,7576,0.016491048,0.1751708984375,0.9344106316566467,5.60544e-05,0.16708426177501678,-3.555636189877987,73.11875458,1064.79
1896,890,4358,3883008,-0.015063320257468149,0.15,0.4225420639850199,7580,0.019095715,0.1619873046875,0.9353418946266174,5.5952e-05,0.04494214057922363,-3.557154230773449,72.83687439,1062.01
1897,890,4361,3885056,-0.023506839730544016,0.15,0.3422013442032039,7584,0.017751394,0.1456298828125,0.9537766575813293,5.58496e-05,0.016411177814006805,-3.644088327884674,72.33754617,1056.06
1898,890,4363,3887104,-0.022957741050049663,0.15,0.37697166204452515,7588,0.017023645,0.170166015625,0.9087367057800293,5.57472e-05,0.0714426264166832,-3.553358279168606,72.32222193999999,1052.35
1899,890,4365,3889152,-0.022123362810816616,0.15,0.5124343298375607,7592,0.01554748,0.1405029296875,0.9163450598716736,5.564479999999999e-05,0.10281388461589813,-3.529624752700329,72.52239818,1054.48
1900,890,4368,3891200,-0.02288901899009943,0.15,0.4796631783246994,7596,0.016194975,0.134033203125,0.8949817419052124,5.554239999999999e-05,0.11121497303247452,-3.623855449259281,72.34065648,1049.37
1901,890,4370,3893248,-0.021401500212959945,0.15,0.45060792099684477,7600,0.018266138,0.1483154296875,0.9493266940116882,5.543999999999999e-05,0.08797214925289154,-3.732853300869465,72.81783212,1055.89
1902,890,4373,3895296,-0.01877503360447008,0.15,0.29898157762363553,7604,0.017104108,0.1619873046875,0.9584646821022034,5.533759999999999e-05,0.040571242570877075,-3.486074633896351,72.45699446,1049.04
1903,890,4375,3897344,-0.018552484514657408,0.15,0.3924104906618595,7608,0.016808238,0.131591796875,0.947671115398407,5.5235200000000016e-05,0.05996455252170563,-3.4297872185707092,72.45699446,1049.04
1904,890,4377,3899392,-0.025254025997128338,0.15,0.39409711863845587,7612,0.019795513,0.15869140625,0.9143214225769043,5.513280000000001e-05,0.0864361971616745,-3.580352120101452,72.44772478,1048.76
1905,890,4380,3901440,-0.02439608910935931,0.15,0.4606790179386735,7616,0.019650757,0.1614990234375,0.9149969816207886,5.503040000000001e-05,0.1407647430896759,-3.76576779037714,72.19317550999999,1044.27
1906,890,4382,3903488,-0.026665716199204326,0.15,0.21143239038065076,7620,0.02064944,0.157470703125,0.9818391799926758,5.492800000000001e-05,-0.007927097380161285,-3.7254360392689705,72.19317550999999,1044.27
