time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1046,1212,620,1269760,0.01586814597249031,-0.0024174798309104517,0.9223220944404602,0.15,0.20863461680710316,0.1011962890625,-4.922552525997162,7.464576000000001e-05,2476,0.00367156,28.10388031,619.73
1046,1214,621,1271808,0.04253733903169632,-0.004796586130396463,0.808565616607666,0.15,0.2674636486917734,0.052490234375,-5.036045223474503,7.460480000000001e-05,2480,0.0035611433,28.171253169999996,621.78
1046,1216,622,1273856,0.022913839668035507,-0.002812629099935293,0.9428067207336426,0.15,0.20080474251881242,0.093017578125,-4.9911534786224365,7.456384e-05,2484,0.0040977784,28.491099469999998,628.17
1046,1218,623,1275904,0.04779769107699394,-0.002357327481149696,0.9629061222076416,0.15,0.21315053012222052,0.04833984375,-4.875426396727562,7.452288000000001e-05,2488,0.0028761863,28.465086049999996,628.77
1046,1220,624,1277952,0.053748566657304764,-0.004604150235536508,0.9560222029685974,0.15,0.18415595684200525,0.0462646484375,-4.880841746926308,7.448192e-05,2492,0.0030545513,28.397661699999993,626.79
1046,1222,625,1280000,0.03958040103316307,-0.0065266265301033854,0.8346741199493408,0.15,0.2580864201299846,0.092041015625,-5.005587965250015,7.444096e-05,2496,0.0041820128,28.39189825,625.47
1046,1224,626,1282048,0.05833086371421814,-0.0021438395197037607,0.8837733864784241,0.15,0.2489773635752499,0.0267333984375,-4.933617293834686,7.44e-05,2500,0.002917704,28.075360709999998,619.41
1046,1226,627,1284096,0.025094885379076004,-0.004420096011017449,0.945758581161499,0.15,0.19014396099373698,0.0653076171875,-4.918740078806877,7.435904e-05,2504,0.003155216,28.00597768,618.94
1046,1228,628,1286144,0.0289698988199234,-0.0028768489428330213,0.9495936632156372,0.15,0.2731501548551023,0.044921875,-4.856025606393814,7.431808e-05,2508,0.0028466766,28.144214279999996,621.55
1046,1230,629,1288192,0.01749657839536667,-0.0031348186312243342,0.967278242111206,0.15,0.15807995665818453,0.066650390625,-4.849106118083,7.427712e-05,2512,0.0029101719,28.082220469999996,621.27
1046,1232,630,1290240,0.058871105313301086,-0.0044788030500058085,0.8842437267303467,0.15,0.2987439907155931,0.0545654296875,-4.93458516895771,7.423616e-05,2516,0.004778416,27.964200110000007,617.36
1046,1234,631,1292288,0.08327147364616394,-0.0019671251357067376,0.8933359384536743,0.15,0.2783743035979569,0.0621337890625,-4.902955308556557,7.41952e-05,2520,0.004821961,27.736253069999993,614.84
1046,1236,632,1294336,0.04293018579483032,-0.0023267952783498913,0.9670506119728088,0.15,0.20561753259971738,0.0712890625,-4.888351023197174,7.415424e-05,2524,0.0034437361,28.07946798,618.01
1046,1238,633,1296384,0.03441283106803894,-0.004014753649244085,0.9601122140884399,0.15,0.2126163332723081,0.0513916015625,-4.8576270788908005,7.411327999999999e-05,2528,0.0025439612,27.935492010000004,617.82
1046,1240,634,1298432,0.03409489244222641,-0.003928880352759734,0.9372857213020325,0.15,0.24560086894780397,0.0595703125,-4.847571074962616,7.407232e-05,2532,0.004154696,28.00768849,618.18
1046,1242,635,1300480,0.05596080422401428,-0.002666302738361992,0.8745208978652954,0.15,0.24099897174164653,0.072265625,-4.893125474452972,7.403136000000001e-05,2536,0.0039409604,27.9599302,616.45
1046,1244,636,1302528,0.01774776354432106,-0.005102621129481122,0.9501466155052185,0.15,0.18075858312658966,0.067626953125,-4.8917301297187805,7.39904e-05,2540,0.0050254846,28.108117030000003,617.15
1046,1246,637,1304576,0.02888583019375801,-0.00375036291370634,0.9620859026908875,0.15,0.22561056027188897,0.050537109375,-4.781194359064102,7.394944e-05,2544,0.003019711,27.968913020000006,614.83
1046,1248,638,1306624,0.03340038284659386,-0.0021356312645366415,0.9647535681724548,0.15,0.1771184871904552,0.0814208984375,-4.759114056825638,7.390848e-05,2548,0.0045875926,28.34561585000001,618.13
1046,1249,639,1308672,0.08491042256355286,-0.0034423614852130413,0.9546273350715637,0.15,0.22138354973867536,0.0299072265625,-4.8260647803545,7.386752e-05,2552,0.0031899307,28.266364680000006,615.83
1046,1252,640,1310720,0.08381152153015137,-0.0034953556023538113,0.9068670868873596,0.15,0.28880091942846775,0.0762939453125,-4.838828817009926,7.382656e-05,2556,0.00466663,28.106413800000006,613.99
1046,1253,641,1312768,0.04650206118822098,-0.005339431096217595,0.9373275637626648,0.15,0.24946841644123197,0.0628662109375,-4.831995248794556,7.378560000000001e-05,2560,0.004093299,28.072575420000003,614.35
1046,1255,642,1314816,0.07384742051362991,-0.004898214101558551,0.9369441270828247,0.15,0.2715687081217766,0.050537109375,-4.829525530338287,7.374464000000001e-05,2564,0.0042097718,28.017659239999997,613.89
1046,1257,643,1316864,0.01923390105366707,-0.004769975697854534,0.943423867225647,0.15,0.2225498310290277,0.0704345703125,-4.862687632441521,7.370368e-05,2568,0.00472605,28.25707569,617.88
1046,1259,644,1318912,0.05527109652757645,-0.0007531871960964054,0.9488937258720398,0.15,0.2615251084789634,0.081298828125,-4.801172316074371,7.366272000000001e-05,2572,0.0035592678,28.0729498,615.77
1046,1261,645,1320960,0.04986387491226196,-0.004390943155158311,0.9448571801185608,0.15,0.23073677718639374,0.0667724609375,-4.87195311486721,7.362176e-05,2576,0.0031524387,28.19774637,615.7
1046,1263,646,1323008,0.016211267560720444,-0.003345096542034298,0.9573386907577515,0.15,0.20624496368691325,0.0560302734375,-4.836225301027298,7.35808e-05,2580,0.003815841,28.151899999999998,614.11
1046,1265,647,1325056,0.041658274829387665,-0.0043966054217889905,0.9594220519065857,0.15,0.18259170185774565,0.045654296875,-4.809446215629578,7.353984e-05,2584,0.0032199374,28.051847239999997,611.64
1046,1267,648,1327104,0.04803114011883736,-0.001977952604647726,0.926483690738678,0.15,0.22006678860634565,0.061767578125,-4.85255041718483,7.349888e-05,2588,0.005026183,27.994458389999995,609.68
1047,1269,649,1329152,0.04050109162926674,-0.0026496389182284474,0.9388584494590759,0.15,0.24444149527698755,0.068359375,-4.870583921670914,7.345792000000001e-05,2592,0.0042383503,28.191961629999994,612.03
1047,1271,650,1331200,0.07973022758960724,-0.004686268832301721,0.9368013143539429,0.15,0.2612351765856147,0.05517578125,-4.92592579126358,7.341696e-05,2596,0.004185932,28.181261770000003,611.47
1046,1273,651,1333248,0.06513108313083649,-0.004638872647774406,0.9473976492881775,0.15,0.27184143336489797,0.0736083984375,-4.907508954405785,7.3376e-05,2600,0.0035002625,28.08733532,610.65
1047,1275,652,1335296,0.026886187493801117,-0.00430232506187167,0.962530791759491,0.15,0.18807950522750616,0.0506591796875,-4.893435150384903,7.333504e-05,2604,0.0034901488,28.07328695,611.1
1046,1277,653,1337344,0.07662039995193481,-0.002712714107474312,0.8547194004058838,0.15,0.2862993460148573,0.072509765625,-4.921693712472916,7.329408e-05,2608,0.005094592,27.998720419999998,607.27
1046,1279,654,1339392,0.05688893049955368,-0.0028376001864671707,0.9405121803283691,0.15,0.2765997746028006,0.04736328125,-4.88537423312664,7.325311999999999e-05,2612,0.0022436557,28.18727643,610.41
1046,1281,655,1341440,0.051707133650779724,-0.004528413017396815,0.9460754990577698,0.15,0.22034953394904733,0.0537109375,-4.893046364188194,7.321216e-05,2616,0.0023106216,28.138053349999996,607.87
1046,1283,656,1343488,0.07031776010990143,-0.002806514297844842,0.9399593472480774,0.15,0.2542175417765975,0.058349609375,-4.877345561981201,7.31712e-05,2620,0.005005772,28.115422170000002,608.55
1046,1285,657,1345536,0.05014964938163757,-0.003130739467451349,0.9162606000900269,0.15,0.22379262978211045,0.0379638671875,-4.924591660499573,7.313024e-05,2624,0.0030527918,27.93017165,604.36
1046,1287,658,1347584,0.0362754687666893,-0.00533415081736166,0.9088132977485657,0.15,0.2083650343120098,0.053955078125,-4.969348222017288,7.308928000000001e-05,2628,0.0042308853,27.711691040000005,598.83
1046,1289,659,1349632,0.07624480128288269,-0.004286242910893634,0.9532904624938965,0.15,0.2626491845585406,0.040771484375,-4.902137383818626,7.304832e-05,2632,0.0031905824,27.80570522,599.32
1046,1291,660,1351680,0.10016211867332458,-0.002937396915513091,0.9446833729743958,0.15,0.2744939844124019,0.0675048828125,-4.904357552528381,7.300736e-05,2636,0.004796664,27.9820957,602.76
1046,1293,661,1353728,0.05243893712759018,-0.004316239384934306,0.954902172088623,0.15,0.20650555426254869,0.1148681640625,-4.867167964577675,7.29664e-05,2640,0.005975043,27.79797306,600.03
1046,1295,662,1355776,0.015104919672012329,-0.0045390534796752036,0.92034512758255,0.15,0.20352824311703444,0.0711669921875,-4.95660588145256,7.292544000000001e-05,2644,0.0047322726,27.7770704,600.84
1046,1297,663,1357824,0.08708614856004715,-0.0004367241926956922,0.9037883877754211,0.15,0.3044135421514511,0.0452880859375,-4.91553021967411,7.288448000000001e-05,2648,0.0030276114,27.62254958,598.0
1046,1299,664,1359872,0.04713788628578186,-0.002686061809072271,0.9539794325828552,0.15,0.23556305188685656,0.065673828125,-4.930029451847076,7.284352e-05,2652,0.003645142,27.789550039999998,603.37
1046,1300,665,1361920,0.009945742785930634,-0.003158279607305303,0.9751166701316833,0.15,0.1713518830947578,0.077880859375,-4.813693791627884,7.280256000000001e-05,2656,0.0033931606,27.778866409999996,602.77
1046,1302,666,1363968,0.05183780938386917,-0.0030202579509932548,0.9314978718757629,0.15,0.23498295526951551,0.0433349609375,-4.917670860886574,7.27616e-05,2660,0.0043292316,27.734932389999997,602.29
1046,1304,667,1366016,0.05870024859905243,-0.002280353204696439,0.9120002388954163,0.15,0.23286429047584534,0.051025390625,-4.984867751598358,7.272064000000001e-05,2664,0.0027396611,27.66022789,599.59
1046,1306,668,1368064,0.04914049804210663,-0.0024433726794086397,0.934757649898529,0.15,0.23830320499837399,0.0887451171875,-4.969348460435867,7.267968000000001e-05,2668,0.006343589,27.37956884,596.01
1046,1308,669,1370112,0.023479845374822617,-0.004636042314814404,0.9591092467308044,0.15,0.2013971284031868,0.0653076171875,-4.974082738161087,7.263872e-05,2672,0.0034683133,27.6240198,603.51
1046,1310,670,1372160,0.06398919224739075,-0.0038349384994944558,0.9572594165802002,0.15,0.2881243107840419,0.057373046875,-4.924256309866905,7.259776000000001e-05,2676,0.004845757,27.636912889999998,605.04
1046,1312,671,1374208,0.030272793024778366,-0.0013661412376677617,0.9329692721366882,0.15,0.21901438059285283,0.1033935546875,-4.873040944337845,7.25568e-05,2680,0.010416278,27.64535576,605.45
1046,1314,672,1376256,0.05231870338320732,-0.003108930279267952,0.9222797155380249,0.15,0.2722509200684726,0.1109619140625,-4.971716210246086,7.251584e-05,2684,0.004767547,27.732890669999996,607.19
1046,1316,673,1378304,0.08146513998508453,-0.002134265647327993,0.9366229176521301,0.15,0.24441865785047412,0.0589599609375,-4.916120246052742,7.247488e-05,2688,0.0033110685,27.671413859999998,605.31
1046,1318,674,1380352,0.04381108656525612,-0.005841306789079681,0.948581337928772,0.15,0.24664851697161794,0.068115234375,-4.867923259735107,7.243392e-05,2692,0.0042057843,27.824195070000002,607.22
1046,1320,675,1382400,0.04824429750442505,-0.0063918921805452555,0.9411808848381042,0.15,0.2999262777157128,0.0712890625,-4.851491913199425,7.239296e-05,2696,0.004491495,27.822917020000006,607.8
1046,1322,676,1384448,0.02507305145263672,-0.002305861809873022,0.9473057985305786,0.15,0.2310628816485405,0.0623779296875,-4.841256067156792,7.2352e-05,2700,0.0057438086,27.85773138,607.01
1046,1324,677,1386496,0.07988268882036209,-0.004071495568496175,0.9249510765075684,0.15,0.25580915203318,0.0543212890625,-4.90114925801754,7.231104e-05,2704,0.0028567568,27.87456225,606.98
1046,1326,678,1388544,0.0377572700381279,-0.005385280092014,0.9491559267044067,0.15,0.18288595834746957,0.0548095703125,-4.9071687161922455,7.227007999999999e-05,2708,0.004869859,27.74747649,605.84
1046,1328,679,1390592,0.06598155200481415,-0.0013342184538487345,0.9367011189460754,0.15,0.2577173071913421,0.0927734375,-4.889296263456345,7.222912000000001e-05,2712,0.0043381425,27.79832388,608.2
1046,1330,680,1392640,0.059125691652297974,-0.0008820530492812395,0.954108715057373,0.15,0.23284134175628424,0.0633544921875,-4.883881449699402,7.218816e-05,2716,0.0052658194,27.855408120000003,608.67
1046,1332,681,1394688,0.024908397346735,-0.004644446438760497,0.9270005226135254,0.15,0.21529645286500454,0.0849609375,-4.890331834554672,7.21472e-05,2720,0.0061243866,27.916402920000007,608.24
1046,1334,682,1396736,0.02936456725001335,-0.003960994305089116,0.9516372680664062,0.15,0.2061424572020769,0.0760498046875,-4.942399561405182,7.210624000000001e-05,2724,0.005291624,27.916402920000007,608.24
1046,1336,683,1398784,0.03226776421070099,-0.00464641788857989,0.9454253911972046,0.15,0.19257090892642736,0.091552734375,-4.947119697928429,7.206528e-05,2728,0.0030059088,27.75993462,605.37
1046,1338,684,1400832,0.021311283111572266,-0.00616358924889937,0.9533624649047852,0.15,0.23076488776132464,0.09765625,-4.935371443629265,7.202432e-05,2732,0.0035257274,27.873612060000006,607.39
1046,1340,685,1402880,0.04902561008930206,-0.00445531120931264,0.95454341173172,0.15,0.20052261417731643,0.1336669921875,-4.91555455327034,7.198336000000002e-05,2736,0.005091996,27.940612570000003,608.67
1046,1342,686,1404928,0.0398477204144001,-0.004941490828059614,0.8869221210479736,0.15,0.2410843027755618,0.0433349609375,-4.9677644520998,7.194240000000001e-05,2740,0.0031877435,27.98076176,607.07
1046,1344,687,1406976,0.07789859175682068,-0.005707122385501862,0.9354417324066162,0.15,0.28095684945583344,0.04248046875,-4.975856140255928,7.190144e-05,2744,0.004351032,28.16708659,608.93
1046,1346,688,1409024,0.07857018709182739,-0.0036082055667066015,0.8994209170341492,0.15,0.3531880620867014,0.0762939453125,-4.956128865480423,7.186048000000001e-05,2748,0.005427564,28.096096090000007,607.87
1046,1348,689,1411072,0.0293491929769516,-0.0030951590597396716,0.964009165763855,0.15,0.18696685507893562,0.0614013671875,-4.948979422450066,7.181952000000001e-05,2752,0.0034669058,28.117717120000005,608.91
1046,1350,690,1413120,0.05323857441544533,-0.0031775575480423868,0.9384864568710327,0.15,0.2248588027432561,0.0450439453125,-4.902486056089401,7.177856e-05,2756,0.0030728965,28.05668306,607.35
1046,1352,691,1415168,0.040966711938381195,-0.004824896110221744,0.9173771739006042,0.15,0.21799141820520163,0.0792236328125,-4.996667608618736,7.173760000000001e-05,2760,0.004755111,28.077711139999998,608.01
1046,1354,692,1417216,0.0422288179397583,-0.004829816811252385,0.9240270256996155,0.15,0.20892417058348656,0.0623779296875,-4.954946354031563,7.169664e-05,2764,0.0031179914,28.314370770000004,613.5
1046,1355,693,1419264,0.026195954531431198,-0.0023407327389577404,0.9616333246231079,0.15,0.20764300413429737,0.056884765625,-4.916706338524818,7.165568e-05,2768,0.0056877765,28.257798740000002,615.67
1046,1357,694,1421312,0.0777691975235939,-0.0050963126559508964,0.9398602843284607,0.15,0.28807537723332644,0.0885009765625,-4.8804546147584915,7.161472e-05,2772,0.0052033183,28.28688285,614.7
1046,1359,695,1423360,0.05376846715807915,-0.004239813977619633,0.9371027946472168,0.15,0.2547053024172783,0.0438232421875,-4.935925588011742,7.157376e-05,2776,0.0029733633,28.462148040000006,617.51
1046,1361,696,1425408,0.04744040220975876,-0.004217942958348431,0.9377781748771667,0.15,0.24654599884524941,0.0760498046875,-4.95634813606739,7.15328e-05,2780,0.0048398795,28.42784895000001,616.71
1046,1363,697,1427456,0.02029702067375183,-0.005907331244088709,0.9606109857559204,0.15,0.1806125994771719,0.064208984375,-4.92092601954937,7.149184e-05,2784,0.0052139843,28.324551549999995,617.08
1046,1365,698,1429504,0.062178902328014374,-0.0024216714955400676,0.9472694993019104,0.15,0.2603995022363961,0.0716552734375,-4.867267146706581,7.145088e-05,2788,0.0052861995,28.442806860000005,617.14
1046,1367,699,1431552,0.04774301126599312,-0.00372541174874641,0.9369485974311829,0.15,0.26008465979248285,0.067626953125,-4.891305983066559,7.140992e-05,2792,0.0044008447,28.234007200000004,613.21
1046,1369,700,1433600,0.032326456159353256,-0.003983701666584238,0.9362411499023438,0.15,0.218848564196378,0.106201171875,-4.86374768614769,7.136896e-05,2796,0.0067553595,28.252689179999997,610.14
1046,1371,701,1435648,0.04297081381082535,-0.003858856245642528,0.9218578338623047,0.15,0.2194576826877892,0.052734375,-4.936447858810425,7.1328e-05,2800,0.003606907,28.24199295,606.85
1046,1373,702,1437696,0.0353926420211792,-0.0016388553485739976,0.9681559801101685,0.15,0.16602968145161867,0.0413818359375,-4.838285833597183,7.128704e-05,2804,0.0034358634,28.390817070000004,610.14
1046,1375,703,1439744,0.031219597905874252,-0.0058402053109603,0.9544597268104553,0.15,0.16875032451935112,0.0908203125,-4.889415949583054,7.124608000000001e-05,2808,0.0052666143,28.4393521,609.77
1046,1377,704,1441792,0.04647780954837799,-0.0034961994097102433,0.9506819844245911,0.15,0.19545053830370307,0.076416015625,-4.885544970631599,7.120512e-05,2812,0.0050415946,28.425419780000002,610.59
1046,1379,705,1443840,0.041314106434583664,-0.004156684139161371,0.9582156538963318,0.15,0.18317014258354902,0.034423828125,-4.873005747795105,7.116416e-05,2816,0.0036738697,28.35189991,607.53
1046,1381,706,1445888,0.05669781193137169,-0.005175350728677586,0.9466027021408081,0.15,0.26992905884981155,0.0374755859375,-4.875531226396561,7.11232e-05,2820,0.0036733402,28.48384139,612.52
1046,1383,707,1447936,0.10154400020837784,-0.0022537158947670832,0.9407714009284973,0.15,0.2952350634150207,0.0703125,-4.793430671095848,7.108224000000001e-05,2824,0.0057641347,28.562457139999996,612.21
1046,1385,708,1449984,0.025903526693582535,-0.0027405962318880484,0.9320242404937744,0.15,0.19591659540310502,0.1397705078125,-4.811819791793823,7.104128e-05,2828,0.007293393,28.733081560000002,615.8
1046,1387,709,1452032,0.023927170783281326,-0.003709997603436932,0.926524817943573,0.15,0.21377820381894708,0.0687255859375,-4.868007510900497,7.100032000000001e-05,2832,0.0048389016,28.651270219999997,613.72
1046,1388,710,1454080,0.06456506252288818,-0.003637861183960922,0.9296773672103882,0.15,0.2824814422056079,0.048583984375,-4.8703958839178085,7.095936000000001e-05,2836,0.0044662133,28.66140328,612.67
1046,1390,711,1456128,0.02051987126469612,-0.0013685158628504723,0.9715090394020081,0.15,0.17332223150879145,0.0811767578125,-4.794914022088051,7.09184e-05,2840,0.0040523284,28.666403289999995,614.04
1046,1392,712,1458176,0.014987565577030182,-0.003685826901346445,0.949180006980896,0.15,0.18560213455930352,0.0721435546875,-4.854229003190994,7.087744000000001e-05,2844,0.0034915092,28.628336830000002,614.39
1046,1394,713,1460224,0.05409402400255203,-0.003929175887606107,0.9239885210990906,0.15,0.20774809597060084,0.0687255859375,-4.838745087385178,7.083648e-05,2848,0.004867866,28.415849830000006,611.98
1046,1396,714,1462272,0.04483132064342499,-0.004376630386104807,0.9537149667739868,0.15,0.22478240495547652,0.0875244140625,-4.842828586697578,7.079552e-05,2852,0.005014628,28.415849830000006,611.98
1046,1398,715,1464320,0.02093122899532318,-0.002373684023041278,0.9478309154510498,0.15,0.19940440775826573,0.0947265625,-4.882816433906555,7.075456e-05,2856,0.005606882,28.527194460000004,615.86
1046,1400,716,1466368,0.03206181898713112,-0.004676929558627307,0.9579297304153442,0.15,0.20704549178481102,0.0728759765625,-4.851052522659302,7.07136e-05,2860,0.0045775184,28.60199854,617.77
1046,1402,717,1468416,0.019587278366088867,-0.0033905789023265243,0.9546632766723633,0.15,0.17557415552437305,0.06640625,-4.858112215995789,7.067264000000001e-05,2864,0.003437521,28.342557700000008,612.86
1046,1404,718,1470464,0.028191186487674713,-0.005555697265663184,0.962324857711792,0.15,0.1884200507774949,0.0487060546875,-4.863850682973862,7.063168e-05,2868,0.0045186915,28.362741070000002,613.46
1046,1406,719,1472512,0.055345311760902405,-0.00419682425854262,0.9392267465591431,0.15,0.2459026207216084,0.0701904296875,-4.858466550707817,7.059072e-05,2872,0.003914915,28.27826924,611.15
1046,1408,720,1474560,0.08458223938941956,-0.0042845278803724796,0.8671635985374451,0.15,0.32400067895650864,0.0667724609375,-4.916834071278572,7.054976e-05,2876,0.0050601372,28.40064675,613.38
1046,1410,721,1476608,0.03417868912220001,-0.004301395267248154,0.9079939126968384,0.15,0.31353433802723885,0.0615234375,-4.964787617325783,7.05088e-05,2880,0.0051268986,28.353633119999994,608.26
1046,1412,722,1478656,0.06048759073019028,-0.004690015397500247,0.9443137049674988,0.15,0.27562766894698143,0.0556640625,-4.8594638258218765,7.046783999999999e-05,2884,0.0037222824,28.472499680000002,609.09
1046,1414,723,1480704,0.05266498774290085,-0.005667794030159712,0.9362453818321228,0.15,0.2294366303831339,0.1273193359375,-4.889118745923042,7.042688e-05,2888,0.008364148,28.56170005,608.71
1046,1416,724,1482752,0.04916734620928764,-0.003535186406224966,0.9265051484107971,0.15,0.21381323412060738,0.0616455078125,-4.909694701433182,7.038592000000001e-05,2892,0.0063048066,28.529914570000003,606.7
1046,1418,725,1484800,0.03057457134127617,-0.002905724526499398,0.9280828833580017,0.15,0.19203822640702128,0.0372314453125,-4.944096282124519,7.034496e-05,2896,0.0021190464,28.30709925,604.6
1046,1420,726,1486848,0.07769273221492767,-0.0021697879710700363,0.9421709775924683,0.15,0.26982385432347655,0.078369140625,-4.943826228380203,7.030400000000001e-05,2900,0.006650013,28.423133229999994,605.04
1046,1422,727,1488896,0.04946425184607506,-0.001886219237348996,0.9668319225311279,0.15,0.19902048143558204,0.10595703125,-4.820409581065178,7.026304e-05,2904,0.0038930892,28.418239840000005,606.06
1046,1424,728,1490944,0.06896475702524185,-0.00370419243699871,0.9433265924453735,0.15,0.2532662386074662,0.0504150390625,-4.866111323237419,7.022208e-05,2908,0.002693028,28.4305503,604.35
1046,1426,729,1492992,0.03120359033346176,-0.004257106033037417,0.9414780139923096,0.15,0.21037602331489325,0.0640869140625,-4.929596588015556,7.018112e-05,2912,0.0033127805,28.4305503,604.35
1046,1428,730,1495040,0.026170849800109863,-0.002501305003534071,0.9296186566352844,0.15,0.21186411660164595,0.0732421875,-4.932732746005058,7.014016000000001e-05,2916,0.00494189,28.291742180000007,604.26
1046,1430,731,1497088,0.0387466698884964,-0.0007238714897539467,0.9555046558380127,0.15,0.23521832842379808,0.09130859375,-4.94788359105587,7.009920000000001e-05,2920,0.0027250852,28.38863685,607.63
1046,1432,732,1499136,0.053168222308158875,-0.005187275193748064,0.9524534344673157,0.15,0.20845050970092416,0.0672607421875,-4.944448009133339,7.005824e-05,2924,0.0034931703,28.319623779999997,607.98
1046,1434,733,1501184,0.0913366973400116,-0.0032020917715271935,0.9351899027824402,0.15,0.2947100759483874,0.0517578125,-4.871854394674301,7.001728000000001e-05,2928,0.0037483526,28.18748034,603.78
1046,1436,734,1503232,0.07644210755825043,-0.003928799240384251,0.9382796287536621,0.15,0.23516614409163594,0.0384521484375,-4.909863725304604,6.997632e-05,2932,0.0030195075,28.070022580000003,602.87
1046,1438,735,1505280,0.026534564793109894,-0.004983102029655129,0.9367507696151733,0.15,0.21054607070982456,0.070068359375,-4.987424537539482,6.993536000000001e-05,2936,0.0034072734,28.168078019999992,607.14
1046,1440,736,1507328,0.051645152270793915,-0.005424992588814348,0.9280726909637451,0.15,0.23172203358262777,0.0645751953125,-4.984437555074692,6.98944e-05,2940,0.006014538,28.07003401,607.94
1046,1442,737,1509376,0.024181578308343887,-0.004120841302210465,0.9585059881210327,0.15,0.20199879026040435,0.0562744140625,-4.936396524310112,6.985344e-05,2944,0.0037066168,27.994937680000003,603.36
1046,1444,738,1511424,0.029892921447753906,-0.0029417188197840005,0.9379673600196838,0.15,0.2119794157333672,0.067138671875,-4.846382305026054,6.981248000000001e-05,2948,0.0030156919,27.908594119999997,603.53
1046,1446,739,1513472,0.045068852603435516,-0.002856080813216977,0.9245255589485168,0.15,0.28971264883875847,0.10107421875,-4.9286516308784485,6.977152e-05,2952,0.0074275713,27.908594119999997,603.53
1046,1448,740,1515520,0.061109066009521484,-0.0035490713416947983,0.8111849427223206,0.15,0.27442871732637286,0.04443359375,-4.99957437813282,6.973056e-05,2956,0.0032901797,27.838966830000004,600.63
1046,1450,741,1517568,0.07440456002950668,-0.002340598526643589,0.9023067355155945,0.15,0.31824950221925974,0.0797119140625,-4.947762534022331,6.96896e-05,2960,0.0041421624,27.627978150000004,597.23
1046,1452,742,1519616,0.08093079924583435,-0.0037789472116855904,0.9467467665672302,0.15,0.2655759737826884,0.0771484375,-4.846527397632599,6.964864e-05,2964,0.0039740847,27.87874926,602.2
1046,1454,743,1521664,0.0510186105966568,-0.004686462212703191,0.9551345705986023,0.15,0.201226522680372,0.0975341796875,-4.8327445685863495,6.960767999999999e-05,2968,0.0054547717,27.88116661,602.1
1046,1456,744,1523712,0.07848866283893585,-0.004748708393890411,0.9296934008598328,0.15,0.2478564279153943,0.10546875,-4.8723239451646805,6.956672e-05,2972,0.0045874366,27.88732799,602.64
1045,1458,745,1525760,0.10046064108610153,-0.002909758943133056,0.8981401324272156,0.15,0.3732222896069288,0.0738525390625,-4.8802135437726974,6.952576e-05,2976,0.0040519764,27.767177529999998,598.28
1045,1460,746,1527808,0.13244156539440155,-0.003902053169440478,0.9315164685249329,0.15,0.35516082821413875,0.07763671875,-4.864864319562912,6.94848e-05,2980,0.0040465966,27.75414412,598.61
1045,1462,747,1529856,0.060698918998241425,-0.004701894940808415,0.9533525705337524,0.15,0.21253368631005287,0.0687255859375,-4.840463399887085,6.944384000000001e-05,2984,0.00491162,27.973886209999996,602.44
1045,1464,748,1531904,0.047659989446401596,-0.003687369215185754,0.9224963784217834,0.15,0.25919247372075915,0.069091796875,-4.8713135570287704,6.940288e-05,2988,0.0035044649,27.848541090000005,600.4
1045,1466,749,1533952,0.09194351732730865,-0.003843600658001378,0.9067525863647461,0.15,0.33455189457163215,0.08984375,-4.9293573051691055,6.936192e-05,2992,0.0040886905,28.020315810000003,602.28
1045,1468,750,1536000,0.06542455404996872,-0.003964209987316281,0.9422523379325867,0.15,0.26790656242519617,0.0350341796875,-4.870905324816704,6.932096e-05,2996,0.0026222046,28.191031119999998,605.5
1045,1470,751,1538048,0.07824352383613586,-0.004247107048286125,0.9510457515716553,0.15,0.23564523505046964,0.0655517578125,-4.7698086351156235,6.928000000000001e-05,3000,0.0038738449,28.039378109999998,602.62
1045,1472,752,1540096,0.06744527816772461,-0.00542211344873067,0.8835381269454956,0.15,0.25558951823040843,0.0697021484375,-4.934800237417221,6.923904000000001e-05,3004,0.0036250344,27.960541640000006,600.78
1045,1474,753,1542144,0.0443386472761631,-0.004239845628035255,0.9327433705329895,0.15,0.2086203838698566,0.0557861328125,-4.9572580605745316,6.919808000000002e-05,3008,0.0038594494,27.8666562,600.97
1045,1476,754,1544192,0.06278403103351593,-0.004482516291318461,0.9431926012039185,0.15,0.2812854484654963,0.061279296875,-4.900787129998207,6.915712000000001e-05,3012,0.0039556166,27.89721729,601.25
1045,1478,755,1546240,0.08680684864521027,-0.004189205705188215,0.9505911469459534,0.15,0.267355730291456,0.07958984375,-4.832515239715576,6.911616e-05,3016,0.0058108876,27.734326430000007,599.67
1045,1480,756,1548288,0.020393721759319305,-0.004358665173640475,0.9471631050109863,0.15,0.20281659252941608,0.08056640625,-4.902821406722069,6.907520000000001e-05,3020,0.004050998,27.734326430000007,599.67
1045,1482,757,1550336,0.041285350918769836,-0.003605896679800935,0.8884154558181763,0.15,0.21598900854587555,0.04541015625,-4.975488036870956,6.903424e-05,3024,0.0032209912,27.76857856,599.44
1045,1484,758,1552384,0.030831754207611084,-0.004662132778321393,0.9314182996749878,0.15,0.20910122152417898,0.0450439453125,-5.018316134810448,6.899328e-05,3028,0.0036910726,27.56448801,600.42
