time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
3691,7559168,7935,952,0.1761474609375,-0.021341302490327507,0.9381420016288757,14760,6.107199999999999e-05,0.04642229527235031,0.010361456,-3.464378699660301,0.28385442215949297,0.15,1304.89,93.29455551000001
3692,7561216,7937,952,0.11572265625,-0.023644675326067954,0.9449553489685059,14764,6.102079999999999e-05,0.024133220314979553,0.009880379,-3.721756860613823,0.23941838555037975,0.15,1302.32,93.04558315000003
3693,7563264,7939,952,0.1375732421875,-0.019160079158609733,0.9240008592605591,14768,6.096960000000001e-05,0.029861219227313995,0.010866608,-3.578325480222702,0.3541004373691976,0.15,1310.92,93.83132760000001
3694,7565312,7941,952,0.1597900390625,-0.021742047101724893,0.9163222908973694,14772,6.091840000000001e-05,0.08165358006954193,0.009479822,-3.715293399989605,0.3636741703376174,0.15,1311.09,93.87772422
3695,7567360,7943,952,0.1070556640625,-0.02003886052989401,0.886028528213501,14776,6.086720000000001e-05,0.05882738530635834,0.00814369,-3.7329258248209953,0.4479727307334542,0.15,1311.09,93.87772422
3696,7569408,7945,952,0.1234130859375,-0.01897444369387813,0.9221670031547546,14780,6.081600000000001e-05,0.013787344098091125,0.008982248,-3.6336777359247208,0.196308015845716,0.15,1312.85,94.06505232
3697,7571456,7947,952,0.17431640625,-0.01909030752722174,0.887641429901123,14784,6.076480000000001e-05,0.1166505217552185,0.010628851,-3.68791501224041,0.3924259226769209,0.15,1311.56,94.04059409
3698,7573504,7950,952,0.1387939453125,-0.026207168950350024,0.9540292024612427,14788,6.071360000000001e-05,0.048788055777549744,0.010814321,-3.694127395749092,0.2680725338868797,0.15,1314.31,94.29628515000002
3699,7575552,7952,952,0.134765625,-0.024349473853362724,0.9590271711349487,14792,6.0662400000000004e-05,0.01692294329404831,0.010029854,-3.748359501361847,0.3038764167577028,0.15,1319.4,94.57453673
3700,7577600,7954,952,0.1488037109375,-0.026094238652149215,0.9561545252799988,14796,6.061120000000001e-05,-0.01895609125494957,0.010462302,-3.623477280139923,0.18764705676585436,0.15,1321.71,94.77642951
3701,7579648,7956,952,0.109130859375,-0.024089569007628597,0.9690329432487488,14800,6.056e-05,-0.03243211656808853,0.007901473,-3.5870176926255226,0.17446109582670033,0.15,1321.57,94.71232108
3702,7581696,7958,952,0.154052734375,-0.020409009302966297,0.9068117737770081,14804,6.0508800000000006e-05,0.08603700995445251,0.009711653,-3.685051366686821,0.4302239194512367,0.15,1314.99,94.26141299
3703,7583744,7961,952,0.1263427734375,-0.01975475696963258,0.9371846914291382,14808,6.04576e-05,0.04708428680896759,0.009806512,-3.6991239711642265,0.35737818107008934,0.15,1316.73,94.4557673
3704,7585792,7963,952,0.1654052734375,-0.019891105897841044,0.9396076798439026,14812,6.04064e-05,0.06146609038114548,0.011870913,-3.6398546174168587,0.3276788638904691,0.15,1316.73,94.4557673
3705,7587840,7965,952,0.134033203125,-0.022278753604041412,0.8694139719009399,14816,6.03552e-05,0.039290085434913635,0.011044128,-3.6462278738617897,0.27962700091302395,0.15,1318.09,94.54247154000002
3706,7589888,7967,952,0.1619873046875,-0.021769164566649124,0.8902768492698669,14820,6.0304e-05,0.09902447462081909,0.010965228,-3.7468232586979866,0.37948365742340684,0.15,1313.09,94.23972188000002
3707,7591936,7969,952,0.1356201171875,-0.017942836420843378,0.8980439901351929,14824,6.0252799999999993e-05,0.2049935758113861,0.009478893,-3.637238807976246,0.53720598295331,0.15,1312.43,94.20375265000001
3708,7593984,7971,952,0.1788330078125,-0.02126387058524415,0.8630636930465698,14828,6.0201599999999996e-05,0.062046319246292114,0.0121485675,-3.623346269130707,0.3533541401848197,0.15,1307.64,93.73482664
3709,7596032,7973,952,0.1304931640625,-0.02072792110266164,0.8548972606658936,14832,6.015039999999999e-05,0.12552663683891296,0.008324426,-3.676022745668888,0.5682055596262217,0.15,1313.19,94.13818597000004
3710,7598080,7976,952,0.15185546875,-0.02338679469539784,0.9467453956604004,14836,6.0099199999999995e-05,0.02457830309867859,0.009375958,-3.6925314217805862,0.2817487632855773,0.15,1312.24,94.02145482000002
3711,7600128,7978,952,0.143310546875,-0.02686236606677994,0.9342420697212219,14840,6.004799999999999e-05,0.003290221095085144,0.009614974,-3.807529091835022,0.22829505940899253,0.15,1317.42,94.4290504
3712,7602176,7980,952,0.174560546875,-0.014971347525715828,0.9042279124259949,14844,5.999679999999999e-05,0.10885326564311981,0.010419294,-3.599954791367054,0.5100606977939606,0.15,1316.29,94.41356717000002
3713,7604224,7982,952,0.1197509765625,-0.023846344265621156,0.9426062107086182,14848,5.994559999999999e-05,0.037205860018730164,0.008376267,-3.6228157952427864,0.22504705074243248,0.15,1313.4,94.12716603000001
3714,7606272,7984,952,0.14501953125,-0.025478970070253126,0.9262729287147522,14852,5.989439999999999e-05,0.0592842623591423,0.011824455,-3.723806709051132,0.2811632757075131,0.15,1313.4,94.12716603000001
3715,7608320,7986,952,0.1468505859375,-0.019475144508760422,0.8778871893882751,14856,5.984320000000002e-05,0.04809500277042389,0.010811951,-3.631061390042305,0.37346083438023925,0.15,1310.15,93.80353944000001
3716,7610368,7988,952,0.11962890625,-0.024796013574814424,0.9071357846260071,14860,5.979200000000001e-05,0.021497517824172974,0.0084606595,-3.612245127558708,0.29533187253400683,0.15,1311.85,93.91738041
3717,7612416,7991,952,0.1566162109375,-0.02708422183059156,0.9450992345809937,14864,5.974080000000001e-05,-0.010260090231895447,0.011128664,-3.6130655333399773,0.22212453931570053,0.15,1304.98,93.48473562000001
3718,7614464,7993,952,0.0888671875,-0.018811021436704323,0.9124644994735718,14868,5.968960000000001e-05,0.018358170986175537,0.0073989704,-3.620352789759636,0.30840630549937487,0.15,1304.98,93.48473562000001
3719,7616512,7995,952,0.130615234375,-0.025807333004195243,0.9449867010116577,14872,5.963840000000001e-05,-0.00621698796749115,0.009263525,-3.8652805760502815,0.17193677625618875,0.15,1308.12,94.02404827000001
3720,7618560,7997,952,0.16796875,-0.01390686072409153,0.9179216027259827,14876,5.958720000000001e-05,0.134450301527977,0.011216162,-3.815590962767601,0.5521512338891625,0.15,1305.46,93.86273700000001
3721,7620608,7999,952,0.1697998046875,-0.012483688537031412,0.8806207776069641,14880,5.953600000000001e-05,0.24072203040122986,0.011447132,-3.814464345574379,0.6465807016938925,0.15,1303.48,93.99470736
3722,7622656,8001,952,0.179931640625,-0.01664803925086744,0.9296717047691345,14884,5.9484800000000003e-05,0.045452140271663666,0.011281667,-3.7256174460053444,0.327803170774132,0.15,1298.04,93.46197716
3723,7624704,8004,952,0.1409912109375,-0.02061768864223268,0.9187432527542114,14888,5.9433600000000006e-05,0.1250031590461731,0.011134617,-3.556490898132324,0.48308198992162943,0.15,1301.05,93.59406843
3724,7626752,8006,952,0.1092529296875,-0.02393146086251363,0.9446414709091187,14892,5.93824e-05,0.028090335428714752,0.008107144,-3.6283819526433945,0.24670301750302315,0.15,1298.13,93.42029076
3725,7628800,8008,952,0.1549072265625,-0.02495562407420948,0.9541864991188049,14896,5.93312e-05,0.024939827620983124,0.01127121,-3.6386549696326256,0.2613499080762267,0.15,1295.57,93.27723572999999
3726,7630848,8010,952,0.1373291015625,-0.019259493914432824,0.8145431876182556,14900,5.928e-05,0.15072813630104065,0.011480512,-3.6402814462780952,0.4468464362435043,0.15,1295.57,93.27723572999999
3727,7632896,8012,952,0.167236328125,-0.025682292456622235,0.902495801448822,14904,5.92288e-05,0.01780085265636444,0.01203816,-3.600199282169342,0.34525934094563127,0.15,1297.63,93.44918519
3728,7634944,8014,952,0.1494140625,-0.018915966677013785,0.9312053918838501,14908,5.91776e-05,0.0430041179060936,0.008150591,-3.7709638252854347,0.3245308566838503,0.15,1297.63,93.44918519
3729,7636992,8017,952,0.1278076171875,-0.023893076373497024,0.8926442265510559,14912,5.91264e-05,0.015144303441047668,0.009728394,-3.7426123172044754,0.24898264883086085,0.15,1295.65,93.30496471999999
3730,7639040,8019,952,0.156005859375,-0.020792209470528178,0.8727055788040161,14916,5.907519999999999e-05,0.07985234260559082,0.009302901,-3.8645995408296585,0.36549289990216494,0.15,1296.42,93.37423053999999
3731,7641088,8021,952,0.1138916015625,-0.02290452404122334,0.9367139339447021,14920,5.9023999999999996e-05,0.09017075598239899,0.009108776,-3.8803523629903793,0.3889025067910552,0.15,1291.14,93.06696762999998
3732,7643136,8023,952,0.1368408203125,-0.02322294533951208,0.9471770524978638,14924,5.897279999999999e-05,0.03410251438617706,0.009913245,-3.7430238276720047,0.3447780255228281,0.15,1297.43,93.76810395999998
3733,7645184,8025,952,0.121337890625,-0.020987708543543704,0.9402828812599182,14928,5.8921599999999995e-05,0.03232923895120621,0.007883439,-3.7149922102689743,0.3178152749314904,0.15,1293.18,93.60085415999998
3734,7647232,8028,952,0.12255859375,-0.02466299818479456,0.9606621861457825,14932,5.887039999999999e-05,-0.002723284065723419,0.009274363,-3.5984208434820175,0.21122436318546534,0.15,1288.87,93.23689730999999
3735,7649280,8030,952,0.1326904296875,-0.017989016414503567,0.8889836072921753,14936,5.881919999999999e-05,0.1476660966873169,0.010170359,-3.635052777826786,0.4816942266188562,0.15,1291.7,93.42911604999998
3736,7651328,8032,952,0.1209716796875,-0.021056866622529924,0.9175559878349304,14940,5.876799999999999e-05,0.05807091295719147,0.00966933,-3.5812376216053963,0.3425307818688452,0.15,1292.34,93.41532791
3737,7653376,8034,952,0.2099609375,-0.013789086631732062,0.8555388450622559,14944,5.8716800000000014e-05,0.08534920960664749,0.013742965,-3.691299356520176,0.5406832126900554,0.15,1288.63,93.06504576000002
3738,7655424,8037,952,0.1417236328125,-0.019037365695112385,0.853093683719635,14948,5.8665600000000016e-05,0.07645976543426514,0.009589883,-3.7915569618344307,0.41285856533795595,0.15,1288.63,93.06504576000002
3739,7657472,8039,952,0.1099853515625,-0.020787399436812848,0.9093191623687744,14952,5.861440000000001e-05,0.0021079406142234802,0.007925718,-3.497425988316536,0.20746378181502223,0.15,1288.63,93.06504576000002
3740,7659520,8041,952,0.1324462890625,-0.024537976685678586,0.8813653588294983,14956,5.856320000000001e-05,0.06583049893379211,0.010425364,-3.597618356347084,0.317928746342659,0.15,1283.92,92.78109094000001
3741,7661568,8043,952,0.1346435546875,-0.015544406531262212,0.8708312511444092,14960,5.851200000000001e-05,0.12602220475673676,0.009526628,-3.826753906905651,0.5484179742634296,0.15,1280.15,92.76248771
3742,7663616,8045,952,0.110595703125,-0.02287301531760022,0.9606195092201233,14964,5.846080000000001e-05,0.005654975771903992,0.008075317,-3.7244667634367943,0.29894183995202184,0.15,1284.08,93.05251262000002
3743,7665664,8047,952,0.1021728515625,-0.023083130799932405,0.9142633080482483,14968,5.8409600000000004e-05,0.047250524163246155,0.008430886,-3.83694875985384,0.3621373325586319,0.15,1283.69,93.05125956
3744,7667712,8050,952,0.1497802734375,-0.021284687682054937,0.9017567038536072,14972,5.835840000000001e-05,0.01956622302532196,0.010418316,-3.691261664032936,0.27241567336022854,0.15,1283.64,93.04055877
3745,7669760,8052,952,0.1534423828125,-0.01653365168021992,0.890601634979248,14976,5.83072e-05,0.08417889475822449,0.010800714,-3.652493216097355,0.505475508980453,0.15,1277.3,92.33646202000001
3746,7671808,8054,952,0.147216796875,-0.015981320844730362,0.9405292272567749,14980,5.8256000000000006e-05,0.0747309997677803,0.011069916,-3.801790289580822,0.3404397154226899,0.15,1282.01,92.72254412000001
3747,7673856,8056,952,0.1162109375,-0.021882025845116004,0.9348106980323792,14984,5.82048e-05,0.0209796205163002,0.009380466,-3.7547274827957153,0.2710476256906986,0.15,1282.91,92.76816772999999
3748,7675904,8058,952,0.107666015625,-0.024788875976810232,0.9007431864738464,14988,5.81536e-05,0.06885717809200287,0.007957991,-3.7084605023264885,0.3566801864653826,0.15,1282.91,92.76816772999999
3749,7677952,8060,952,0.0992431640625,-0.01880996293039061,0.7909018397331238,14992,5.81024e-05,0.05334384739398956,0.008123751,-3.8033339604735374,0.4318648399785161,0.15,1282.17,92.69981997000001
3750,7680000,8063,952,0.1177978515625,-0.020182980035315268,0.8651871085166931,14996,5.80512e-05,0.12073993682861328,0.008318951,-3.771511286497116,0.4786519119516015,0.15,1270.53,91.84843698
3751,7682048,8065,952,0.14013671875,-0.01648429111810401,0.8712090253829956,15000,5.8e-05,0.14728060364723206,0.011139346,-3.7330292239785194,0.5034400979056954,0.15,1272.96,92.05161652000001
3752,7684096,8067,952,0.16552734375,-0.019144211342791095,0.9341208934783936,15004,5.7948799999999996e-05,0.009950414299964905,0.012576625,-3.726693131029606,0.2799591557122767,0.15,1269.87,91.71163788999998
3753,7686144,8069,952,0.146484375,-0.022412778867874295,0.9366256594657898,15008,5.789759999999999e-05,0.049218907952308655,0.011328708,-3.7280317321419716,0.30507324170321226,0.15,1269.87,91.71163788999998
3754,7688192,8071,952,0.1534423828125,-0.018857173214200884,0.889179527759552,15012,5.7846399999999996e-05,0.08738115429878235,0.012483935,-3.9051730185747147,0.45070377737283707,0.15,1277.57,92.26890720999998
3755,7690240,8073,952,0.1495361328125,-0.015446863602846861,0.9263647198677063,15016,5.779519999999999e-05,0.10045649111270905,0.011735808,-3.763245075941086,0.4620959237217903,0.15,1275.94,92.12798058999999
3756,7692288,8076,952,0.1588134765625,-0.020334906163043343,0.8818626403808594,15020,5.774399999999999e-05,0.162694051861763,0.01283906,-3.669147752225399,0.446579379029572,0.15,1266.59,91.11200811
3757,7694336,8078,952,0.1534423828125,-0.018777102188323624,0.8636232614517212,15024,5.769279999999999e-05,0.06300759315490723,0.010559421,-3.7160878852009773,0.4492021081969142,0.15,1266.59,91.11200811
3758,7696384,8080,952,0.1435546875,-0.020997975720092654,0.8778374195098877,15028,5.764159999999999e-05,0.008524417877197266,0.00938636,-3.5993542671203613,0.28898180602118373,0.15,1259.34,90.64629645000002
3759,7698432,8082,952,0.1343994140625,-0.018780948710627854,0.9243655800819397,15032,5.759040000000002e-05,0.103192538022995,0.009000422,-3.6235736086964607,0.39099728409200907,0.15,1259.34,90.64629645000002
3760,7700480,8084,952,0.131103515625,-0.022583522862987593,0.8915144205093384,15036,5.753920000000001e-05,0.020933829247951508,0.008123612,-3.854466550052166,0.26109584467485547,0.15,1259.59,90.37377932999999
3761,7702528,8087,952,0.13427734375,-0.02079376019537449,0.9070888757705688,15040,5.748800000000001e-05,0.1130264401435852,0.01013517,-3.7038594409823418,0.4868990248069167,0.15,1261.65,90.54029748
3762,7704576,8089,952,0.1737060546875,-0.02024946702294983,0.872276246547699,15044,5.743680000000001e-05,0.09444493055343628,0.012186,-3.789586767554283,0.46069627813994884,0.15,1261.92,90.42615813
3763,7706624,8091,952,0.1383056640625,-0.021731958928285167,0.9211921095848083,15048,5.738560000000001e-05,0.04630552977323532,0.009260837,-3.768579140305519,0.3802809468470514,0.15,1260.39,90.36881739999998
3764,7708672,8093,952,0.1463623046875,-0.02081584627740085,0.9386866688728333,15052,5.733440000000001e-05,0.0290851891040802,0.010768717,-3.6705183759331703,0.3290033615194261,0.15,1267.13,90.93301460999999
3765,7710720,8095,952,0.1099853515625,-0.0220276801410364,0.9212344884872437,15056,5.728320000000001e-05,0.06922795623540878,0.009021778,-3.7522824183106422,0.3553113923408091,0.15,1260.79,90.44862566000002
3766,7712768,8097,952,0.1396484375,-0.02247943614202086,0.952799379825592,15060,5.7232000000000004e-05,0.036398135125637054,0.011518681,-3.640702098608017,0.31417644768953323,0.15,1267.81,90.91660345000003
3767,7714816,8100,952,0.1314697265625,-0.021022581728175282,0.9673261046409607,15064,5.7180800000000007e-05,-0.0005689263343811035,0.009338655,-3.634035274386406,0.23689706018194556,0.15,1266.72,90.85658422000002
3768,7716864,8102,952,0.160888671875,-0.021150542044779286,0.8892225027084351,15068,5.71296e-05,0.13147656619548798,0.011124349,-3.6204769015312195,0.4028487401083112,0.15,1266.72,90.85658422000002
3769,7718912,8104,952,0.149169921875,-0.021240712798316963,0.925733208656311,15072,5.7078400000000006e-05,0.04989834874868393,0.010126863,-3.5970475524663925,0.2954468810930848,0.15,1266.72,90.85658422000002
3770,7720960,8106,952,0.14208984375,-0.021041438259999268,0.9228440523147583,15076,5.70272e-05,0.0649595856666565,0.010405232,-3.7238545566797256,0.30776193737983704,0.15,1273.08,91.49109828
3771,7723008,8108,952,0.135498046875,-0.021220303024165332,0.9365981817245483,15080,5.6976e-05,0.08866454660892487,0.009867334,-3.741884507238865,0.4196839490905404,0.15,1273.08,91.49109828
3772,7725056,8110,952,0.1282958984375,-0.02619409785256721,0.9298725724220276,15084,5.69248e-05,-0.010933250188827515,0.008886285,-3.66582003980875,0.22954974882304668,0.15,1270.85,91.39317010999997
3773,7727104,8113,952,0.114501953125,-0.019200687267584726,0.9437130093574524,15088,5.68736e-05,-0.003544844686985016,0.0084008,-3.800422266125679,0.2714875563979149,0.15,1272.24,91.50929757999998
3774,7729152,8115,952,0.1478271484375,-0.01412369660101831,0.930061399936676,15092,5.682239999999999e-05,0.09187997877597809,0.009686211,-3.809545651078224,0.48303565103560686,0.15,1274.04,91.68049739999998
3775,7731200,8117,952,0.1102294921875,-0.021202758856816217,0.9415795803070068,15096,5.6771199999999996e-05,0.009947769343852997,0.009429231,-3.8096089139580727,0.2936971387825906,0.15,1273.67,91.54377885999999
3776,7733248,8119,952,0.1849365234375,-0.013355325456359424,0.9055159091949463,15100,5.671999999999999e-05,0.08424241840839386,0.012130103,-3.6413918510079384,0.39326677843928337,0.15,1276.06,91.73541886999999
3777,7735296,8121,952,0.1566162109375,-0.014217896736226976,0.9345046877861023,15104,5.6668799999999995e-05,0.057938456535339355,0.012153396,-3.6853734999895096,0.3568840925581753,0.15,1282.91,92.32331988
3778,7737344,8123,952,0.121826171875,-0.020919047718052752,0.958717405796051,15108,5.661759999999999e-05,0.05909930169582367,0.010921149,-3.5029478520154953,0.2913326593115926,0.15,1283.6,92.51558374
3779,7739392,8125,952,0.158203125,-0.021259797707898542,0.8969790935516357,15112,5.656639999999999e-05,0.11459832638502121,0.010646611,-3.62681794911623,0.46817197278141975,0.15,1282.04,92.43003442
3780,7741440,8128,952,0.16748046875,-0.02152838371694088,0.9552538394927979,15116,5.651519999999999e-05,0.06841355562210083,0.012090912,-3.66369092464447,0.2989661041647196,0.15,1281.49,92.32609108999999
3781,7743488,8130,952,0.150634765625,-0.021346982422983274,0.9480859637260437,15120,5.6463999999999987e-05,0.018939778208732605,0.008939703,-3.6687682941555977,0.24360954854637384,0.15,1272.95,91.58704269999998
3782,7745536,8132,952,0.143310546875,-0.023714272858342156,0.9349560737609863,15124,5.641280000000002e-05,0.02252671867609024,0.009301368,-3.729546472430229,0.24657736206427217,0.15,1272.95,91.58704269999998
3783,7747584,8134,952,0.1424560546875,-0.020775178563781083,0.892105758190155,15128,5.636160000000001e-05,0.01805766671895981,0.010151407,-3.760634757578373,0.3143118880689144,0.15,1273.33,91.67286613999998
3784,7749632,8136,952,0.138427734375,-0.017897109006298706,0.9398213028907776,15132,5.631040000000001e-05,0.03354152292013168,0.009253001,-3.674460709095001,0.2715018787421286,0.15,1277.29,92.08894878000001
3785,7751680,8138,952,0.1649169921875,-0.01740189382690005,0.9396524429321289,15136,5.625920000000001e-05,0.0817573219537735,0.010796901,-3.85813357681036,0.460095277056098,0.15,1275.21,91.93028233000001
3786,7753728,8141,952,0.1077880859375,-0.020205644657835364,0.9430120587348938,15140,5.620800000000001e-05,0.04161456227302551,0.008938082,-3.7278342992067337,0.28515768563374877,0.15,1268.15,91.3454037
3787,7755776,8143,952,0.1202392578125,-0.018400919187115505,0.8610806465148926,15144,5.615680000000001e-05,0.10102531313896179,0.010230015,-3.793840266764164,0.5159739414229989,0.15,1270.91,91.70407501999998
3788,7757824,8145,952,0.1151123046875,-0.020789715432329103,0.9477576017379761,15148,5.610560000000001e-05,0.04260481894016266,0.009142995,-3.5374602377414703,0.3359574000351131,0.15,1271.82,91.77195147
3789,7759872,8147,952,0.1197509765625,-0.01743274967884645,0.9163453578948975,15152,5.60544e-05,0.005035087466239929,0.0080312975,-3.4685065001249313,0.21271062758751214,0.15,1270.4,91.69786959000001
3790,7761920,8149,952,0.0869140625,-0.023304766655201092,0.9086189270019531,15156,5.6003200000000006e-05,0.06270231306552887,0.008070671,-3.6683063060045242,0.36658772081136703,0.15,1267.78,91.47426696000001
3791,7763968,8151,952,0.117919921875,-0.019681311037857085,0.9060308337211609,15160,5.5952e-05,0.0598728209733963,0.009221889,-3.582634374499321,0.29852952854707837,0.15,1267.68,91.3663742
3792,7766016,8154,952,0.16552734375,-0.015268695045961067,0.8610979914665222,15164,5.59008e-05,0.10880826413631439,0.013065114,-3.6457271352410316,0.5357496272772551,0.15,1264.47,91.23299023
3793,7768064,8156,952,0.1241455078125,-0.02027778112096712,0.9165036678314209,15168,5.58496e-05,0.04655648022890091,0.008868105,-3.5978936553001404,0.284380167722702,0.15,1264.47,91.23299023
3794,7770112,8158,952,0.177978515625,-0.022381671820767224,0.9205827713012695,15172,5.57984e-05,0.029614120721817017,0.011628673,-3.764571785926819,0.303224234841764,0.15,1256.37,90.43275101
3795,7772160,8160,952,0.16259765625,-0.01795309266890399,0.9394842386245728,15176,5.57472e-05,0.04413515329360962,0.009852193,-3.7422884553670883,0.3471677238121629,0.15,1256.37,90.43275101
3796,7774208,8162,952,0.1368408203125,-0.01998820443986915,0.940268874168396,15180,5.5696e-05,0.03607434779405594,0.008765532,-3.63582406938076,0.25816177809610963,0.15,1260.46,90.91406421000002
3797,7776256,8165,952,0.1339111328125,-0.02280443877680227,0.9452086091041565,15184,5.564479999999999e-05,0.052062809467315674,0.010065097,-3.790689893066883,0.3328227689489722,0.15,1259.96,90.93008074000001
3798,7778304,8167,952,0.12060546875,-0.026104840711923316,0.9778704643249512,15188,5.5593599999999996e-05,-0.016690023243427277,0.0076904716,-3.6498916000127792,0.1504229020792991,0.15,1258.19,90.78835382
3799,7780352,8169,952,0.1326904296875,-0.020670347526902333,0.9134765267372131,15192,5.554239999999999e-05,0.11750631034374237,0.009060005,-3.75427109003067,0.37849988136440516,0.15,1258.19,90.78835382
3800,7782400,8171,952,0.1336669921875,-0.024634449393488467,0.9464331865310669,15196,5.5491199999999995e-05,-0.013761259615421295,0.011148168,-3.762192413210869,0.2164802299812436,0.15,1269.88,91.66478836999998
3801,7784448,8173,952,0.13134765625,-0.022072353051044047,0.9414619207382202,15200,5.543999999999999e-05,0.10278957337141037,0.008819363,-3.657912790775299,0.3766957498155534,0.15,1275.01,91.97264389
3802,7786496,8176,952,0.150390625,-0.020772489224327728,0.9299126863479614,15204,5.538879999999999e-05,0.06602784991264343,0.009471304,-3.517790660262108,0.2866141670383513,0.15,1278.99,92.06317997000002
3803,7788544,8178,952,0.131591796875,-0.021853525890037417,0.9455047249794006,15208,5.533759999999999e-05,-0.008835233747959137,0.008171653,-3.5076494216918945,0.2398539213463664,0.15,1274.41,91.79786097
3804,7790592,8180,952,0.1287841796875,-0.02205007307929918,0.9488041400909424,15212,5.528640000000001e-05,0.01683863252401352,0.009173084,-3.63784933835268,0.28324979171156883,0.15,1274.41,91.79786097
3805,7792640,8182,952,0.1431884765625,-0.0226902963622706,0.9360083341598511,15216,5.5235200000000016e-05,-0.0049925297498703,0.00828233,-3.7072201147675514,0.21715009957551956,0.15,1274.41,91.79786097
3806,7794688,8184,952,0.126953125,-0.01792855290841544,0.9005115032196045,15220,5.518400000000001e-05,0.021106690168380737,0.008168269,-3.590151883661747,0.27490972774103284,0.15,1271.5,91.49551814
3807,7796736,8187,952,0.1265869140625,-0.019464783385046758,0.9301590919494629,15224,5.513280000000001e-05,0.09968496859073639,0.00969719,-3.691986918449402,0.3343096384778619,0.15,1273.45,91.73998393
3808,7798784,8189,952,0.1314697265625,-0.025802483432926238,0.9473881721496582,15228,5.508160000000001e-05,-0.0005353540182113647,0.009848472,-3.708906225860119,0.227494687307626,0.15,1280.86,92.55680273
3809,7800832,8191,952,0.109375,-0.0186009984172415,0.9479133486747742,15232,5.503040000000001e-05,0.060041770339012146,0.00902846,-3.6592177003622055,0.320940179284662,0.15,1278.73,92.37254810999998
3810,7802880,8193,952,0.1781005859375,-0.008700674981810153,0.9081263542175293,15236,5.4979200000000004e-05,0.0868055522441864,0.011550044,-3.678189344704151,0.4171767379157245,0.15,1278.18,92.33273798999997
3811,7804928,8195,952,0.160400390625,-0.020048168255016208,0.9208202362060547,15240,5.492800000000001e-05,0.08059844374656677,0.01181021,-3.556717947125435,0.3372311941348016,0.15,1278.64,92.38943015999999
3812,7806976,8197,952,0.1522216796875,-0.017613878182601184,0.9302621483802795,15244,5.48768e-05,0.01747743785381317,0.012572283,-3.5743903815746307,0.24974560597911477,0.15,1280.65,92.50176282000001
3813,7809024,8199,952,0.1656494140625,-0.020126847753999755,0.9392192363739014,15248,5.4825600000000006e-05,0.04863612353801727,0.011686191,-3.6806323006749153,0.3380649173632264,0.15,1295.22,93.65935749999998
3814,7811072,8202,952,0.1124267578125,-0.02176100862561725,0.9506931900978088,15252,5.47744e-05,0.03535838425159454,0.00745946,-3.746101826429367,0.35431200498715043,0.15,1299.64,94.1591309
3815,7813120,8204,952,0.13525390625,-0.027458914439193904,0.9601717591285706,15256,5.47232e-05,0.018767841160297394,0.010199681,-3.7294744923710823,0.26022614631801844,0.15,1299.64,94.1591309
3816,7815168,8206,952,0.1370849609375,-0.02112934965407476,0.9235402345657349,15260,5.4672e-05,0.011232495307922363,0.007450891,-3.712408445775509,0.2308290391229093,0.15,1296.21,93.92518204000002
3817,7817216,8208,952,0.179443359375,-0.015202124661300331,0.8706769943237305,15264,5.46208e-05,0.037687815725803375,0.012470251,-3.6064833998680115,0.48491652216762304,0.15,1283.12,92.90772879000001
3818,7819264,8210,952,0.153564453125,-0.01777772349305451,0.9613848924636841,15268,5.45696e-05,0.028464145958423615,0.011258937,-3.715550370514393,0.28703981498256326,0.15,1284.72,92.99201246999999
3819,7821312,8212,952,0.1259765625,-0.019898146216291934,0.9548599123954773,15272,5.4518399999999996e-05,0.056189924478530884,0.009175129,-3.7439514994621277,0.23823413019999862,0.15,1283.31,92.92105829
3820,7823360,8215,952,0.1177978515625,-0.01682952140981797,0.9526364803314209,15276,5.446719999999999e-05,0.03623746335506439,0.009417675,-3.744123011827469,0.34712294954806566,0.15,1286.73,93.31842196
3821,7825408,8217,952,0.130126953125,-0.02250687382183969,0.9792660474777222,15280,5.4415999999999995e-05,0.0051569864153862,0.009538858,-3.5589011684060097,0.19051735568791628,0.15,1301.61,94.56702955999998
3822,7827456,8219,952,0.089599609375,-0.019024709130462725,0.9536745548248291,15284,5.436479999999999e-05,0.04963758587837219,0.007471718,-3.7044339329004288,0.3131150151602924,0.15,1301.61,94.56702955999998
3823,7829504,8221,952,0.132080078125,-0.016362353446311317,0.8767951130867004,15288,5.431359999999999e-05,0.0842648297548294,0.008496225,-3.660403646528721,0.39538280945271254,0.15,1299.48,94.61163272999998
3824,7831552,8223,952,0.1258544921875,-0.01615606644190848,0.9013231992721558,15292,5.426239999999999e-05,0.08929185569286346,0.008956317,-3.575823150575161,0.38525505643337965,0.15,1297.14,94.49027451999997
3825,7833600,8225,952,0.1282958984375,-0.02086866449099034,0.9580055475234985,15296,5.421119999999999e-05,0.007677458226680756,0.00912627,-3.6889353543519974,0.22676544357091188,0.15,1297.61,94.69100255999997
3826,7835648,8227,952,0.1265869140625,-0.016300650837365538,0.924298107624054,15300,5.416000000000002e-05,0.05148795247077942,0.009539271,-3.5775113701820374,0.2763398573733866,0.15,1298.38,94.82170559000001
