time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
985088,958,481,1027,0.0055661025,-0.011057111783884466,0.000401696,-4.808490961790085,0.9669683575630188,0.1,0.13812515884637833,0.2154541015625,0.005766518414020538,1920,29.121643189999997,679.4
987136,960,482,1027,0.0066297418,-0.009844841028098017,0.0004014912,-4.771494030952454,0.9458032250404358,0.1,0.1627268719021231,0.233154296875,0.009973451495170593,1924,28.98738592999999,676.52
989184,962,483,1027,0.0053098975,-0.011790824952186085,0.0004012864,-4.862560734152794,0.9713283777236938,0.1,0.0972301799338311,0.2149658203125,-0.021662212908267975,1928,28.77920508999999,675.76
991232,964,484,1027,0.0072364267,-0.010304730967618525,0.0004010816,-4.715705320239067,0.981576144695282,0.1,0.10407178103923798,0.2398681640625,-0.024935774505138397,1932,28.733488709999996,676.51
993280,966,485,1027,0.0075691626,-0.007580948120448738,0.00040087680000000004,-4.7737002819776535,0.9673752784729004,0.1,0.1284540588967502,0.2545166015625,0.010714814066886902,1936,28.781827789999998,677.07
995328,968,486,1027,0.007730329,-0.012903307186206803,0.00040067200000000003,-4.784233808517456,0.9657155871391296,0.1,0.1269721572753042,0.24462890625,-0.026454128324985504,1940,28.854821440000002,679.95
997376,970,487,1027,0.008461337,-0.010329816213925369,0.0004004672,-4.757499426603317,0.9710733294487,0.1,0.12572482600808144,0.2427978515625,-0.007041074335575104,1944,28.943248119999993,681.92
999424,972,488,1027,0.0075870715,-0.01182731517474167,0.00040026240000000005,-4.7264014929533005,0.9730913639068604,0.1,0.09635687060654163,0.256591796875,-0.036736249923706055,1948,28.91429942,681.46
1001472,974,489,1027,0.005952537,-0.010326655770768411,0.00040005760000000004,-4.779312416911125,0.9478275775909424,0.1,0.14832547772675753,0.20654296875,0.010967828333377838,1952,28.82856361,681.26
1003520,976,490,1027,0.0047311382,-0.010108629328897223,0.0003998528,-4.687158018350601,0.9854013919830322,0.1,0.09163310751318932,0.2186279296875,-0.016714829951524734,1956,28.841679580000005,682.83
1005568,978,491,1027,0.006034977,-0.012623758928384632,0.000399648,-4.711470425128937,0.949985921382904,0.1,0.20576778566464782,0.225830078125,0.008618287742137909,1960,29.03352507000001,686.72
1007616,980,492,1027,0.0067161685,-0.013622699203551747,0.0003994432,-4.756733074784279,0.9746202230453491,0.1,0.09863436548039317,0.23779296875,-0.02900741994380951,1964,29.069248019999996,684.27
1009664,982,493,1027,0.006583605,-0.012605896481545642,0.0003992384,-4.731344595551491,0.9638152122497559,0.1,0.13642960647121072,0.2396240234375,-0.01629044860601425,1968,29.01811739,682.0
1011712,984,494,1027,0.0069180774,-0.009749608696438372,0.0003990336,-4.759958952665329,0.9698403477668762,0.1,0.10469927825033665,0.20947265625,-0.021625012159347534,1972,28.92231631,680.94
1013760,986,495,1027,0.0060344967,-0.010872402839595452,0.0003988288,-4.7884508818387985,0.9633517265319824,0.1,0.10235948767513037,0.2354736328125,-0.032810576260089874,1976,28.882904659999998,683.94
1015808,988,496,1027,0.006699058,-0.012648057600017637,0.000398624,-4.739844232797623,0.9790670275688171,0.1,0.10030386759899557,0.258544921875,-0.019350558519363403,1980,29.130819510000006,689.25
1017856,990,497,1027,0.007851268,-0.013182961498387158,0.00039841919999999997,-4.703827574849129,0.9695461392402649,0.1,0.13178553665056825,0.2462158203125,-0.008164331316947937,1984,29.305815880000004,692.52
1019904,992,498,1027,0.0073785586,-0.0127479886286892,0.00039821439999999995,-4.664899796247482,0.9717859625816345,0.1,0.127599376719445,0.27392578125,-0.02281007170677185,1988,29.41449907,694.93
1021952,994,499,1027,0.0067184996,-0.013204365997808054,0.00039800960000000005,-4.7071665823459625,0.976438581943512,0.1,0.09088799962773919,0.231689453125,-0.026067398488521576,1992,29.43715742,696.37
1024000,996,500,1027,0.0076909177,-0.01314341792021878,0.00039780480000000003,-4.758159279823303,0.9495754241943359,0.1,0.12136468524113297,0.2772216796875,-0.0026293471455574036,1996,29.333059560000002,696.22
1026048,998,501,1027,0.007305168,-0.011575794633245096,0.0003976,-4.785178452730179,0.9480435848236084,0.1,0.15425210585817695,0.2598876953125,-0.007999841123819351,2000,29.261199669999996,694.45
1028096,1000,502,1027,0.006206444,-0.01094831305090338,0.0003973952,-4.726865723729134,0.9682891964912415,0.1,0.1310843755491078,0.2095947265625,-0.005834929645061493,2004,29.16417789,695.44
1030144,1002,503,1027,0.0071728355,-0.01228481435100548,0.0003971904,-4.700392007827759,0.953426718711853,0.1,0.17267158604227006,0.2215576171875,0.00751553475856781,2008,29.37189672,699.12
1032192,1004,504,1027,0.0077564735,-0.01050573430256918,0.0003969856,-4.702139988541603,0.9629132747650146,0.1,0.17066924925893545,0.2421875,0.0028222650289535522,2012,29.37189672,699.12
1034240,1006,505,1027,0.0062144874,-0.010769044078188017,0.0003967808,-4.694996431469917,0.9534550905227661,0.1,0.12574927834793925,0.24267578125,-0.01109403371810913,2016,29.193379759999992,694.37
1036288,1008,506,1027,0.0068158424,-0.011807201517513022,0.000396576,-4.773691579699516,0.9584892988204956,0.1,0.13604647456668317,0.2337646484375,0.023705027997493744,2020,29.135520450000005,693.44
1038336,1010,507,1027,0.006073877,-0.011797090206528082,0.00039637120000000003,-4.712826237082481,0.9714622497558594,0.1,0.11092422460205853,0.2294921875,-0.026796109974384308,2024,29.071218220000002,692.23
1040384,1012,508,1027,0.006784546,-0.01549592160154134,0.0003961664,-4.768986791372299,0.9738636016845703,0.1,0.10449624177999794,0.2325439453125,-0.03178626298904419,2028,29.158439379999994,694.8
1042432,1014,509,1027,0.0074631386,-0.010021431866334751,0.00039596160000000005,-4.750633746385574,0.9692120552062988,0.1,0.13187389611266553,0.243896484375,-0.025457575917243958,2032,29.09947257,691.22
1044480,1016,510,1027,0.008463101,-0.014018936228239909,0.00039575680000000004,-4.690011247992516,0.9693278074264526,0.1,0.16855092020705342,0.23388671875,-0.018779482692480087,2036,29.18699501,692.93
1046528,1018,511,1027,0.006889249,-0.010970845440169796,0.000395552,-4.681939750909805,0.9602231979370117,0.1,0.17603794136084616,0.259765625,0.007637917995452881,2040,29.18699501,692.93
1048576,1020,512,1027,0.005486805,-0.009872986891423352,0.0003953472,-4.798235729336739,0.9074028730392456,0.1,0.22748648189008236,0.19580078125,0.06199824810028076,2044,29.412021,698.31
1050624,1022,513,1027,0.0068773804,-0.010656250611646101,0.0003951424,-4.738130867481232,0.9759432673454285,0.1,0.1120538569521159,0.206298828125,-0.012402839958667755,2048,29.53945346,701.0
1052672,1024,514,1027,0.007984417,-0.009398191788932309,0.00039493760000000003,-4.657744377851486,0.9725452065467834,0.1,0.1413420308381319,0.241455078125,-0.022333256900310516,2052,29.47682079,701.08
1054720,1026,515,1027,0.0066556325,-0.0144913986150641,0.0003947328,-4.790338724851608,0.9446271657943726,0.1,0.13233028212562203,0.233154296875,-0.001925930380821228,2056,29.69591987,702.83
1056768,1028,516,1027,0.0075788843,-0.012614136445336044,0.000394528,-4.681407481431961,0.9830638766288757,0.1,0.08848927938379347,0.2564697265625,-0.0343620702624321,2060,29.7456684,705.13
1058816,1030,517,1027,0.005854522,-0.011465358642453793,0.0003943232,-4.688327953219414,0.9709500074386597,0.1,0.1155662932433188,0.22314453125,-0.003984227776527405,2064,29.72591713,704.01
1060864,1032,518,1027,0.0073285196,-0.01109124202048406,0.00039411839999999997,-4.702723324298859,0.9625355005264282,0.1,0.1527319042943418,0.2640380859375,0.011189207434654236,2068,29.815771410000007,704.46
1062912,1034,519,1027,0.008354829,-0.01526052935514599,0.0003939136,-4.685662001371384,0.9817017316818237,0.1,0.09061832260340452,0.2645263671875,-0.027510710060596466,2072,29.739704430000007,703.63
1064960,1036,520,1027,0.007064143,-0.013522108769393526,0.0003937088,-4.69632925093174,0.95887690782547,0.1,0.1778584267012775,0.259521484375,0.008993677794933319,2076,29.799438480000006,702.12
1067008,1038,521,1027,0.0067652008,-0.011743460461730137,0.00039350400000000003,-4.703539416193962,0.9744144082069397,0.1,0.09380164882168174,0.224609375,-0.04105430468916893,2080,29.868686350000008,702.36
1069056,1040,522,1027,0.0066430736,-0.009701853152364492,0.0003932992,-4.703923046588898,0.9661929607391357,0.1,0.12355496431700885,0.2384033203125,-0.016073763370513916,2084,29.92986686,703.77
1071104,1042,523,1027,0.0062247124,-0.012195419549243525,0.0003930944,-4.738630056381226,0.9773317575454712,0.1,0.10285760974511504,0.209228515625,-0.021362900733947754,2088,29.999857930000005,703.59
1073152,1044,524,1027,0.007967445,-0.012877852655947208,0.00039288960000000004,-4.697076052427292,0.949379026889801,0.1,0.1703109429217875,0.266845703125,-0.012769758701324463,2092,29.894283520000002,703.28
1075200,1046,525,1027,0.006682067,-0.012569787126267329,0.0003926848,-4.711873441934586,0.9780129790306091,0.1,0.12150677526369691,0.2181396484375,-0.02239811420440674,2096,29.81438518,702.72
1077248,1048,526,1027,0.006478384,-0.013081518729450181,0.00039248,-4.585931688547134,0.9607440829277039,0.1,0.18193975533358753,0.23828125,0.01690630614757538,2100,29.935945750000002,705.72
1079296,1050,527,1027,0.0068818554,-0.014094393991399556,0.0003922752,-4.751888155937195,0.9609836339950562,0.1,0.11802772246301174,0.23583984375,-0.027617283165454865,2104,30.01856981,709.31
1081344,1052,528,1027,0.006666921,-0.010198875417700037,0.0003920704,-4.733473569154739,0.9525446891784668,0.1,0.16859781742095947,0.2257080078125,0.008045122027397156,2108,30.16176656,712.11
1083392,1054,529,1027,0.0051883445,-0.009968798171030357,0.00039186559999999996,-4.729335054755211,0.9570229053497314,0.1,0.17041584569960833,0.220947265625,-0.012478016316890717,2112,30.168566020000004,709.78
1085440,1056,530,1027,0.005992771,-0.010893635175307281,0.00039166080000000006,-4.761176571249962,0.9625453352928162,0.1,0.11529785860329866,0.2315673828125,-0.02632620930671692,2116,30.21137275,708.89
1087488,1058,531,1027,0.0070999116,-0.011638936324743554,0.00039145600000000004,-4.718664392828941,0.9728954434394836,0.1,0.11801209254190326,0.2540283203125,-0.018014416098594666,2120,30.235848149999995,710.83
1089536,1060,532,1027,0.005580632,-0.013053958275122568,0.0003912512,-4.676067143678665,0.9694379568099976,0.1,0.15098531544208527,0.2275390625,0.00640704482793808,2124,30.131893949999995,707.58
1091584,1062,533,1027,0.0066309706,-0.010289754180121236,0.0003910464,-4.668225020170212,0.9552208185195923,0.1,0.20399491488933563,0.255615234375,0.015426307916641235,2128,30.162817819999997,704.94
1093632,1064,534,1027,0.006342792,-0.011926793653401546,0.0003908416,-4.694331407546997,0.966934859752655,0.1,0.13479389809072018,0.2462158203125,-0.022944852709770203,2132,30.086622979999998,704.01
1095680,1066,535,1027,0.008474534,-0.004034616780700162,0.00039063680000000003,-4.822872444987297,0.8796325922012329,0.1,0.30218094727024436,0.2923583984375,0.09491295367479324,2136,30.07030958,703.0
1097728,1068,536,1027,0.006570583,-0.010656990431016311,0.000390432,-4.7912453562021255,0.9744059443473816,0.1,0.08680355222895741,0.23193359375,-0.027380239218473434,2140,30.173450399999997,703.35
1099776,1070,537,1027,0.007590594,-0.010187962659983896,0.0003902272,-4.728904902935028,0.9725376963615417,0.1,0.11812170734629035,0.2586669921875,-0.028410330414772034,2144,30.182799689999996,705.1
1101824,1072,538,1027,0.007175599,-0.013116793183144182,0.0003900224,-4.781347244977951,0.968473494052887,0.1,0.11569646187126637,0.23876953125,-0.013666868209838867,2148,30.192891990000003,703.28
1103872,1074,539,1027,0.006323722,-0.010821222676895559,0.00038981759999999997,-4.651493221521378,0.975288987159729,0.1,0.12168770795688033,0.2030029296875,-0.015562169253826141,2152,30.17753134,703.16
1105920,1076,540,1027,0.0062653357,-0.008810219602310099,0.0003896128,-4.742473989725113,0.9661445617675781,0.1,0.10669393511489034,0.23876953125,-0.015679579228162766,2156,30.13443655,703.26
1107968,1078,541,1027,0.008471172,-0.010782540281070396,0.000389408,-4.796857476234436,0.9427881836891174,0.1,0.17389286099933088,0.2669677734375,-0.006738249212503433,2160,30.159499999999998,703.9
1110016,1080,542,1027,0.0056938278,-0.009765675262315199,0.0003892032,-4.8348181545734406,0.9455428123474121,0.1,0.12133865500800312,0.2169189453125,-0.017923280596733093,2164,30.326806540000007,706.82
1112064,1082,543,1027,0.005876614,-0.013052865557256155,0.00038899839999999997,-4.719697147607803,0.9862734079360962,0.1,0.07676361710764468,0.202880859375,-0.04012829810380936,2168,30.27456145,706.79
1114112,1084,544,1027,0.0070811934,-0.009676380461314693,0.0003887936,-4.66009558737278,0.966105580329895,0.1,0.1571512334048748,0.2149658203125,0.009904488921165466,2172,30.465085700000003,710.79
1116160,1086,545,1027,0.0063887844,-0.009369922190671787,0.00038858880000000004,-4.740302160382271,0.9669074416160583,0.1,0.16989238862879574,0.2359619140625,-0.011086251586675644,2176,30.505741920000006,712.71
1118208,1088,546,1027,0.008251697,-0.015193049533991143,0.00038838400000000003,-4.734839528799057,0.9768505096435547,0.1,0.09310083300806582,0.2418212890625,-0.03484391048550606,2180,30.475509029999998,712.94
1120256,1090,547,1027,0.0063555585,-0.011062073637731373,0.0003881792,-4.693997368216515,0.9718778729438782,0.1,0.12562034279108047,0.2445068359375,-0.007241535931825638,2184,30.435295529999994,712.07
1122304,1092,548,1027,0.0058669383,-0.007955535053042695,0.0003879744,-4.748004987835884,0.9638881087303162,0.1,0.12202077219262719,0.2552490234375,-0.0340554378926754,2188,30.755229580000005,717.61
1124352,1094,549,1027,0.006427766,-0.010218096838798374,0.0003877696,-4.799757868051529,0.9600739479064941,0.1,0.15350917261093855,0.242431640625,-0.010492611676454544,2192,30.851476330000004,718.05
1126400,1096,550,1027,0.006423646,-0.009998222260037437,0.0003875648,-4.62584787607193,0.97088623046875,0.1,0.13424551021307707,0.235595703125,-0.005639217793941498,2196,30.9308279,719.46
1128448,1098,551,1027,0.008221347,-0.013221031869761646,0.00038736,-4.797209903597832,0.9293038249015808,0.1,0.15416443976573646,0.2745361328125,-0.023563571274280548,2200,30.937370929999993,718.4
1130496,1100,552,1027,0.0067041684,-0.013652617926709354,0.00038715520000000004,-4.713312283158302,0.9788345098495483,0.1,0.10385372280143201,0.2689208984375,-0.028582796454429626,2204,31.06340403,721.81
1132544,1102,553,1027,0.006732255,-0.011348022788297385,0.00038695040000000003,-4.785457298159599,0.9677091836929321,0.1,0.1177370750810951,0.230224609375,-0.027054093778133392,2208,31.326748870000003,726.38
1134592,1104,554,1027,0.0070252055,-0.009935737631167285,0.0003867456,-4.756419807672501,0.9681720733642578,0.1,0.10579714737832546,0.2730712890625,-0.023273006081581116,2212,31.42007108,724.71
1136640,1106,555,1027,0.00917695,-0.010239887400530279,0.00038654080000000005,-4.723829239606857,0.9592903852462769,0.1,0.16960467235185206,0.2939453125,0.01165531575679779,2216,31.708312120000002,730.83
1138688,1108,556,1027,0.005039566,-0.00930770073318854,0.00038633600000000004,-4.656242400407791,0.9518691301345825,0.1,0.15783273614943027,0.2056884765625,0.0036134719848632812,2220,31.668227889999997,730.76
1140736,1110,557,1027,0.0065440014,-0.010883847920922562,0.0003861312,-4.741203770041466,0.9309303760528564,0.1,0.20181731646880507,0.236328125,0.0027744919061660767,2224,31.73828499,733.54
1142784,1112,558,1027,0.00702694,-0.013128105027135462,0.0003859264,-4.858481988310814,0.8862140774726868,0.1,0.220596045255661,0.262939453125,0.044087521731853485,2228,31.719187029999997,735.56
1144832,1114,559,1027,0.0057014422,-0.010550576931564137,0.0003857216,-4.693238869309425,0.969470739364624,0.1,0.15519830165430903,0.1888427734375,-0.00808757171034813,2232,31.71855352,734.75
1146880,1116,560,1027,0.0074160695,-0.012968854600330815,0.0003855168,-4.719656273722649,0.9718691110610962,0.1,0.12129284907132387,0.2349853515625,-0.016940005123615265,2236,31.712755119999997,735.7
1148928,1118,561,1027,0.0067384224,-0.01342013559769839,0.000385312,-4.790445059537888,0.9291484355926514,0.1,0.1701852292753756,0.22802734375,0.013029217720031738,2240,32.08257787,743.06
1150976,1120,562,1027,0.0070340736,-0.013596845354186371,0.0003851072,-4.687318801879883,0.9667267203330994,0.1,0.14575241738930345,0.2376708984375,0.00509292259812355,2244,32.08257787,743.06
1153024,1122,563,1027,0.007711404,-0.013991261454066262,0.0003849024,-4.719183385372162,0.96286940574646,0.1,0.11420533829368651,0.2783203125,-0.03376893699169159,2248,32.080653940000005,742.71
1155072,1124,564,1027,0.005459059,-0.013708260870771483,0.00038469759999999997,-4.751209631562233,0.9573585391044617,0.1,0.12215500860475004,0.21484375,-0.010070711374282837,2252,32.2322596,743.89
1157120,1126,565,1027,0.0074104294,-0.006531857055961154,0.00038449279999999995,-4.738762408494949,0.9467137455940247,0.1,0.1625087435822934,0.2330322265625,-0.0005737282335758209,2256,32.29004552,745.62
1159168,1128,566,1027,0.0066276197,-0.014185353997163475,0.00038428800000000004,-4.725465476512909,0.9655575156211853,0.1,0.10770980105735362,0.26220703125,-0.019547373056411743,2260,32.446523709999994,750.27
