time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
3180544,1024,3104,1553,-0.008694354357430711,6208,9.107519999999999e-05,0.0077261827,0.06125066429376602,0.2,-4.437240079045296,0.3071935698390007,0.9027034640312195,0.0701904296875,45.74486434000001,908.62
3182592,1024,3106,1554,-0.008218029368435964,6212,9.09728e-05,0.010576055,0.0422651581466198,0.2,-4.468829646706581,0.31709854444488883,0.9083889722824097,0.0762939453125,45.992082520000004,913.11
3184640,1024,3108,1555,-0.0077534703887067735,6216,9.087039999999999e-05,0.00999289,0.05304744839668274,0.2,-4.390538603067398,0.2755978354252875,0.9528520703315735,0.0897216796875,46.52182175,922.82
3186688,1024,3110,1556,-0.010788451094413176,6220,9.0768e-05,0.0075477734,0.05882761627435684,0.2,-4.324767500162125,0.29076986480504274,0.951531708240509,0.070556640625,46.38682933999999,919.4
3188736,1024,3112,1557,-0.009834565978962928,6224,9.066560000000002e-05,0.0077732173,0.09237642586231232,0.2,-4.416152656078339,0.3042113622650504,0.92055344581604,0.0755615234375,46.007982869999985,910.53
3190784,1024,3114,1558,-0.00848381023388356,6228,9.056320000000001e-05,0.00717719,0.09512116760015488,0.2,-4.436493203043938,0.30935224471613765,0.9240676164627075,0.06640625,46.007982869999985,910.53
3192832,1024,3116,1559,-0.005965611810097471,6232,9.046080000000001e-05,0.0088981455,0.15813252329826355,0.2,-4.572876423597336,0.4594869390130043,0.7879276871681213,0.0831298828125,45.82648287,901.96
3194880,1024,3118,1560,-0.009872579597868025,6236,9.03584e-05,0.010035098,0.06626290827989578,0.2,-4.439866781234741,0.32785076322034,0.9520512819290161,0.085205078125,45.745974909999994,899.22
3196928,1024,3120,1561,-0.011109896935522556,6240,9.025600000000001e-05,0.00881457,0.0646856427192688,0.2,-4.374042883515358,0.26660169661045074,0.9530736207962036,0.0836181640625,45.488664930000006,894.7
3198976,1024,3122,1562,-0.010439960402436554,6244,9.01536e-05,0.0076513314,0.02536679059267044,0.2,-4.38839653134346,0.23989935079589486,0.9392091631889343,0.0587158203125,45.61399349000001,897.79
3201024,1024,3124,1563,-0.008290993690025061,6248,9.00512e-05,0.01027494,0.08445052802562714,0.2,-4.4263024777174,0.3602724429219961,0.9182432889938354,0.06884765625,45.65317915,897.43
3203072,1024,3126,1564,-0.008679275793838315,6252,8.99488e-05,0.008755927,0.11362960189580917,0.2,-4.452170968055725,0.40094032790511847,0.8969462513923645,0.116455078125,45.56669886999999,895.4
3205120,1024,3128,1565,-0.00894624346983619,6256,8.98464e-05,0.00828184,0.08449330180883408,0.2,-4.469209015369415,0.3779945019632578,0.9177279472351074,0.0830078125,45.200869110000006,887.82
3207168,1024,3130,1566,-0.0075968048186041415,6260,8.974399999999999e-05,0.008071087,0.137995183467865,0.2,-4.381199151277542,0.3598382738418877,0.922326922416687,0.089111328125,45.075473239999994,884.63
3209216,1024,3132,1567,-0.012313444633036852,6264,8.964159999999999e-05,0.008697913,0.06045062094926834,0.2,-4.303250968456268,0.30998657597228885,0.912472128868103,0.069580078125,45.08634175000001,883.94
3211264,1024,3134,1568,-0.012388567396556027,6268,8.953920000000001e-05,0.010296909,0.08805128931999207,0.2,-4.427493706345558,0.35758338309824467,0.8836365938186646,0.0989990234375,45.02956507000001,881.55
3213312,1024,3136,1569,-0.01172664474870544,6272,8.943680000000002e-05,0.008848362,0.03787625581026077,0.2,-4.392051860690117,0.2580754482187331,0.9459546804428101,0.062744140625,45.1985239,882.86
3215360,1024,3138,1570,-0.0059389861999079585,6276,8.933440000000001e-05,0.009723466,0.10686533153057098,0.2,-4.347056582570076,0.32181834569200873,0.9377368688583374,0.0933837890625,45.42971740000001,885.57
3217408,1024,3140,1571,-0.010485265782335773,6280,8.9232e-05,0.010905481,0.09325839579105377,0.2,-4.3967495411634445,0.2851866129785776,0.9103364944458008,0.0789794921875,45.606111739999996,888.66
3219456,1024,3142,1572,-0.007870913512306288,6284,8.912960000000001e-05,0.007990415,0.06134961172938347,0.2,-4.4253107607364655,0.28402126720175147,0.9165897965431213,0.0567626953125,45.27260851999999,880.89
3221504,1024,3144,1573,-0.010027129130321555,6288,8.90272e-05,0.007939346,0.11781853437423706,0.2,-4.4447822868824005,0.3527602069079876,0.9258949756622314,0.065185546875,45.20461327,879.48
3223552,1024,3146,1574,-0.010499436815734953,6292,8.89248e-05,0.008603819,0.082822784781456,0.2,-4.52992744743824,0.3472959864884615,0.8810181021690369,0.0673828125,44.985243419999996,875.32
3225600,1024,3148,1575,-0.010234817978926003,6296,8.88224e-05,0.009046686,0.07959529012441635,0.2,-4.499177694320679,0.30577673530206084,0.9321190118789673,0.0611572265625,45.22174836999999,879.7
3227648,1024,3150,1576,-0.008748675070819445,6300,8.871999999999999e-05,0.0089469515,0.07118122279644012,0.2,-4.419602781534195,0.31699240719899535,0.9363977313041687,0.055908203125,45.22174836999999,879.7
3229696,1024,3152,1577,-0.010647465969668701,6304,8.86176e-05,0.008228216,0.02053101360797882,0.2,-4.457619979977608,0.23590952344238758,0.9290133714675903,0.0712890625,45.12190646999999,876.4
3231744,1024,3154,1578,-0.010169294560910203,6308,8.851519999999999e-05,0.008555151,0.1356830894947052,0.2,-4.452519580721855,0.4024753887206316,0.9283140897750854,0.069580078125,45.12190646999999,876.4
3233792,1024,3156,1579,-0.008934085970395245,6312,8.841280000000002e-05,0.0071772053,0.08065874874591827,0.2,-4.484313368797302,0.3162855710834265,0.9063640236854553,0.0513916015625,44.98135447000001,876.02
3235840,1024,3158,1580,-0.013423475946183316,6316,8.831040000000001e-05,0.007588839,0.0709407702088356,0.2,-4.370835468173027,0.2427610382437706,0.9318522214889526,0.0594482421875,45.22278397,882.31
3237888,1024,3160,1581,-0.014283590135164559,6320,8.8208e-05,0.008244274,0.09386749565601349,0.2,-4.328474476933479,0.326433639973402,0.9231201410293579,0.0594482421875,45.33652727,883.93
3239936,1024,3162,1582,-0.011338002368574962,6324,8.810560000000001e-05,0.011804348,0.1299889236688614,0.2,-4.4574825912714005,0.41706568468362093,0.8406995534896851,0.114013671875,45.40452308,885.04
3241984,1024,3164,1583,-0.007859266217565164,6328,8.80032e-05,0.011504635,0.11308318376541138,0.2,-4.44696831703186,0.42069926019757986,0.8282162547111511,0.0697021484375,45.686335060000005,891.17
3244032,1024,3166,1584,-0.008598330285167322,6332,8.79008e-05,0.008818734,0.09034785628318787,0.2,-4.449646502733231,0.32027967693284154,0.9292460083961487,0.0870361328125,45.90089795,895.32
3246080,1024,3168,1585,-0.00965039079892449,6336,8.77984e-05,0.00910906,0.10456060618162155,0.2,-4.3824673891067505,0.3829762414097786,0.9265331625938416,0.0565185546875,45.87603079999999,895.09
3248128,1024,3170,1586,-0.011608347136643715,6340,8.7696e-05,0.010025013,0.0728563442826271,0.2,-4.223797395825386,0.3128643399104476,0.9343791007995605,0.0712890625,45.62210632,891.58
3250176,1024,3172,1587,-0.013421543262666091,6344,8.75936e-05,0.010834552,0.0412750281393528,0.2,-4.184103310108185,0.19134016032330692,0.9435122609138489,0.09375,45.62210632,891.58
3252224,1024,3174,1588,-0.009528420952847227,6348,8.74912e-05,0.0085995225,0.19067080318927765,0.2,-4.381830424070358,0.4324636161327362,0.7775430083274841,0.06982421875,45.21778291999999,883.11
3254272,1024,3176,1589,-0.008224170247558504,6352,8.738879999999999e-05,0.007906434,0.09383735060691833,0.2,-4.4680881798267365,0.34784367214888334,0.8593217730522156,0.05029296875,45.41457599999999,886.42
3256320,1024,3178,1590,-0.006901216722326353,6356,8.728639999999999e-05,0.0090443175,0.13734662532806396,0.2,-4.461437419056892,0.3813968114554882,0.8929324746131897,0.0845947265625,45.32703167,885.08
3258368,1024,3180,1591,-0.010126446912181564,6360,8.718400000000001e-05,0.009892196,0.12296662479639053,0.2,-4.4460072964429855,0.3541295565664768,0.907659649848938,0.095703125,44.902872030000005,876.61
3260416,1024,3182,1592,-0.011427666322560981,6364,8.708160000000002e-05,0.010147871,0.05933547765016556,0.2,-4.335860326886177,0.2753264899365604,0.9497542381286621,0.084228515625,44.78695288,874.98
3262464,1024,3184,1593,-0.01371642951562535,6368,8.697920000000001e-05,0.010027365,0.03969675302505493,0.2,-4.29947654902935,0.31861767172813416,0.9262233376502991,0.0972900390625,44.81737974,874.96
3264512,1024,3186,1594,-0.006904474692419171,6372,8.68768e-05,0.008844061,0.07249259948730469,0.2,-4.301557764410973,0.3053836193867028,0.9285432696342468,0.07177734375,44.81737974,874.96
3266560,1024,3188,1595,-0.008792460546828806,6376,8.677440000000001e-05,0.009321149,0.08146391808986664,0.2,-4.387412145733833,0.361997177824378,0.8644725680351257,0.0887451171875,44.81737974,874.96
3268608,1024,3190,1596,-0.010247918457025662,6380,8.6672e-05,0.013396651,0.11906206607818604,0.2,-4.479243770241737,0.3924936568364501,0.8056781888008118,0.107421875,44.26357204000001,862.61
3270656,1024,3192,1597,-0.010678632039343938,6384,8.656959999999999e-05,0.010176315,0.1995881199836731,0.2,-4.450728103518486,0.51925581227988,0.8701492547988892,0.0701904296875,44.6867147,869.22
3272704,1024,3194,1598,-0.010706281842431054,6388,8.64672e-05,0.008403242,0.059905603528022766,0.2,-4.394630521535873,0.3337064511142671,0.9216465353965759,0.0789794921875,44.49006326000001,865.35
3274752,1024,3196,1599,-0.01140334882074967,6392,8.636479999999999e-05,0.011112036,0.058345988392829895,0.2,-4.416468501091003,0.31306576961651444,0.9381389617919922,0.0841064453125,44.59579568,866.12
3276800,1024,3198,1600,-0.010043525573564693,6396,8.62624e-05,0.006953436,0.06601478159427643,0.2,-4.273849129676819,0.26021167915314436,0.9442664980888367,0.072265625,44.59579568,866.12
3278848,1024,3200,1601,-0.008664042063173838,6400,8.615999999999999e-05,0.005920409,0.10790152847766876,0.2,-4.3444816917181015,0.32142059598118067,0.8753381967544556,0.0452880859375,45.06850166,875.95
3280896,1024,3202,1602,-0.011801691522123292,6404,8.605760000000001e-05,0.009915587,0.05089192092418671,0.2,-4.401782050728798,0.30852521676570177,0.9239436388015747,0.07568359375,44.79232123999999,872.6
3282944,1024,3204,1603,-0.0036609635717468336,6408,8.595520000000001e-05,0.008649801,0.1639453023672104,0.2,-4.375860512256622,0.47440700698643923,0.8969900608062744,0.0489501953125,44.74421472,872.6
3284992,1024,3206,1604,-0.009628944739233702,6412,8.58528e-05,0.006190102,0.04720224440097809,0.2,-4.336510196328163,0.273016435559839,0.9452077150344849,0.0540771484375,44.637220989999996,870.75
3287040,1024,3208,1605,-0.012796101305866614,6416,8.575040000000001e-05,0.010875786,0.0858243852853775,0.2,-4.293347388505936,0.28261294588446617,0.9319719672203064,0.087890625,44.515411119999996,868.49
3289088,1024,3210,1606,-0.012183292186819017,6420,8.5648e-05,0.012209934,0.09044922143220901,0.2,-4.447724297642708,0.36464187037199736,0.9225200414657593,0.0982666015625,44.99415263000001,877.08
3291136,1024,3212,1607,-0.006093760544899851,6424,8.55456e-05,0.007903994,0.10942218452692032,0.2,-4.450424939393997,0.4067644514143467,0.9067809581756592,0.078369140625,44.928028000000005,876.11
3293184,1024,3214,1608,-0.009230735420715064,6428,8.54432e-05,0.008502092,0.09183159470558167,0.2,-4.428750932216644,0.3217238034121692,0.9124292731285095,0.077392578125,44.88619390000001,875.92
3295232,1024,3216,1609,-0.010830216342583299,6432,8.53408e-05,0.009793719,0.08306248486042023,0.2,-4.37342095375061,0.30834521586075425,0.9264448881149292,0.0718994140625,45.14482305999999,880.45
3297280,1024,3218,1610,-0.007864459825213999,6436,8.52384e-05,0.009211068,0.09339937567710876,0.2,-4.305074781179428,0.31115416437387466,0.9444308280944824,0.0902099609375,45.071841219999996,879.2
3299328,1024,3220,1611,-0.00932154679321684,6440,8.513599999999999e-05,0.0070016915,0.0474279448390007,0.2,-4.263185545802116,0.30077429208904505,0.933686375617981,0.05419921875,45.258563849999994,882.74
3301376,1024,3222,1612,-0.008942902088165283,6444,8.503359999999998e-05,0.008732978,0.030989468097686768,0.2,-4.296705946326256,0.21756096044555306,0.9443612694740295,0.059814453125,44.747298769999986,876.01
3303424,1024,3224,1613,-0.010107212103321217,6448,8.493120000000002e-05,0.008635778,0.04105916619300842,0.2,-4.288684919476509,0.2571410401724279,0.930863618850708,0.08349609375,44.747298769999986,876.01
3305472,1024,3226,1614,-0.009754004975548014,6452,8.482880000000001e-05,0.009946061,0.09762328118085861,0.2,-4.4110589772462845,0.3172051962465048,0.8753691911697388,0.0841064453125,44.781455319999985,877.12
3307520,1024,3228,1615,-0.01130733932950534,6456,8.47264e-05,0.006372993,0.03230138123035431,0.2,-4.43187789618969,0.2804238055832684,0.9141471982002258,0.060546875,44.80692208000001,877.02
3309568,1024,3230,1616,-0.008873246231814846,6460,8.462400000000001e-05,0.00963274,0.13423970341682434,0.2,-4.494479134678841,0.3906267322599888,0.9067771434783936,0.0806884765625,45.284200549999994,884.58
3311616,1024,3232,1617,-0.010864745650906116,6464,8.45216e-05,0.011579841,0.08832521736621857,0.2,-4.432292386889458,0.29706459725275636,0.9503659009933472,0.09765625,45.48913597,889.03
3313664,1024,3234,1618,-0.00499990105163306,6468,8.44192e-05,0.009810874,0.120690256357193,0.2,-4.44100196659565,0.34251256519928575,0.9151046872138977,0.08056640625,46.02505717,897.07
3315712,1024,3236,1619,-0.006124375591753051,6472,8.43168e-05,0.0076997746,0.11864058673381805,0.2,-4.432821914553642,0.41657834965735674,0.9351567625999451,0.0816650390625,46.067115859999994,899.45
3317760,1024,3239,1620,-0.009014481474878266,6476,8.421439999999999e-05,0.008118937,0.08642438799142838,0.2,-4.380818173289299,0.28741016890853643,0.951470673084259,0.0582275390625,45.57879272,888.9
3319808,1024,3241,1621,-0.008721044490812346,6480,8.4112e-05,0.007916743,0.1063569039106369,0.2,-4.331840068101883,0.3105033300817013,0.9429439306259155,0.0601806640625,44.751352620000006,872.84
3321856,1024,3243,1622,-0.00959092055563815,6484,8.400959999999999e-05,0.008735288,0.14947524666786194,0.2,-4.36174139380455,0.37098579201847315,0.9187096357345581,0.07275390625,44.601334030000004,868.36
3323904,1024,3245,1623,-0.00795498609659262,6488,8.39072e-05,0.0077598356,0.12357042729854584,0.2,-4.331256985664368,0.3729237765073776,0.9087598919868469,0.04833984375,44.20824240000002,861.36
3325952,1024,3247,1624,-0.009237066667992622,6492,8.380480000000001e-05,0.00793957,0.07397373765707016,0.2,-4.4381707310676575,0.3381510628387332,0.9131945371627808,0.068359375,43.86861424000001,854.45
3328000,1024,3249,1625,-0.011848215595819056,6496,8.370240000000001e-05,0.0073676654,0.04291518032550812,0.2,-4.380135998129845,0.2569181961007416,0.9493420720100403,0.0845947265625,43.78258680000001,855.38
3330048,1024,3251,1626,-0.01236583995341789,6500,8.360000000000001e-05,0.008531236,0.07803928852081299,0.2,-4.408693090081215,0.31732688331976533,0.9368364810943604,0.071533203125,43.86214516,856.54
3332096,1024,3253,1627,-0.007091818464687094,6504,8.34976e-05,0.0074065,0.09577323496341705,0.2,-4.4396486431360245,0.3637172137387097,0.8949592709541321,0.062744140625,44.03591204,859.28
3334144,1024,3255,1628,-0.007525464039645158,6508,8.339520000000001e-05,0.007188885,0.10508161783218384,0.2,-4.463145658373833,0.3318831045180559,0.879642128944397,0.0404052734375,44.03279649,857.93
3336192,1024,3257,1629,-0.009930912259733304,6512,8.32928e-05,0.007878244,0.06232132017612457,0.2,-4.484292760491371,0.28260918240994215,0.8834252953529358,0.054931640625,44.462015040000004,866.75
3338240,1024,3259,1630,-0.010020919580711052,6516,8.31904e-05,0.007195772,0.09345673769712448,0.2,-4.497189491987228,0.2902028835378587,0.8685410022735596,0.0535888671875,44.39028121000001,864.76
3340288,1024,3261,1631,-0.011796914506703615,6520,8.3088e-05,0.01003637,0.048621129244565964,0.2,-4.443664014339447,0.2655154219828546,0.9429584741592407,0.08056640625,44.97067538,876.47
3342336,1024,3263,1632,-0.010343570495024323,6524,8.29856e-05,0.008906721,0.026610299944877625,0.2,-4.353266224265099,0.24142801109701395,0.9468663930892944,0.05810546875,45.32259995,882.98
3344384,1024,3265,1633,-0.012057435204042122,6528,8.288319999999999e-05,0.008697932,0.055633679032325745,0.2,-4.362295135855675,0.24936318397521973,0.944803774356842,0.0526123046875,45.383959049999994,884.11
3346432,1024,3267,1634,-0.011752590813557617,6532,8.278079999999999e-05,0.009532724,0.010133937001228333,0.2,-4.293173640966415,0.19591927388682961,0.9605023860931396,0.060791015625,45.383959049999994,884.11
3348480,1024,3269,1635,-0.008704111183760688,6536,8.267840000000001e-05,0.0060824826,0.005678657442331314,0.2,-4.36703197658062,0.2141206399537623,0.9027089476585388,0.0491943359375,45.21712777,879.97
3350528,1024,3271,1636,-0.004608053568517789,6540,8.257600000000002e-05,0.010162855,0.07088275998830795,0.2,-4.501794263720512,0.38213767018169165,0.857252836227417,0.0841064453125,45.60463328000001,887.13
3352576,1024,3273,1637,-0.010699398320866749,6544,8.247360000000001e-05,0.0066137235,0.05548045039176941,0.2,-4.403248772025108,0.27322170371189713,0.9481631517410278,0.0740966796875,45.49072519000001,888.91
3354624,1024,3275,1638,-0.011498689244035631,6548,8.23712e-05,0.0075404216,0.06530782580375671,0.2,-4.377774953842163,0.29258879041299224,0.9299893975257874,0.0836181640625,45.31786111,886.26
3356672,1024,3277,1639,-0.012943932233611122,6552,8.226880000000001e-05,0.006650032,0.10945044457912445,0.2,-4.427719250321388,0.3340878775343299,0.9192854166030884,0.059814453125,45.361703129999995,888.12
3358720,1024,3279,1640,-0.006101942126406357,6556,8.21664e-05,0.007950198,0.10863468796014786,0.2,-4.493630930781364,0.4021828919649124,0.8850701451301575,0.07275390625,45.25588154000001,887.13
3360768,1024,3281,1641,-0.009801933745620772,6560,8.2064e-05,0.0072221067,0.10596078634262085,0.2,-4.432408764958382,0.31066086469218135,0.9468296766281128,0.0609130859375,45.537999239999984,893.43
3362816,1024,3283,1642,-0.012976428581168875,6564,8.19616e-05,0.008777643,0.055488646030426025,0.2,-4.376672446727753,0.21699404995888472,0.9592362642288208,0.0703125,45.537999239999984,893.43
