time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
145,288,1029,296960,0.010263355,0.0004705088,-0.0006273958133533597,0.218017578125,-4.74028405547142,0.21423636889085174,576,0.15,0.9551708102226257,0.030521202832460403,658.98,26.702974570000002
146,290,1029,299008,0.009738,0.000470304,-0.008984540414530784,0.1416015625,-4.836069509387016,0.1735332072712481,580,0.15,0.925910234451294,0.024961255490779877,657.93,26.653147949999997
147,292,1029,301056,0.010573877,0.0004700992,-0.011158519904711284,0.1868896484375,-4.9208758026361465,0.11071132752113044,584,0.15,0.9625828862190247,-0.02915288135409355,656.11,26.71788634
148,294,1029,303104,0.008513508,0.0004698944,-0.009003031940665096,0.126953125,-4.867105051875114,0.13586738891899586,588,0.15,0.962801992893219,0.002470366656780243,655.28,26.71652954
149,296,1029,305152,0.013231995,0.0004696896,-0.01234169234521687,0.185546875,-4.878091290593147,0.1308351643383503,592,0.15,0.9627755284309387,-0.00673414021730423,654.06,26.583425829999996
150,298,1029,307200,0.010475762,0.0004694848,-0.011130745260743424,0.169677734375,-4.892139717936516,0.14057691534981132,596,0.15,0.9646728038787842,-0.013231702148914337,656.67,26.70664495
151,300,1029,309248,0.009950912,0.00046928,-0.011440443020546809,0.192626953125,-4.851341083645821,0.1925521702505648,600,0.15,0.9458308815956116,0.012019462883472443,659.9,26.852981869999997
152,302,1029,311296,0.0072154575,0.0004690752,-0.008712154609384015,0.1690673828125,-4.870068043470383,0.1268267899286002,604,0.15,0.9696128964424133,-0.006218813359737396,658.71,26.841620589999998
153,304,1029,313344,0.009276848,0.00046887040000000006,-0.010383249697042629,0.173583984375,-4.882985308766365,0.15151990507729352,608,0.15,0.9631776213645935,-0.0013234764337539673,656.53,26.772962709999998
154,306,1029,315392,0.01163147,0.00046866560000000004,-0.01297561070532538,0.1875,-4.878766983747482,0.13276133849285543,612,0.15,0.972018837928772,-0.02218538522720337,657.33,26.838633809999997
155,308,1030,317440,0.011539478,0.0004684608,-0.011125479766633362,0.1949462890625,-4.872259676456451,0.10488383937627077,616,0.15,0.96877121925354,-0.031241223216056824,654.28,26.848634
156,310,1030,319488,0.009371843,0.000468256,-0.010890321631450206,0.150390625,-4.897937551140785,0.12777167581953108,620,0.15,0.9694077372550964,-0.01751207560300827,652.11,26.725447889999995
157,311,1030,321536,0.011070858,0.0004680512,-0.006927406560862437,0.197509765625,-4.918863698840141,0.11188052361831069,624,0.15,0.9584352374076843,-0.024330932646989822,653.33,26.766345459999997
158,313,1030,323584,0.010383225,0.0004678464,-0.011225393696804531,0.1719970703125,-4.983819007873535,0.14788124314509332,628,0.15,0.9186161160469055,-0.02018541842699051,652.97,26.897360689999996
159,315,1030,325632,0.0102118235,0.0004676416,-0.00910280056996271,0.1798095703125,-4.859376534819603,0.15847851987928152,632,0.15,0.9531344175338745,-0.009106021374464035,657.36,26.97079927
160,317,1030,327680,0.011727471,0.0004674368,-0.009225629677530378,0.1884765625,-4.860507994890213,0.1595843704417348,636,0.15,0.9650430083274841,0.003573603928089142,656.39,26.76768762
161,319,1031,329728,0.009232618,0.000467232,-0.009965579170966521,0.177490234375,-4.777442783117294,0.17362227011471987,640,0.15,0.952634334564209,0.018774427473545074,657.46,26.846369460000002
162,321,1031,331776,0.01607234,0.00046702719999999997,-0.011595441639656201,0.2420654296875,-4.866839453577995,0.19194328226149082,644,0.15,0.9305329918861389,0.03285336494445801,659.93,26.98744843
163,323,1031,333824,0.013278516,0.00046682239999999996,-0.010243083233945072,0.21337890625,-4.849855154752731,0.12996115675196052,648,0.15,0.9629920721054077,-0.015377849340438843,658.36,27.04363844
164,325,1031,335872,0.013518524,0.00046661760000000005,-0.0061349347670329735,0.2052001953125,-4.812901273369789,0.18267347430810332,652,0.15,0.9557313919067383,0.0051473528146743774,660.41,27.132198279999997
165,327,1031,337920,0.010942268,0.00046641280000000003,-0.01006554278137628,0.1636962890625,-4.754935711622238,0.1743689808063209,656,0.15,0.9485952258110046,0.010158903896808624,655.67,27.069121819999996
166,329,1031,339968,0.012309357,0.000466208,-0.014522301178658381,0.202880859375,-4.8403599709272385,0.16136979265138507,660,0.15,0.9556623101234436,-0.012363947927951813,653.4,27.076364350000002
167,331,1031,342016,0.012556711,0.0004660032,-0.007765203481540084,0.1893310546875,-4.779704004526138,0.13308627204969525,664,0.15,0.9636282920837402,-0.005652189254760742,651.27,27.051083979999998
168,333,1031,344064,0.014771205,0.0004657984,-0.011977626840234734,0.218994140625,-4.856780156493187,0.18280890630558133,668,0.15,0.9549528360366821,0.0037710964679718018,651.37,27.143340100000003
169,335,1032,346112,0.013332019,0.00046559360000000003,-0.00913200831564609,0.20654296875,-4.7991002202034,0.16386196482926607,672,0.15,0.957046627998352,-0.003430459648370743,654.24,27.30625003
170,337,1031,348160,0.009730512,0.0004653888,-0.009713626044685952,0.1898193359375,-4.809347316622734,0.21127312956377864,676,0.15,0.94453364610672,0.017436355352401733,654.88,27.2390747
171,339,1031,350208,0.011152144,0.000465184,-0.009169244352960959,0.1646728515625,-4.820036381483078,0.17897991184145212,680,0.15,0.9565510153770447,0.01965443417429924,655.15,27.260077600000002
172,341,1031,352256,0.009610336,0.0004649792,-0.006942983673070557,0.1881103515625,-4.8512879610061646,0.20942557463422418,684,0.15,0.9397090077400208,0.020290926098823547,654.59,27.377757640000006
173,343,1031,354304,0.012714081,0.00046477439999999997,-0.01184009452117607,0.185302734375,-4.794765651226044,0.20654291938990355,688,0.15,0.9454332590103149,0.022362567484378815,657.45,27.51455612
174,345,1031,356352,0.008589398,0.00046456960000000006,-0.011043718026485294,0.170166015625,-4.8521779626607895,0.15283474093303084,692,0.15,0.9483544230461121,0.012973889708518982,657.14,27.569333680000003
175,347,1032,358400,0.009944335,0.00046436480000000004,-0.009691204584669322,0.1849365234375,-4.87518635392189,0.19689113041386008,696,0.15,0.9461452960968018,0.033200882375240326,659.85,27.6516832
176,349,1032,360448,0.007990657,0.00046416000000000003,-0.010315694089513272,0.14404296875,-4.80497781932354,0.15023829275742173,700,0.15,0.9654231071472168,0.006818421185016632,661.2,27.78612525
177,351,1032,362496,0.00919281,0.0004639552,-0.011831063369754702,0.172119140625,-4.837759256362915,0.15785509371198714,704,0.15,0.9609045386314392,-0.011544570326805115,662.33,27.872079560000003
178,353,1032,364544,0.007678435,0.0004637504,-0.01101847026438918,0.1217041015625,-4.917283684015274,0.18110526516102254,708,0.15,0.9288127422332764,0.010657772421836853,662.24,27.85790454
179,355,1032,366592,0.0095257,0.00046354560000000004,-0.010245358673273586,0.1448974609375,-4.906206786632538,0.17078015487641096,712,0.15,0.9562211036682129,-0.0027330443263053894,665.51,28.05018507000001
180,357,1032,368640,0.012273441,0.0004633408,-0.011072333698393777,0.19970703125,-4.820338934659958,0.14627482648938894,716,0.15,0.9691175818443298,0.01781637966632843,668.27,28.217306769999997
181,359,1032,370688,0.007778801,0.000463136,-0.01327096507884562,0.1514892578125,-4.893436834216118,0.14382758270949125,720,0.15,0.9671188592910767,-0.012639626860618591,668.72,28.37177895
182,360,1032,372736,0.008317562,0.0004629312,-0.011965280049480498,0.15283203125,-4.831090718507767,0.1260563307441771,724,0.15,0.9696793556213379,-0.017915166914463043,669.01,28.449542829999995
183,362,1032,374784,0.009619696,0.0004627264,-0.010262839205097407,0.166748046875,-4.862602859735489,0.17677749693393707,728,0.15,0.9343036413192749,0.0024850592017173767,667.22,28.448049539999996
184,364,1032,376832,0.008238306,0.0004625216,-0.010336531093344092,0.15625,-4.877684399485588,0.18646698165684938,732,0.15,0.9263785481452942,0.006900295615196228,669.07,28.543409930000006
185,366,1032,378880,0.010731314,0.0004623168,-0.011687139136483893,0.2012939453125,-4.8677050322294235,0.1597496159374714,736,0.15,0.9465558528900146,0.006092526018619537,668.52,28.45183155
186,369,1031,380928,0.008871259,0.00046211200000000004,-0.013139192160451785,0.17236328125,-4.902312621474266,0.20661776815541089,740,0.15,0.9476081132888794,-0.01193792000412941,676.55,28.596694900000003
187,371,1031,382976,0.01083634,0.0004619072,-0.014038615045137703,0.173828125,-4.745116606354713,0.16640254203230143,744,0.15,0.9710982441902161,0.005332775413990021,674.59,28.51955848
188,373,1031,385024,0.010613343,0.0004617024,-0.009539052698528394,0.1910400390625,-4.780519187450409,0.15379868098534644,748,0.15,0.9566338658332825,0.00125826895236969,673.42,28.372051759999994
189,375,1031,387072,0.01022265,0.0004614976,-0.015040964120998979,0.171630859375,-4.861290022730827,0.11890469631180167,752,0.15,0.9580916166305542,-0.02455056831240654,671.03,28.258201950000004
190,376,1032,389120,0.012834853,0.00046129280000000003,-0.01030282978899777,0.1795654296875,-4.8807748556137085,0.22362766088917851,756,0.15,0.9161081314086914,0.03535226732492447,668.32,28.248582350000003
191,378,1032,391168,0.01045049,0.000461088,-0.012019000874715857,0.163818359375,-4.849571987986565,0.1358789592050016,760,0.15,0.9592627882957458,-0.019295584410429,668.4,28.291159120000007
192,380,1032,393216,0.011285747,0.0004608832,-0.008148533874191344,0.2135009765625,-4.787535294890404,0.14367037964984775,764,0.15,0.9745935797691345,-0.007800400257110596,668.4,28.291159120000007
193,382,1032,395264,0.00816503,0.0004606784,-0.01162645616568625,0.1572265625,-4.785796642303467,0.1388610794674605,768,0.15,0.9516620635986328,-0.015413038432598114,668.98,28.250728810000002
194,384,1032,397312,0.009405806,0.00046047359999999997,-0.01094654286862351,0.161376953125,-4.853952795267105,0.16040581441484392,772,0.15,0.94135582447052,-0.005326941609382629,666.43,28.208278319999998
195,386,1032,399360,0.009561239,0.0004602688,-0.007586942345369607,0.150390625,-4.811395153403282,0.13625642703846097,776,0.15,0.9308744072914124,-0.0022041015326976776,666.83,28.173868209999995
196,388,1031,401408,0.0124541,0.00046006400000000005,-0.01384692765714135,0.1883544921875,-4.84312230348587,0.12170332367531955,780,0.15,0.966606855392456,-0.004116743803024292,669.94,28.17291809
197,390,1031,403456,0.010091208,0.00045985920000000003,-0.011807920367573388,0.165283203125,-4.8103896379470825,0.14350130734965205,784,0.15,0.9702746868133545,-0.014957129955291748,672.34,28.217150750000002
198,392,1032,405504,0.009201011,0.0004596544,-0.010134931711945683,0.1607666015625,-4.728195697069168,0.14204589556902647,788,0.15,0.9639388918876648,-0.013904839754104614,670.46,28.115796289999995
199,394,1032,407552,0.011190319,0.0004594496,-0.009034580027218908,0.1761474609375,-4.815095365047455,0.2482407628558576,792,0.15,0.9155873656272888,0.040297798812389374,668.8,28.010627939999996
200,396,1032,409600,0.009706739,0.00045924480000000004,-0.012544751283712685,0.1593017578125,-4.779360830783844,0.18826571432873607,796,0.15,0.9326372742652893,0.01879296451807022,669.15,28.021172549999992
201,398,1032,411648,0.0083827935,0.00045904,-0.010997799050528556,0.16796875,-4.860162138938904,0.12536594201810658,800,0.15,0.9602882862091064,-0.013862848281860352,666.23,27.88509274
202,400,1032,413696,0.010095675,0.0004588352,-0.01141019698115997,0.161376953125,-4.836084693670273,0.19385688100010157,804,0.15,0.9330512285232544,0.025143727660179138,667.56,27.87949799
203,402,1032,415744,0.008731693,0.0004586304,-0.013496675674105063,0.1719970703125,-4.830664113163948,0.15928474836982787,808,0.15,0.9595956206321716,0.0009629428386688232,667.26,27.912842590000004
204,404,1032,417792,0.012674538,0.0004584256,-0.013495223392965272,0.1739501953125,-4.818569868803024,0.18435469828546047,812,0.15,0.9530551433563232,0.008295521140098572,669.7,27.850928679999996
205,406,1032,419840,0.008936019,0.0004582208,-0.00990283052669838,0.1531982421875,-4.800480753183365,0.12086568051017821,816,0.15,0.9685258865356445,-0.02263345569372177,668.58,27.80972618
206,408,1033,421888,0.011022706,0.000458016,-0.011564296903088689,0.188232421875,-4.835193946957588,0.15585245029069483,820,0.15,0.9507256746292114,0.0031605884432792664,671.59,27.8008701
207,410,1033,423936,0.01142063,0.0004578112,-0.011463923612609506,0.174072265625,-4.8364661037921906,0.12654295307584107,824,0.15,0.9616113901138306,-0.003578886389732361,667.77,27.590306629999997
208,412,1033,425984,0.011219247,0.0004576064,-0.012151021262980066,0.1644287109375,-4.821521952748299,0.1540640697348863,828,0.15,0.9688422679901123,-0.0036222711205482483,671.06,27.69673466
209,414,1033,428032,0.012967021,0.0004574016,-0.011979660965153016,0.1890869140625,-4.769110679626465,0.20727667585015297,832,0.15,0.9559873342514038,0.017351165413856506,670.16,27.77541068
210,416,1033,430080,0.0091974195,0.00045719680000000005,-0.010365221067331731,0.166015625,-4.803604140877724,0.1681849188171327,836,0.15,0.9561427235603333,-0.010302647948265076,668.36,27.680145359999997
211,418,1033,432128,0.010340467,0.00045699200000000003,-0.01299806589668151,0.169921875,-4.810638591647148,0.12935454561375082,840,0.15,0.9616172909736633,-0.008139334619045258,667.05,27.68488403
212,419,1033,434176,0.009157393,0.0004567872,-0.011257297155680135,0.168212890625,-4.862208381295204,0.13262950582429767,844,0.15,0.9265626668930054,-0.03254466503858566,666.55,27.62623545
213,421,1033,436224,0.009531698,0.0004565824,-0.012974125405889936,0.1568603515625,-4.860290825366974,0.13979211542755365,848,0.15,0.9417843222618103,-0.022453222423791885,665.35,27.62723281
214,423,1034,438272,0.011518931,0.0004563776,-0.0115672323590843,0.1785888671875,-4.802748203277588,0.18940216256305575,852,0.15,0.95301753282547,0.019744671881198883,667.86,27.694763890000004
215,425,1034,440320,0.01330301,0.0004561728,-0.010234688146738335,0.2183837890625,-4.826105788350105,0.22854627016931772,856,0.15,0.9350782036781311,0.05491116642951965,668.22,27.712016450000007
216,427,1034,442368,0.012747338,0.000455968,-0.013935589886386879,0.2247314453125,-4.81057907640934,0.19778457609936595,860,0.15,0.949796199798584,0.01159656047821045,664.43,27.53500903
217,429,1034,444416,0.01061512,0.0004557632,-0.011323443031869829,0.18359375,-4.8046015202999115,0.26740672532469034,864,0.15,0.9398008584976196,0.04176498204469681,668.86,27.658025059999996
218,431,1034,446464,0.008186305,0.00045555840000000003,-0.011288716326816939,0.1536865234375,-4.860461443662643,0.16332102264277637,868,0.15,0.9627548456192017,-0.0026249513030052185,670.61,27.82795421
219,433,1034,448512,0.009261668,0.0004553536,-0.01311129200621508,0.1468505859375,-4.8028662502765656,0.1627743812277913,872,0.15,0.9594855308532715,0.0022141411900520325,669.35,27.82506726
220,435,1034,450560,0.013097636,0.00045514880000000006,-0.010318887914763764,0.1865234375,-4.87144148349762,0.1613628463819623,876,0.15,0.948900580406189,0.005612093955278397,665.45,27.750955570000006
221,437,1034,452608,0.008831169,0.00045494400000000004,-0.012402384512824938,0.195556640625,-4.886571258306503,0.14636049722321332,880,0.15,0.9540216326713562,-0.015867173671722412,667.94,27.790429899999996
222,439,1034,454656,0.0117103625,0.0004547392,-0.013319945559487678,0.2034912109375,-4.880434170365334,0.10320509388111532,884,0.15,0.9763880372047424,-0.02970080077648163,671.41,27.99936482
223,441,1034,456704,0.010432858,0.0004545344,-0.011288369831163436,0.1387939453125,-4.859553620219231,0.14210928766988218,888,0.15,0.9697389006614685,-0.018047258257865906,671.07,27.869070099999995
224,443,1034,458752,0.010036775,0.0004543296,-0.013852974749170244,0.1783447265625,-4.850150510668755,0.17615210451185703,892,0.15,0.9473063945770264,0.005562838166952133,672.69,27.939773549999998
225,445,1034,460800,0.008270301,0.0004541248,-0.01231727929553017,0.1439208984375,-4.89005883038044,0.22465804452076554,896,0.15,0.9226402044296265,0.038407102227211,669.05,27.895136760000003
226,447,1034,462848,0.0076462314,0.00045392,-0.009460195433348417,0.150390625,-4.905002370476723,0.16905968030914664,900,0.15,0.9496056437492371,-0.02491791918873787,671.55,28.017009709999996
227,449,1034,464896,0.009819517,0.0004537152,-0.009925082267727703,0.160888671875,-4.866305813193321,0.1560875135473907,904,0.15,0.9530268907546997,-0.019639678299427032,671.94,28.080200029999997
228,451,1034,466944,0.009884637,0.0004535104,-0.008777939161518589,0.1739501953125,-4.889320641756058,0.1991490633226931,908,0.15,0.9580731391906738,0.035475075244903564,670.59,27.866640429999997
229,453,1034,468992,0.0069528315,0.00045330559999999997,-0.009759654305526055,0.1263427734375,-4.843847140669823,0.17076684813946486,912,0.15,0.9579260945320129,-0.008977249264717102,668.27,27.800078919999997
230,455,1034,471040,0.009086594,0.00045310079999999996,-0.010514313849853352,0.1685791015625,-4.868214964866638,0.180122138466686,916,0.15,0.9521540999412537,0.005071982741355896,664.85,27.632054469999993
