time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/approx_kl,train/n_updates,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_fraction,train/clip_range,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1039,2130,1082,2215936,0.005973754,4324,0.24307013442739844,0.9561122059822083,-0.004055152399814688,5.572224e-05,0.042839422821998596,0.0509033203125,0.2,-4.4188816249370575,702.74,34.60241698
1039,2132,1083,2217984,0.009041121,4328,0.3673194977454841,0.9071939587593079,-0.002515965767088346,5.5681280000000004e-05,0.08535194396972656,0.074462890625,0.2,-4.435539692640305,702.74,34.60241698
1039,2134,1084,2220032,0.0045403773,4332,0.32565704779699445,0.7452062368392944,-0.005290584347676486,5.5640320000000005e-05,0.10884888470172882,0.046630859375,0.2,-4.595753341913223,703.04,34.542679209999996
1039,2136,1085,2222080,0.00516033,4336,0.29160787211731076,0.9277118444442749,-0.004092759714694694,5.559936e-05,0.09161284565925598,0.0333251953125,0.2,-4.588811844587326,702.27,34.625124310000004
1039,2138,1086,2224128,0.0043339804,4340,0.3614637078717351,0.9295021295547485,-0.003489664144581184,5.5558400000000013e-05,0.12277960032224655,0.031494140625,0.2,-4.446264743804932,702.27,34.625124310000004
1039,2140,1087,2226176,0.0051255757,4344,0.1983432061970234,0.9404997825622559,-0.005775210403953679,5.551744000000001e-05,0.027375757694244385,0.053466796875,0.2,-4.646712705492973,706.41,34.75881148
1039,2142,1088,2228224,0.00624245,4348,0.19174824841320515,0.9574649930000305,-0.005878647149074823,5.547648000000001e-05,0.03462815657258034,0.0458984375,0.2,-4.577629029750824,706.07,34.67687885
1039,2144,1089,2230272,0.0068410547,4352,0.28534912038594484,0.8978428244590759,-0.0051845323323505,5.543552000000001e-05,0.06740223616361618,0.0540771484375,0.2,-4.575747519731522,704.43,34.58511572
1039,2146,1090,2232320,0.010551412,4356,0.26115427957847714,0.9117840528488159,-0.0070340375968953595,5.5394560000000004e-05,0.030068453401327133,0.0924072265625,0.2,-4.534626066684723,703.8,34.54579135
1039,2148,1091,2234368,0.0073343674,4360,0.3728268602862954,0.9166719913482666,-0.0027893348305951804,5.5353600000000005e-05,0.08613745868206024,0.0562744140625,0.2,-4.506471410393715,704.57,34.489567089999994
1039,2150,1092,2236416,0.008314136,4364,0.4098002165555954,0.8771328330039978,-0.0031857868161750957,5.5312640000000006e-05,0.10489460825920105,0.062255859375,0.2,-4.546033173799515,710.43,34.621113140000006
1039,2152,1093,2238464,0.008607142,4368,0.33128891326487064,0.9184174537658691,-0.0022267378662945703,5.527168000000001e-05,0.09938398003578186,0.0765380859375,0.2,-4.527173176407814,712.67,34.64734149
1039,2154,1094,2240512,0.005755593,4372,0.32492339378222823,0.8896543979644775,-0.008153547722031362,5.523072e-05,0.06791269779205322,0.056640625,0.2,-4.634246230125427,714.88,34.72060805
1039,2156,1095,2242560,0.0076856357,4376,0.2851969921030104,0.9336439967155457,-0.006072116608265787,5.518976e-05,0.04432713985443115,0.0474853515625,0.2,-4.609552785754204,716.0,35.044043079999994
1039,2158,1096,2244608,0.0047629457,4380,0.27380439080297947,0.9351091980934143,-0.0029141789418645203,5.51488e-05,0.06383179128170013,0.0440673828125,0.2,-4.525534629821777,715.12,34.906537740000005
1039,2160,1097,2246656,0.006878825,4384,0.33905001217499375,0.9089735746383667,-0.005271668269415386,5.510784e-05,0.09419537335634232,0.05078125,0.2,-4.465717062354088,713.79,34.890647820000005
1039,2162,1098,2248704,0.0053698705,4388,0.32062195939943194,0.8880407214164734,-0.00496210329583846,5.506688e-05,0.07380454242229462,0.034912109375,0.2,-4.5472265630960464,721.29,35.058559790000004
1039,2164,1099,2250752,0.005352188,4392,0.3399092201143503,0.91373610496521,-0.0033138524449896067,5.502592e-05,0.10660552233457565,0.03369140625,0.2,-4.476240456104279,715.83,34.80611683
1039,2166,1100,2252800,0.0044909506,4396,0.36430263705551624,0.9264804124832153,-0.0025499133917037398,5.498495999999999e-05,0.09462104737758636,0.06005859375,0.2,-4.429598778486252,711.07,34.3396359
1039,2168,1101,2254848,0.0058900556,4400,0.3877067780122161,0.9103501439094543,-0.0021897670085309073,5.4943999999999994e-05,0.12209208309650421,0.04443359375,0.2,-4.348147973418236,707.48,34.337563200000005
1040,2170,1102,2256896,0.0030046408,4404,0.2907359669916332,0.9276527762413025,-0.004407089058076963,5.4903039999999995e-05,0.06833787262439728,0.0379638671875,0.2,-4.43224224448204,713.59,34.70713049
1040,2172,1103,2258944,0.007760928,4408,0.267593284137547,0.9259908199310303,-0.005378942732932046,5.486208e-05,0.058741021901369095,0.0430908203125,0.2,-4.487623706459999,715.76,34.737783639999996
1039,2174,1104,2260992,0.0057160333,4412,0.39409299939870834,0.8903245329856873,-0.00415050196897937,5.4821120000000004e-05,0.1263435035943985,0.050048828125,0.2,-4.488830387592316,710.21,34.70539392
1040,2175,1105,2263040,0.0040889527,4416,0.3441654918715358,0.9369553327560425,-0.002313187113031745,5.4780160000000005e-05,0.11799102276563644,0.0372314453125,0.2,-4.458469212055206,710.21,34.70539392
1039,2177,1106,2265088,0.0058564306,4420,0.2877215575426817,0.9318746328353882,-0.005782754247775301,5.47392e-05,0.0842680037021637,0.04736328125,0.2,-4.488803282380104,715.6,35.08499245000001
1039,2179,1107,2267136,0.0053191273,4424,0.2944123805500567,0.936119556427002,-0.004796736859134398,5.469824e-05,0.0909871757030487,0.0325927734375,0.2,-4.534983903169632,717.31,35.13328988
1039,2181,1108,2269184,0.003839408,4428,0.43022683821618557,0.9031015038490295,-0.0041160890978062525,5.465728000000001e-05,0.14308108389377594,0.0460205078125,0.2,-4.44680817425251,716.6,35.104697689999995
1039,2184,1109,2271232,0.0040371735,4432,0.4120165640488267,0.8929808139801025,-0.003495857527013868,5.461632000000001e-05,0.13643652200698853,0.03173828125,0.2,-4.502512365579605,722.17,35.43045031
1039,2186,1110,2273280,0.004376983,4436,0.2579135186970234,0.9637304544448853,-0.002192768472013995,5.457536000000001e-05,0.043023183941841125,0.0418701171875,0.2,-4.427670523524284,724.17,35.44426846
1039,2188,1111,2275328,0.003048711,4440,0.28076836559921503,0.9387656450271606,-0.00017626459884922951,5.453440000000001e-05,0.10518337786197662,0.031005859375,0.2,-4.470024883747101,725.93,35.56151974
1039,2190,1112,2277376,0.0032502115,4444,0.22169787995517254,0.9521059989929199,-0.0034647050924832,5.4493440000000005e-05,0.056334640830755234,0.0191650390625,0.2,-4.6020916402339935,728.06,35.69364704
1039,2192,1113,2279424,0.0073064305,4448,0.3128224271349609,0.9407962560653687,-0.00478360426495783,5.4452480000000006e-05,0.06432364135980606,0.069091796875,0.2,-4.502016499638557,723.52,35.49350668
1039,2193,1114,2281472,0.0062983097,4452,0.2516401666216552,0.9431330561637878,-0.004347394540673122,5.441152000000001e-05,0.05393153056502342,0.04296875,0.2,-4.604575514793396,723.46,35.47925833
1039,2195,1115,2283520,0.005890391,4456,0.2002155827358365,0.9582324028015137,-0.006645783985732123,5.437056e-05,0.028577405959367752,0.03173828125,0.2,-4.598626762628555,719.08,35.54158132
1039,2197,1116,2285568,0.008635369,4460,0.24075443856418133,0.940606415271759,-0.005431465033325367,5.43296e-05,0.04948553815484047,0.080078125,0.2,-4.573338285088539,715.32,35.41143183
1039,2199,1117,2287616,0.0069841538,4464,0.2551854569464922,0.9145132899284363,-0.003565656894352287,5.4288640000000003e-05,0.048084359616041183,0.052734375,0.2,-4.595361888408661,716.76,35.589545099999995
1039,2201,1118,2289664,0.007050898,4468,0.29864869453012943,0.9383012652397156,-0.007756358842016198,5.424768e-05,0.06367628276348114,0.0762939453125,0.2,-4.555304244160652,722.88,35.97458887999999
1039,2203,1119,2291712,0.004242967,4472,0.3025323571637273,0.9355011582374573,-0.002053001895546913,5.420672e-05,0.12633328139781952,0.0294189453125,0.2,-4.513026103377342,726.01,36.12963378999999
1039,2205,1120,2293760,0.0064828494,4476,0.3554064054042101,0.9347798824310303,-0.00435943846241571,5.416576e-05,0.07923365384340286,0.06103515625,0.2,-4.44192273914814,726.18,36.164617269999994
1039,2208,1121,2295808,0.010813989,4480,0.3086077640764415,0.9194197654724121,-0.0035155231307726353,5.41248e-05,0.08499027788639069,0.07958984375,0.2,-4.485509037971497,728.43,36.24203976
1039,2209,1122,2297856,0.005679491,4484,0.32912364276126027,0.9053363800048828,-0.0044104768603574485,5.4083839999999995e-05,0.07582153379917145,0.04443359375,0.2,-4.44707390666008,722.44,36.100582069999994
1039,2211,1123,2299904,0.004821147,4488,0.29015817679464817,0.9260991215705872,-0.006410430287360214,5.4042879999999996e-05,0.057015255093574524,0.0667724609375,0.2,-4.434615284204483,719.75,36.18149108
1039,2213,1124,2301952,0.0048566824,4492,0.4392117587849498,0.9200260639190674,-0.0037487548688659444,5.400192e-05,0.13936419785022736,0.02587890625,0.2,-4.4322632402181625,717.94,36.184320320000005
1039,2215,1125,2304000,0.0024809665,4496,0.3013076656498015,0.9467772245407104,-0.004044296234496869,5.3960960000000005e-05,0.07388085126876831,0.01953125,0.2,-4.349259302020073,719.42,36.25532446
1039,2217,1126,2306048,0.005814786,4500,0.34536575619131327,0.9059065580368042,-0.006340668391203508,5.3920000000000006e-05,0.141566663980484,0.037353515625,0.2,-4.431236952543259,715.1,36.02645371
1039,2219,1127,2308096,0.0065476215,4504,0.3993008388206363,0.9047799110412598,-0.006099519843701273,5.387904e-05,0.0852435827255249,0.055419921875,0.2,-4.42133966088295,709.59,35.89585606
1039,2221,1128,2310144,0.0047301557,4508,0.24534704815596342,0.9446269273757935,-0.004085518201463856,5.383808e-05,0.06062377989292145,0.039794921875,0.2,-4.470130041241646,704.74,35.72928295
1039,2223,1129,2312192,0.003130804,4512,0.35791756212711334,0.922328770160675,-0.004173293418716639,5.379712e-05,0.07279390096664429,0.020751953125,0.2,-4.451211661100388,701.84,35.66137816
1039,2225,1130,2314240,0.003532188,4516,0.26149477111175656,0.927389919757843,-0.00046800893323961645,5.375616e-05,0.07336170971393585,0.0506591796875,0.2,-4.401340454816818,700.13,35.51235726
1039,2227,1131,2316288,0.0071517252,4520,0.3997101318091154,0.8043330907821655,-0.0015368298336397856,5.371520000000001e-05,0.14692392945289612,0.051513671875,0.2,-4.481895670294762,693.16,35.41601489
1039,2229,1132,2318336,0.0062877294,4524,0.4130477840080857,0.9201145768165588,-0.003606132318964228,5.367424000000001e-05,0.15284989774227142,0.042724609375,0.2,-4.393898382782936,699.46,35.86079257
1039,2231,1133,2320384,0.0060945265,4528,0.42823346983641386,0.9194437861442566,-0.003364994299772661,5.3633280000000006e-05,0.12578201293945312,0.052001953125,0.2,-4.409692540764809,703.72,36.07947797
1039,2233,1134,2322432,0.0044332547,4532,0.3183583067730069,0.8985106348991394,-0.00517088157357648,5.359232000000001e-05,0.06022372841835022,0.024658203125,0.2,-4.508659273386002,704.31,36.09331929999999
1039,2235,1135,2324480,0.0045878864,4536,0.21066471515223384,0.8599227666854858,-0.005553693052206654,5.355136000000001e-05,0.04132163152098656,0.0377197265625,0.2,-4.6008207350969315,704.07,36.36105484
1039,2237,1136,2326528,0.0037422318,4540,0.3217558809556067,0.9248702526092529,-0.003139928128803149,5.35104e-05,0.10746645927429199,0.0238037109375,0.2,-4.468562573194504,708.26,36.37977402
1039,2239,1137,2328576,0.007250807,4544,0.3109734123572707,0.928684413433075,-0.005520133156096563,5.346944e-05,0.08885695785284042,0.0458984375,0.2,-4.436217114329338,706.36,36.408358119999995
1039,2242,1138,2330624,0.0065756035,4548,0.3746503898873925,0.9068000316619873,-0.005676996865076944,5.3428480000000004e-05,0.09126845747232437,0.0504150390625,0.2,-4.38128624856472,710.47,36.650313499999996
1039,2243,1139,2332672,0.00590044,4552,0.32465050648897886,0.922022819519043,-0.005476188904140145,5.3387520000000005e-05,0.09121416509151459,0.0384521484375,0.2,-4.396376460790634,703.97,36.24776949
1039,2245,1140,2334720,0.0042917873,4556,0.44846795685589314,0.8988170027732849,-0.002112029163981788,5.334656e-05,0.18585439026355743,0.03759765625,0.2,-4.445964962244034,702.93,36.25542411
1039,2247,1141,2336768,0.007500749,4560,0.3905180273577571,0.886630654335022,-0.004552136902930215,5.33056e-05,0.09104251861572266,0.070556640625,0.2,-4.439733222126961,694.35,35.931672240000005
1039,2249,1142,2338816,0.0035167441,4564,0.34013623371720314,0.9073631167411804,-0.0018411438359180465,5.326464e-05,0.06898020952939987,0.0389404296875,0.2,-4.3951366394758224,695.93,36.10461016
1039,2251,1143,2340864,0.0061151637,4568,0.3541324380785227,0.9224269390106201,-0.003082461582380347,5.3223679999999995e-05,0.11789685487747192,0.0455322265625,0.2,-4.418246626853943,696.71,36.15698303
1039,2253,1144,2342912,0.0037255248,4572,0.4530970845371485,0.8451883792877197,-0.003608202634495683,5.3182719999999996e-05,0.12191624194383621,0.0272216796875,0.2,-4.407968297600746,698.52,36.52836221
1039,2255,1145,2344960,0.004008327,4576,0.31281487504020333,0.9379374384880066,-0.0029010238649789244,5.314176e-05,0.07559916377067566,0.0465087890625,0.2,-4.41989678144455,694.86,36.453951270000005
1039,2257,1146,2347008,0.0046060164,4580,0.3454575762152672,0.9262281060218811,-0.0017391671062796377,5.31008e-05,0.11421564221382141,0.0380859375,0.2,-4.3879813104867935,696.0,36.6750004
1039,2259,1147,2349056,0.0043046577,4584,0.32127535063773394,0.906441867351532,-0.004882352979620919,5.3059840000000006e-05,0.0908241719007492,0.0452880859375,0.2,-4.446069210767746,699.38,36.756276500000006
1039,2261,1148,2351104,0.0068867565,4588,0.2620221138931811,0.9101383686065674,-0.0057921721891034395,5.301888000000001e-05,0.05950799584388733,0.064208984375,0.2,-4.50627875328064,703.8,37.01670712000001
1039,2263,1149,2353152,0.0050740605,4592,0.32865444477647543,0.9268434047698975,-0.005143891234183684,5.297792e-05,0.08207787573337555,0.037841796875,0.2,-4.487703442573547,707.91,37.19309779
1039,2265,1150,2355200,0.0040358994,4596,0.31100790947675705,0.9073078632354736,-0.002477736765285954,5.293696e-05,0.0659995824098587,0.02783203125,0.2,-4.449950963258743,706.36,37.21058711
1039,2267,1151,2357248,0.0068884236,4600,0.3687336388975382,0.9084954857826233,-0.004108719833311625,5.2896e-05,0.09676869213581085,0.04736328125,0.2,-4.451311871409416,705.29,37.159433650000004
1039,2269,1152,2359296,0.00324571,4604,0.3446594253182411,0.9348629117012024,-0.0031270002509700134,5.285504e-05,0.07797487080097198,0.030029296875,0.2,-4.395270153880119,706.17,37.22865298000001
1039,2271,1153,2361344,0.0034421626,4608,0.2961428980343044,0.9263791441917419,-0.004982384212780744,5.281408000000001e-05,0.08516192436218262,0.0390625,0.2,-4.413454189896584,706.17,37.22865298000001
1039,2273,1154,2363392,0.004651931,4612,0.4211609223857522,0.8235263824462891,-0.0040858877036953345,5.2773120000000006e-05,0.13389943540096283,0.0341796875,0.2,-4.455332666635513,703.39,37.2085932
1039,2275,1155,2365440,0.0070926375,4616,0.32075102254748344,0.9034733772277832,-0.0033227295498363674,5.273216000000001e-05,0.08313918113708496,0.043212890625,0.2,-4.458043307065964,702.51,37.046554470000004
1039,2277,1156,2367488,0.004565766,4620,0.44994774740189314,0.9322513341903687,-0.0030726091790711507,5.269120000000001e-05,0.12497073411941528,0.0635986328125,0.2,-4.371706962585449,699.95,36.97666118
1039,2279,1157,2369536,0.0067769177,4624,0.29530920879915357,0.9516788125038147,-0.003766709880437702,5.265024000000001e-05,0.08804726600646973,0.0548095703125,0.2,-4.346389934420586,704.96,37.22006308
1039,2281,1158,2371584,0.0065394575,4628,0.23649138025939465,0.9125756621360779,-0.006289426397415809,5.260928e-05,0.03513455390930176,0.0418701171875,0.2,-4.565461501479149,701.15,36.86908529
1039,2283,1159,2373632,0.005466276,4632,0.37990819942206144,0.9115262627601624,-0.0042685214430093765,5.2568320000000004e-05,0.11042867600917816,0.036376953125,0.2,-4.413681507110596,695.76,36.655455090000004
1039,2285,1160,2375680,0.0052757594,4636,0.3439806019887328,0.9329233169555664,-0.00468136538984254,5.2527360000000005e-05,0.09650617837905884,0.0380859375,0.2,-4.43869611620903,696.55,36.71783541
1039,2287,1161,2377728,0.0032634619,4640,0.349697295576334,0.9347718954086304,-0.0027915323444176465,5.24864e-05,0.10771188139915466,0.038818359375,0.2,-4.350234732031822,697.28,36.58365517
1039,2289,1162,2379776,0.0053969296,4644,0.4390783663839102,0.927407443523407,-0.0021733528992626816,5.244544e-05,0.17514874041080475,0.0430908203125,0.2,-4.385628193616867,701.5,36.83602593
1039,2291,1163,2381824,0.0036129386,4648,0.3315808936022222,0.9188256859779358,-0.0026454103353898972,5.240448e-05,0.10146433115005493,0.0198974609375,0.2,-4.399915516376495,706.29,36.89076706
1039,2293,1164,2383872,0.0049946588,4652,0.2989291762933135,0.9091902375221252,-0.0020578670664690435,5.236352e-05,0.09183072298765182,0.0550537109375,0.2,-4.508254632353783,704.82,36.77761931
1039,2295,1165,2385920,0.0033024484,4656,0.39750304725021124,0.9037421345710754,-0.00421344448113814,5.232256e-05,0.11504001915454865,0.021240234375,0.2,-4.493269994854927,705.35,36.667506939999996
1039,2297,1166,2387968,0.004765612,4660,0.3000714615918696,0.9543246626853943,-0.003115195613645483,5.22816e-05,0.06775719672441483,0.0308837890625,0.2,-4.437612444162369,706.48,36.74611922
1039,2299,1167,2390016,0.007024548,4664,0.33479629550129175,0.923896074295044,-0.0031079406471690163,5.224064e-05,0.09929239004850388,0.057861328125,0.2,-4.4783241003751755,704.81,36.65364914
1039,2301,1168,2392064,0.005303262,4668,0.336722067091614,0.906794548034668,-0.004585356218740344,5.219967999999999e-05,0.08773346245288849,0.028076171875,0.2,-4.501168489456177,705.59,36.56540445
1039,2303,1169,2394112,0.00520791,4672,0.3711119694635272,0.8854323625564575,-0.004361381783382967,5.2158719999999994e-05,0.14827211201190948,0.0455322265625,0.2,-4.511574253439903,708.17,36.61887101
1039,2304,1170,2396160,0.0054798285,4676,0.4057908793911338,0.9124040603637695,-0.0063677776051918045,5.211776e-05,0.10920800268650055,0.051513671875,0.2,-4.440269097685814,705.84,36.43777892999999
1039,2306,1171,2398208,0.007828648,4680,0.4075277727097273,0.8957629799842834,-0.0026646242768038064,5.20768e-05,0.12754657864570618,0.050537109375,0.2,-4.376466080546379,707.63,36.734015289999995
1039,2308,1172,2400256,0.0044336068,4684,0.2794384150765836,0.9348363280296326,-0.004811819730093703,5.2035840000000004e-05,0.07448842376470566,0.0367431640625,0.2,-4.389693468809128,707.63,36.734015289999995
1039,2310,1173,2402304,0.008825002,4688,0.3202365040779114,0.8914690613746643,-0.007201705535408109,5.1994880000000005e-05,0.09688390791416168,0.074951171875,0.2,-4.535207167267799,716.08,37.02306145000001
1039,2312,1174,2404352,0.009012662,4692,0.33312206622213125,0.9287424683570862,-0.006819147529313341,5.195392e-05,0.09563487023115158,0.0797119140625,0.2,-4.479782730340958,717.37,36.98376673
1039,2314,1175,2406400,0.012223275,4696,0.44636131916195154,0.903378963470459,-0.004036322934553027,5.191296000000001e-05,0.14680948853492737,0.0750732421875,0.2,-4.4378620237112045,714.62,36.78533094
1039,2316,1176,2408448,0.0064650225,4700,0.3293932946398854,0.900093674659729,-0.004199278191663325,5.187200000000001e-05,0.0948265790939331,0.0723876953125,0.2,-4.4369859248399734,722.75,37.17194338
1039,2318,1177,2410496,0.0066074673,4704,0.3252126844599843,0.9289459586143494,-0.005364720564102754,5.183104000000001e-05,0.10798658430576324,0.0338134765625,0.2,-4.367330193519592,728.31,37.453308310000004
1039,2320,1178,2412544,0.0060628867,4708,0.35892888251692057,0.9152873158454895,-0.005832121561979875,5.179008000000001e-05,0.10539641231298447,0.0460205078125,0.2,-4.379478096961975,728.49,37.259382380000005
1039,2322,1179,2414592,0.004292443,4712,0.33261897880584,0.9299651384353638,-0.00459443406725768,5.1749120000000004e-05,0.08963029086589813,0.0330810546875,0.2,-4.395598500967026,729.27,37.21863534
1039,2324,1180,2416640,0.0035258415,4716,0.2958867750130594,0.9194179773330688,-0.002356210898142308,5.1708160000000005e-05,0.07105705142021179,0.0174560546875,0.2,-4.296969294548035,728.26,37.250044079999995
1039,2326,1181,2418688,0.0046417583,4720,0.27319494541734457,0.918920636177063,-0.003154861828079447,5.1667200000000006e-05,0.06181486323475838,0.071533203125,0.2,-4.369979068636894,727.68,37.11904909
1039,2328,1182,2420736,0.0062822616,4724,0.2999233421869576,0.9348275065422058,-0.005361647286918014,5.162624000000001e-05,0.04836849123239517,0.0596923828125,0.2,-4.393253192305565,728.86,37.10069532999999
1039,2330,1183,2422784,0.00605696,4728,0.34461332485079765,0.9364114999771118,-0.0047775240818737075,5.158528e-05,0.07353129982948303,0.0460205078125,0.2,-4.276576682925224,728.94,37.169230219999996
1039,2332,1184,2424832,0.009772826,4732,0.2607253226451576,0.9561315774917603,-0.0036828643933404237,5.154432e-05,0.06398557871580124,0.0653076171875,0.2,-4.266949623823166,726.67,37.109705569999996
1039,2334,1185,2426880,0.0063418597,4736,0.3695915564894676,0.915163516998291,-0.004457005677977577,5.150336e-05,0.10215297341346741,0.0511474609375,0.2,-4.3874886482954025,728.27,37.103435309999995
1039,2336,1186,2428928,0.007393578,4740,0.47020574752241373,0.8652195930480957,-0.005557564974878915,5.14624e-05,0.1589706540107727,0.0513916015625,0.2,-4.340578675270081,730.32,37.22580379
1039,2338,1187,2430976,0.0058904514,4744,0.2690226212143898,0.9161527156829834,-0.0019504736410453916,5.142144e-05,0.04836777597665787,0.0372314453125,0.2,-4.372847497463226,721.78,36.94613313
1039,2340,1188,2433024,0.0075223288,4748,0.4335844898596406,0.9137506484985352,-0.004423224323545583,5.138048e-05,0.1039225161075592,0.0618896484375,0.2,-4.456220746040344,728.61,37.48275126000001
1039,2342,1189,2435072,0.0077589387,4752,0.3299054685048759,0.9350029230117798,-0.0012852136860601604,5.133951999999999e-05,0.09187304973602295,0.0634765625,0.2,-4.308526426553726,728.61,37.48275126000001
1039,2343,1190,2437120,0.00619271,4756,0.3534146612510085,0.8299927711486816,-0.003789775160839781,5.1298559999999994e-05,0.05678398907184601,0.0374755859375,0.2,-4.411114871501923,728.97,37.54207481
1039,2345,1191,2439168,0.0067717177,4760,0.2908749161288142,0.8239619135856628,-0.003603143195505254,5.1257599999999995e-05,0.06261828541755676,0.036865234375,0.2,-4.492692977190018,731.22,37.76652712
1039,2348,1192,2441216,0.0038532196,4764,0.4915460953488946,0.8652623891830444,-0.0036093437811359763,5.121664e-05,0.17388387024402618,0.0260009765625,0.2,-4.409424126148224,737.85,38.087968530000005
1039,2350,1193,2443264,0.003461789,4768,0.40606543328613043,0.9188552498817444,-0.0031432510004378855,5.1175680000000004e-05,0.11374516785144806,0.032470703125,0.2,-4.268370762467384,734.84,37.8469247
1039,2351,1194,2445312,0.0046268245,4772,0.3404533425346017,0.9326996803283691,-0.002362464656471275,5.1134720000000005e-05,0.15838304162025452,0.0438232421875,0.2,-4.283852785825729,734.84,37.8469247
1039,2353,1195,2447360,0.006255921,4776,0.3523669224232435,0.8819302916526794,-0.004952275950927287,5.109376e-05,0.062260501086711884,0.0679931640625,0.2,-4.386756733059883,740.26,38.03970953
1039,2355,1196,2449408,0.006263559,4780,0.3974924087524414,0.8727665543556213,-0.003866423823637888,5.10528e-05,0.10947097837924957,0.0595703125,0.2,-4.399018242955208,752.73,39.1645773
1039,2357,1197,2451456,0.0061108083,4784,0.3170037572272122,0.9418613910675049,-0.0038108301087049767,5.101184000000001e-05,0.10257308185100555,0.0557861328125,0.2,-4.417673319578171,750.78,39.09549657
1039,2359,1198,2453504,0.0049149785,4788,0.3696936406195164,0.9202609062194824,-0.003391764679690823,5.097088000000001e-05,0.10282372683286667,0.0445556640625,0.2,-4.282230854034424,748.88,39.0386026
1039,2361,1199,2455552,0.007704772,4792,0.3077740906737745,0.9217618703842163,-0.006364642089465633,5.092992000000001e-05,0.06847456097602844,0.0699462890625,0.2,-4.449263647198677,751.09,39.223355749999996
1039,2363,1200,2457600,0.0074724285,4796,0.318131098523736,0.9233670830726624,-0.003444566755206324,5.088896000000001e-05,0.09630399942398071,0.0455322265625,0.2,-4.491781651973724,751.51,39.1818028
1039,2365,1201,2459648,0.004826471,4800,0.3329403940588236,0.926084578037262,-0.00320197970722802,5.0848000000000005e-05,0.09726174175739288,0.058837890625,0.2,-4.3968996703624725,744.91,38.89777986000001
1039,2367,1202,2461696,0.0053802375,4804,0.28766481578350067,0.9311404228210449,-0.007477308245142922,5.0807040000000006e-05,0.09172354638576508,0.02783203125,0.2,-4.36939799785614,748.21,39.07648107000001
1039,2369,1203,2463744,0.006815773,4808,0.26304203690961003,0.9197128415107727,-0.006734128546668217,5.076608000000001e-05,0.05572483688592911,0.047607421875,0.2,-4.4153624922037125,742.56,38.82994387
1039,2371,1204,2465792,0.005427366,4812,0.321224108338356,0.9128190875053406,-0.002468076112563722,5.072512e-05,0.07325481623411179,0.055908203125,0.2,-4.384007960557938,744.6,38.95475618
1039,2373,1205,2467840,0.006052802,4816,0.38738026190549135,0.9094915390014648,-0.002532732702093199,5.068416e-05,0.11777454614639282,0.0858154296875,0.2,-4.330341130495071,745.13,38.936583549999995
1039,2375,1206,2469888,0.003616055,4820,0.39150524884462357,0.9387627243995667,-0.0027831254119519144,5.06432e-05,0.11910971999168396,0.0477294921875,0.2,-4.337350234389305,747.83,39.07401043
1039,2377,1207,2471936,0.005718638,4824,0.25793099496513605,0.944871723651886,-0.004682646147557534,5.060224e-05,0.08338078111410141,0.0460205078125,0.2,-4.305198326706886,743.7,38.84585375
1039,2379,1208,2473984,0.0036335555,4828,0.25604036170989275,0.9169217348098755,-0.0013052620051894337,5.056128e-05,0.057703886181116104,0.0374755859375,0.2,-4.434605121612549,744.21,38.926127279999996
1039,2381,1209,2476032,0.0076868804,4832,0.36988071724772453,0.9194948673248291,-0.003677237793453969,5.052032e-05,0.10206472873687744,0.0494384765625,0.2,-4.310947299003601,734.97,38.502856799999996
1039,2383,1210,2478080,0.008187246,4836,0.37270843144506216,0.9333251714706421,-0.005745453468989581,5.047936e-05,0.09225796908140182,0.06396484375,0.2,-4.336049363017082,735.18,38.80987161
1039,2385,1211,2480128,0.005662703,4840,0.3565499624237418,0.9440028667449951,-0.005722449015593156,5.0438399999999995e-05,0.07922786474227905,0.0628662109375,0.2,-4.26045398414135,735.46,38.809309469999995
1039,2387,1212,2482176,0.004412903,4844,0.32427208311855793,0.9336220622062683,-0.005259532976197079,5.0397439999999996e-05,0.07061414420604706,0.0325927734375,0.2,-4.304564610123634,735.27,38.738816029999995
1039,2389,1213,2484224,0.008128623,4848,0.2563275769352913,0.9378815293312073,-0.006555589643539861,5.035648e-05,0.033209655433893204,0.0687255859375,0.2,-4.38846081495285,728.56,38.37329961
1039,2391,1214,2486272,0.0043045664,4852,0.487735572271049,0.919496476650238,-0.0037099969340488315,5.0315520000000004e-05,0.20944473147392273,0.085205078125,0.2,-4.340779259800911,730.95,38.562728459999995
1039,2393,1215,2488320,0.0027263253,4856,0.36113937944173813,0.927097737789154,-0.0035168626345694065,5.0274560000000005e-05,0.06231994554400444,0.0347900390625,0.2,-4.291129887104034,730.95,38.562728459999995
1039,2395,1216,2490368,0.004932705,4860,0.3041415470652282,0.9348073601722717,-0.005799959908472374,5.02336e-05,0.06928990036249161,0.032470703125,0.2,-4.334491491317749,730.22,38.58112901
1039,2397,1217,2492416,0.006718795,4864,0.4208458587527275,0.9251588582992554,-0.004842183989239857,5.019264e-05,0.12950074672698975,0.0447998046875,0.2,-4.351835027337074,730.97,38.682742420000004
1039,2399,1218,2494464,0.0036902046,4868,0.34433828527107835,0.9297292232513428,-0.003717947634868324,5.015168e-05,0.08728757500648499,0.0260009765625,0.2,-4.300602167844772,733.6,38.62605656
