time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
147,883,340,301056,0.0002425248,0.13440225971862674,0.9396282434463501,0.004201662,0.0697021484375,0.15,584,-4.980115383863449,-0.003637002519099042,-0.004943005740642548,718.65,24.144725579999996
148,883,343,303104,0.0002424736,0.16811039252206683,0.9400249123573303,0.00568017,0.1143798828125,0.15,588,-4.9815299063920975,-0.007662220799829811,0.0026021525263786316,719.1,24.201412590000004
149,882,345,305152,0.0002424224,0.1731958701275289,0.9234263300895691,0.0059542237,0.150390625,0.15,592,-4.945429116487503,-0.005452081357361749,0.01868830993771553,719.5,24.269721339999997
150,882,348,307200,0.0002423712,0.176656530238688,0.919664740562439,0.006552512,0.0792236328125,0.15,596,-4.965216517448425,-0.003929643775336444,0.03346170112490654,718.58,24.340815900000003
151,881,350,309248,0.00024232000000000002,0.12037731963209808,0.9558632373809814,0.006462491,0.07373046875,0.15,600,-4.975193038582802,-0.00558415858540684,0.0003063604235649109,719.47,24.289964989999998
152,881,353,311296,0.00024226880000000002,0.09834256023168564,0.9600664377212524,0.007307018,0.1094970703125,0.15,604,-4.960888713598251,-0.008581293586757965,-0.022844508290290833,722.35,24.36744737
153,881,355,313344,0.00024221760000000002,0.11954035353846848,0.9446887969970703,0.0054127946,0.1007080078125,0.15,608,-4.972012028098106,-0.006762254372006282,-0.021054930984973907,723.66,24.38510356
154,879,358,315392,0.0002421664,0.13214013539254665,0.9522910714149475,0.0053730295,0.1123046875,0.15,612,-4.989132925868034,-0.00850015869946219,-0.009138781577348709,726.71,24.441698909999996
155,879,360,317440,0.0002421152,0.12445861590094864,0.9500799179077148,0.0067330995,0.0953369140625,0.15,616,-4.9105711579322815,-0.007923558499896899,-0.012744195759296417,731.83,24.618331069999996
156,879,363,319488,0.000242064,0.18221760168671608,0.9404448866844177,0.0074560996,0.124267578125,0.15,620,-4.894868105649948,-0.005786388675915077,0.028204668313264847,731.09,24.58693125
157,879,365,321536,0.0002420128,0.1536414239089936,0.9444039463996887,0.0093198195,0.1431884765625,0.15,624,-4.907915875315666,-0.0105591329629533,-0.00450471043586731,730.24,24.516725680000004
158,879,368,323584,0.0002419616,0.22192145325243473,0.9205080270767212,0.0069932407,0.10205078125,0.15,628,-4.815681532025337,-0.006008498836308718,0.010891109704971313,732.41,24.673833039999998
159,879,370,325632,0.0002419104,0.20395407313480973,0.9320349097251892,0.007095589,0.1485595703125,0.15,632,-4.869844317436218,-0.0007048085826681927,0.03467518463730812,730.14,24.530151449999998
160,879,372,327680,0.0002418592,0.18071851413697004,0.907340407371521,0.009173718,0.138671875,0.15,636,-4.807092800736427,-0.004746925143990666,0.002308577299118042,730.14,24.530151449999998
161,878,375,329728,0.000241808,0.16914289677515626,0.9325358867645264,0.008502749,0.1302490234375,0.15,640,-4.88321889936924,-0.0085297204204835,0.022107422351837158,723.4,24.34979368
162,878,377,331776,0.0002417568,0.16326210089027882,0.9357823729515076,0.008211816,0.1268310546875,0.15,644,-4.820899844169617,-0.006038952938979492,0.014688853174448013,721.97,24.239066239999993
163,878,379,333824,0.0002417056,0.23078260011970997,0.9257791638374329,0.005920041,0.115234375,0.15,648,-4.8519574254751205,-0.004920310544548556,0.032227277755737305,718.32,24.194959069999996
164,878,382,335872,0.0002416544,0.2784680570475757,0.913031280040741,0.011139944,0.1593017578125,0.15,652,-4.816920220851898,-0.005304884922225028,0.054090600460767746,715.9,23.98277153
165,878,384,337920,0.0002416032,0.2165392953902483,0.9215614199638367,0.010894893,0.171630859375,0.15,656,-4.867403402924538,-0.006062345491955057,0.03231586888432503,716.31,23.98828575
166,878,386,339968,0.000241552,0.13481562864035368,0.9408494830131531,0.0064365193,0.10205078125,0.15,660,-4.957106590270996,-0.0066893896873807535,-0.005177773535251617,717.38,24.15034079
167,878,389,342016,0.0002415008,0.181083457544446,0.9253312349319458,0.009696213,0.14892578125,0.15,664,-4.892832845449448,-0.0041722980968188494,0.009910602122545242,711.63,23.96080265
168,878,391,344064,0.00024144959999999999,0.16598543897271156,0.9500330686569214,0.008855138,0.1453857421875,0.15,668,-4.873878672719002,-0.007090804341714829,0.025031201541423798,715.0,24.157277800000006
169,878,393,346112,0.0002413984,0.2544792969711125,0.9445276856422424,0.009466037,0.136962890625,0.15,672,-4.853703707456589,-0.006752941189915873,0.06630814075469971,711.78,24.174419229999998
170,878,396,348160,0.0002413472,0.19338922062888741,0.9561536908149719,0.006717231,0.11474609375,0.15,676,-4.841649115085602,-0.005728658943553455,0.030572988092899323,712.37,24.208482130000004
171,878,398,350208,0.00024129600000000003,0.1418068625498563,0.95079106092453,0.0058222143,0.1434326171875,0.15,680,-4.84609617292881,-0.0036885287117911503,-0.005668357014656067,712.9,24.202885310000006
172,878,400,352256,0.00024124480000000003,0.15085566602647305,0.9464210867881775,0.005769578,0.077880859375,0.15,684,-4.872271299362183,-0.005128498771227896,0.024873744696378708,714.88,24.23957667
173,878,403,354304,0.00024119360000000002,0.20182032929733396,0.9510557651519775,0.008374129,0.1663818359375,0.15,688,-4.808650732040405,-1.761122257448733e-05,0.043056607246398926,710.65,24.186911069999997
174,878,405,356352,0.00024114240000000002,0.17308613238856196,0.9620773792266846,0.0068772496,0.1173095703125,0.15,692,-4.762324765324593,-0.007651390158571303,0.009598474949598312,709.35,24.20394212999999
175,878,407,358400,0.0002410912,0.268050454556942,0.9358466863632202,0.0052840277,0.0965576171875,0.15,696,-4.743531286716461,-0.004268458389560692,0.0716550350189209,709.83,24.28158039
176,878,410,360448,0.00024104,0.14031995390541852,0.9453454613685608,0.0067534735,0.112060546875,0.15,700,-4.870986059308052,-0.0061046450573485345,0.005371544510126114,707.52,24.20771133
177,878,412,362496,0.0002409888,0.23383826203644276,0.893915057182312,0.0048483973,0.102294921875,0.15,704,-4.944274678826332,-0.005081823590444401,0.011986028403043747,707.22,24.40914386
178,878,414,364544,0.0002409376,0.20837844023481011,0.9356718063354492,0.008522447,0.1348876953125,0.15,708,-4.766959637403488,-0.006355112374876626,0.034524451941251755,701.0,24.39874417
179,878,417,366592,0.0002408864,0.19989306665956974,0.9486078023910522,0.009311211,0.1990966796875,0.15,712,-4.876848295331001,-0.003365144715644419,0.02827414870262146,699.26,24.4355824
180,879,419,368640,0.0002408352,0.16525009111501276,0.9376145601272583,0.0077178185,0.1260986328125,0.15,716,-4.8291096687316895,-0.007281222002347931,0.022068768739700317,699.26,24.4355824
181,879,421,370688,0.000240784,0.20164068136364222,0.9042279720306396,0.00871842,0.1553955078125,0.15,720,-4.813040003180504,-0.003131268691504374,0.041550830006599426,696.11,24.54182524
182,879,423,372736,0.00024073280000000001,0.14860230404883623,0.9234952926635742,0.00889489,0.1634521484375,0.15,724,-4.840478226542473,-0.003957323715439998,0.0033974237740039825,693.15,24.489162730000004
183,879,426,374784,0.0002406816,0.17972987098619342,0.9414561986923218,0.007587646,0.1734619140625,0.15,728,-4.834731534123421,-0.007222132786409929,0.00614706426858902,692.8,24.463183030000003
184,879,428,376832,0.0002406304,0.18146294914186,0.9262952208518982,0.011383931,0.1346435546875,0.15,732,-4.853334158658981,-0.004111555259441957,0.024076711386442184,695.12,24.565527980000002
185,879,430,378880,0.0002405792,0.1559513588435948,0.9457377195358276,0.008478178,0.13525390625,0.15,736,-4.877937972545624,-0.007245900327689014,0.01924007385969162,689.91,24.517628569999996
186,879,433,380928,0.000240528,0.1363347505684942,0.9542232155799866,0.00744616,0.1136474609375,0.15,740,-4.806157872080803,-0.006363135704305023,-0.0016322135925292969,687.36,24.614798870000005
187,879,435,382976,0.0002404768,0.1674678409472108,0.9344518184661865,0.00820967,0.1177978515625,0.15,744,-4.748278960585594,-0.006971358001464978,0.00208079069852829,681.56,24.483603360000004
188,879,437,385024,0.0002404256,0.2404354945756495,0.8864566683769226,0.006072567,0.1517333984375,0.15,748,-4.880584418773651,-0.004879095358774066,0.029839247465133667,678.05,24.547210710000005
189,879,440,387072,0.0002403744,0.1727017224766314,0.9288821220397949,0.0086624455,0.1470947265625,0.15,752,-4.783559203147888,-0.004120080106076784,0.003898121416568756,673.2,24.451504549999996
190,879,442,389120,0.0002403232,0.13272186811082065,0.940378725528717,0.0064246543,0.1063232421875,0.15,756,-4.923702746629715,-0.008003651280887425,0.01156817376613617,669.89,24.44026883
191,879,444,391168,0.00024027199999999998,0.1458642203360796,0.9640234112739563,0.008132087,0.1268310546875,0.15,760,-4.786253854632378,-0.00782139680813998,0.0303066186606884,666.69,24.38034793
192,879,446,393216,0.00024022080000000003,0.16308759711682796,0.958709716796875,0.0057555092,0.1190185546875,0.15,764,-4.820194691419601,-0.008956569945439696,0.015970885753631592,671.06,24.533288639999995
193,879,449,395264,0.00024016960000000003,0.16609790362417698,0.9451035261154175,0.00701366,0.1090087890625,0.15,768,-4.839846983551979,-0.008281120331957936,-0.003826625645160675,675.61,24.717814729999997
194,879,451,397312,0.00024011840000000002,0.19025209546089172,0.9343026876449585,0.0075959256,0.132568359375,0.15,772,-4.839338272809982,-0.004971928923623636,0.020152103155851364,680.28,25.02906658
195,879,453,399360,0.00024006720000000002,0.28691673651337624,0.9078029990196228,0.0068809288,0.0977783203125,0.15,776,-4.838966801762581,-0.006524277123389766,0.09831039607524872,677.8,25.05672945
196,879,456,401408,0.00024001600000000001,0.18816434917971492,0.9566918015480042,0.0073908293,0.1226806640625,0.15,780,-4.759211450815201,-0.006465737329563126,0.03447868674993515,678.37,25.125996689999997
197,879,458,403456,0.0002399648,0.22339824587106705,0.9316604733467102,0.009042034,0.150146484375,0.15,784,-4.769239574670792,-0.006333114084554836,0.034098513424396515,676.47,25.23008984
198,879,460,405504,0.0002399136,0.17369630909524858,0.9339245557785034,0.0065661473,0.118896484375,0.15,788,-4.896539002656937,-0.009165964234853163,0.013675212860107422,677.78,25.26855603
199,879,463,407552,0.0002398624,0.16367116081528366,0.9266868829727173,0.009204229,0.1221923828125,0.15,792,-4.917165979743004,-0.006077038560761139,0.020249824970960617,679.26,25.358003010000008
200,879,465,409600,0.0002398112,0.1778567077126354,0.945690393447876,0.010634201,0.1370849609375,0.15,796,-4.916546791791916,-0.007125760050257668,0.05274098366498947,674.18,25.339972139999997
201,879,467,411648,0.00023976,0.15553403226658702,0.9707399010658264,0.0060464973,0.112548828125,0.15,800,-4.848737508058548,-0.005548307628487237,0.01740458980202675,675.37,25.396479680000006
202,879,470,413696,0.00023970880000000002,0.22098898189142346,0.9379547834396362,0.006388817,0.1298828125,0.15,804,-4.879780784249306,-0.007916389193269424,0.04432591050863266,667.18,25.114072389999997
203,879,472,415744,0.00023965760000000001,0.19896732736378908,0.9408695101737976,0.0077075753,0.15185546875,0.15,808,-4.8935941606760025,-0.004630384297342971,0.004325807094573975,667.13,25.138986329999998
204,880,474,417792,0.0002396064,0.2024943334981799,0.912869930267334,0.0062519005,0.0889892578125,0.15,812,-4.892987757921219,-0.006674220552667975,0.05998002737760544,667.13,25.138986329999998
205,879,477,419840,0.0002395552,0.10702517698518932,0.9410247802734375,0.011050645,0.1556396484375,0.15,816,-5.00663049519062,-0.004458098323084414,-0.024332910776138306,666.36,25.260207259999998
206,879,479,421888,0.000239504,0.18613406317308545,0.9489807486534119,0.0067250794,0.126220703125,0.15,820,-4.85294708609581,-0.006275676321820356,0.01178298145532608,666.65,25.439324439999996
207,879,481,423936,0.0002394528,0.16145685128867626,0.953666627407074,0.00469275,0.1400146484375,0.15,824,-4.89924082159996,-0.005217675483436324,-0.0017685815691947937,664.69,25.438554239999995
208,879,484,425984,0.0002394016,0.22029076097533107,0.9176516532897949,0.0063995435,0.0858154296875,0.15,828,-4.901135683059692,-0.004495872446568683,0.014986645430326462,664.69,25.438554239999995
209,880,486,428032,0.0002393504,0.16823821607977152,0.9376785159111023,0.009243343,0.15087890625,0.15,832,-4.9312015771865845,-0.003026454316568561,0.009637873619794846,663.24,25.302148150000004
210,880,488,430080,0.0002392992,0.2649672902189195,0.8508630990982056,0.006989718,0.1353759765625,0.15,836,-5.0195551961660385,-0.009144855168415233,0.09159346669912338,666.12,25.349841560000005
211,880,490,432128,0.00023924799999999998,0.14503994421102107,0.957264244556427,0.0059379637,0.0926513671875,0.15,840,-4.9593696892261505,-0.0071678740496281534,-0.020946212112903595,663.85,25.313780950000005
212,880,493,434176,0.00023919679999999998,0.2015408482402563,0.9472066760063171,0.0068751206,0.1171875,0.15,844,-4.8069164007902145,-0.007676435634493828,0.033083319664001465,663.67,25.33641579
213,880,495,436224,0.00023914560000000003,0.15639206254854798,0.9489472508430481,0.0070246644,0.1207275390625,0.15,848,-4.882645905017853,-0.008155619201716036,0.006024189293384552,665.27,25.393235680000004
214,880,497,438272,0.00023909440000000003,0.21225851122289896,0.8523065447807312,0.007339755,0.1104736328125,0.15,852,-4.932437464594841,-0.007419974703225307,0.01724971830844879,663.15,25.25901789
215,880,500,440320,0.00023904320000000002,0.26551766181364655,0.8621740341186523,0.007575437,0.1507568359375,0.15,856,-4.90132312476635,-0.0063358334300573915,0.037808291614055634,655.09,25.015534900000002
216,880,502,442368,0.00023899200000000002,0.18867871724069118,0.9502296447753906,0.0070412904,0.1153564453125,0.15,860,-4.857232138514519,-0.008350222778972238,0.014684237539768219,653.43,24.965765359999995
217,880,504,444416,0.00023894080000000001,0.22232584049925208,0.947604775428772,0.0075708413,0.1234130859375,0.15,864,-4.698591634631157,-0.007095035573001951,0.06006188690662384,650.46,24.849582189999996
218,880,507,446464,0.0002388896,0.26504783565178514,0.900120735168457,0.0041498505,0.1143798828125,0.15,868,-4.698355868458748,-0.003186215355526656,0.04659110680222511,650.46,24.849582189999996
219,880,509,448512,0.0002388384,0.20200759591534734,0.9360792636871338,0.0051827244,0.0831298828125,0.15,872,-4.802192285656929,-0.005837994933244772,0.02400355041027069,650.62,24.84380763
220,880,511,450560,0.0002387872,0.22227891581133008,0.9421330094337463,0.005830111,0.11767578125,0.15,876,-4.770174637436867,-0.00936587288742885,0.016634199768304825,648.64,24.858102809999995
221,880,514,452608,0.000238736,0.17500299913808703,0.965096116065979,0.0057415306,0.11572265625,0.15,880,-4.731955662369728,-0.007111064056516625,0.018340714275836945,649.62,24.83792038
222,880,516,454656,0.0002386848,0.1531298840418458,0.9585726261138916,0.010695677,0.1287841796875,0.15,884,-4.770506724715233,-0.00826705459621735,-0.0010454915463924408,649.31,24.91341223
223,880,518,456704,0.00023863360000000002,0.20832201465964317,0.9185053110122681,0.0091955075,0.15673828125,0.15,888,-4.873619079589844,-0.006064038650947623,0.03083016723394394,653.4,25.181141620000002
224,880,521,458752,0.00023858240000000001,0.13880742015317082,0.9130006432533264,0.009633463,0.1263427734375,0.15,892,-4.870029732584953,-0.006351430231006816,-0.008240658789873123,649.4,25.0862811
225,880,523,460800,0.0002385312,0.17204045644029975,0.9418051242828369,0.006160127,0.0904541015625,0.15,896,-4.878136977553368,-0.008737669646507129,0.017160505056381226,646.62,24.994546959999997
226,880,525,462848,0.00023848,0.13394381408579648,0.9673523306846619,0.008498987,0.12548828125,0.15,900,-4.867674261331558,-0.009394237538799644,-0.011632818728685379,649.16,25.01826069
227,880,528,464896,0.0002384288,0.20274607883766294,0.9423422813415527,0.008071379,0.127685546875,0.15,904,-4.699162930250168,-0.009773450728971511,0.01899729296565056,647.25,25.01023337
228,880,530,466944,0.0002383776,0.1653151272330433,0.9365111589431763,0.0068304935,0.149169921875,0.15,908,-4.830871194601059,-0.008861376816639677,0.016003496944904327,647.78,25.038871770000004
229,880,532,468992,0.0002383264,0.2048150352202356,0.867164134979248,0.009579872,0.169677734375,0.15,912,-4.939258828759193,-0.005754599231295288,0.04033932089805603,648.38,25.108679800000004
230,880,535,471040,0.0002382752,0.18105830531567335,0.9315930604934692,0.009429684,0.16015625,0.15,916,-4.875491887331009,-0.0080157759366557,0.0187990739941597,646.3,24.992565210000002
231,880,537,473088,0.000238224,0.13911270070821047,0.963244616985321,0.0067138216,0.115966796875,0.15,920,-4.8462609350681305,-0.008918996158172376,-0.015867117792367935,647.32,25.089600449999992
232,880,539,475136,0.00023817279999999998,0.12790778861381114,0.9617054462432861,0.0069917203,0.130615234375,0.15,924,-4.907830432057381,-0.004961468352121301,0.0023394115269184113,652.8,25.198544589999997
