time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/explained_variance,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/value_loss,train/clip_fraction
945,3999,8189952,8660,0.006481803,1006.55,4.5302399999999995e-05,70.24620034,15992,0.9611960053443909,0.01367717981338501,-3.467955991625786,-0.016169310110853985,0.15,0.23703172197565436,0.1103515625
945,4000,8192000,8662,0.006423215,1003.74,4.525119999999999e-05,69.92053796,15996,0.9701524972915649,0.026069752871990204,-3.5677890703082085,-0.022125599993159994,0.15,0.21121909748762846,0.089111328125
945,4001,8194048,8664,0.008043102,1003.74,4.5199999999999994e-05,69.92053796,16000,0.9443432688713074,0.03736767917871475,-3.592234119772911,-0.0195994213281665,0.15,0.2553438483737409,0.10400390625
945,4002,8196096,8666,0.006297959,1002.86,4.514879999999999e-05,69.94990692000002,16004,0.9164400100708008,0.05300876498222351,-3.3912324756383896,-0.016401801192841958,0.15,0.28580778976902366,0.0970458984375
945,4003,8198144,8668,0.008610396,996.99,4.5097599999999986e-05,69.62552388,16008,0.9298965334892273,0.07282768189907074,-3.6299622654914856,-0.016908722987864166,0.15,0.34873458184301853,0.1324462890625
945,4004,8200192,8671,0.012638392,1004.03,4.504639999999999e-05,70.22906590999999,16012,0.9430832862854004,0.1300673484802246,-3.696196161210537,-0.012022778391838074,0.15,0.42075249133631587,0.1614990234375
945,4005,8202240,8673,0.0072358893,1011.96,4.499520000000001e-05,71.06770838,16016,0.9596949219703674,0.06309033185243607,-3.5908797904849052,-0.02047498400497716,0.15,0.30512669309973717,0.09814453125
945,4006,8204288,8675,0.008977602,1013.55,4.4944000000000016e-05,71.50474292,16020,0.971218466758728,0.012427441775798798,-3.459244191646576,-0.020013503337395377,0.15,0.19565275451168418,0.1270751953125
945,4007,8206336,8677,0.008009574,1012.08,4.489280000000001e-05,71.28379997,16024,0.9548072218894958,0.06198756396770477,-3.595801904797554,-0.018881336640333757,0.15,0.3002158710733056,0.102783203125
945,4008,8208384,8680,0.006227428,1013.01,4.484160000000001e-05,71.43552681999999,16028,0.9787366390228271,-0.0035251379013061523,-3.6570125743746758,-0.02074021207226906,0.15,0.1925601507537067,0.094482421875
945,4009,8210432,8682,0.0065510557,1002.58,4.479040000000001e-05,70.47010168,16032,0.9773425459861755,0.009598486125469208,-3.443512260913849,-0.02005529307643883,0.15,0.1904990142211318,0.0860595703125
945,4010,8212480,8684,0.0088770045,1002.92,4.473920000000001e-05,70.57745851,16036,0.9624905586242676,0.014963783323764801,-3.5948456823825836,-0.02023968257708475,0.15,0.2422038926742971,0.122802734375
945,4011,8214528,8686,0.009151023,1002.14,4.4688e-05,70.38402208,16040,0.9751299023628235,-0.031642355024814606,-3.565105989575386,-0.02380527526838705,0.15,0.13763276650570333,0.1280517578125
945,4012,8216576,8688,0.008310354,1006.23,4.4636800000000006e-05,70.73945114,16044,0.9398313164710999,0.12802353501319885,-3.632940873503685,-0.01648339298844803,0.15,0.35148114897310734,0.110595703125
945,4013,8218624,8690,0.010230258,1000.8,4.45856e-05,70.30850793,16048,0.9617469906806946,0.04653005301952362,-3.5964850559830666,-0.014340061068651266,0.15,0.2938519287854433,0.1348876953125
945,4014,8220672,8693,0.008639691,1008.56,4.4534400000000005e-05,71.12288325,16052,0.96745365858078,0.1124352365732193,-3.750835582613945,-0.016449439979624003,0.15,0.3284718878567219,0.092529296875
945,4015,8222720,8695,0.007106474,1009.41,4.44832e-05,71.04377532999999,16056,0.9804230332374573,0.013493262231349945,-3.5133779123425484,-0.021284948190441355,0.15,0.20529214898124337,0.088134765625
945,4016,8224768,8697,0.0067470064,1009.41,4.4432e-05,71.04377532999999,16060,0.9661518335342407,0.020569510757923126,-3.700414501130581,-0.019455353962257504,0.15,0.22011958761140704,0.08447265625
945,4017,8226816,8699,0.0066739996,1020.19,4.43808e-05,71.75415348,16064,0.9816237688064575,-0.02458137273788452,-3.7081392407417297,-0.022381510643754154,0.15,0.14222728135064244,0.08837890625
945,4018,8228864,8702,0.0069202147,1023.23,4.4329599999999997e-05,71.98069646,16068,0.9847534894943237,-0.0040801092982292175,-3.5845455676317215,-0.022392860584659502,0.15,0.1624933818820864,0.091796875
945,4019,8230912,8704,0.007818196,1017.87,4.42784e-05,71.50345582,16072,0.9750369787216187,-0.007334612309932709,-3.6662404909729958,-0.021389353030826896,0.15,0.1529843241441995,0.0906982421875
945,4020,8232960,8706,0.0073575657,1017.87,4.4227199999999996e-05,71.50345582,16076,0.9706032276153564,-0.010814309120178223,-3.626825377345085,-0.022146491988678463,0.15,0.12975910236127675,0.08837890625
945,4021,8235008,8708,0.0077313697,1013.88,4.417599999999999e-05,71.22096325,16080,0.9659567475318909,0.0008905455470085144,-3.707311913371086,-0.022512563766213134,0.15,0.19638543855398893,0.0909423828125
945,4022,8237056,8711,0.006932741,1015.29,4.4124799999999995e-05,71.14259524999999,16084,0.9721853733062744,0.016122907400131226,-3.709399938583374,-0.01713947334792465,0.15,0.19795751851052046,0.1036376953125
945,4023,8239104,8713,0.009152807,1020.57,4.407359999999999e-05,71.66472089999999,16088,0.9813796281814575,-0.011394910514354706,-3.7080903872847557,-0.025369954790221527,0.15,0.17892018519341946,0.1195068359375
945,4024,8241152,8715,0.008101017,1013.88,4.402239999999999e-05,70.84669487,16092,0.9625334143638611,0.07943862676620483,-3.8648166432976723,-0.015293520031264052,0.15,0.3608882832340896,0.1185302734375
945,4025,8243200,8717,0.009894885,1010.53,4.397119999999999e-05,70.60731620000001,16096,0.9553319215774536,0.0812884122133255,-3.7563365772366524,-0.017755559616489336,0.15,0.45748876966536045,0.105224609375
945,4026,8245248,8719,0.006078184,1010.0,4.3919999999999986e-05,70.46596175,16100,0.9804407954216003,-0.005009829998016357,-3.6625306084752083,-0.022139114851597697,0.15,0.1779141598381102,0.0733642578125
945,4027,8247296,8721,0.008088198,1012.89,4.3868800000000016e-05,70.6714425,16104,0.9680258631706238,0.02978511154651642,-3.7173003777861595,-0.015621271741110831,0.15,0.22661075834184885,0.1231689453125
945,4028,8249344,8724,0.0080069825,1009.69,4.381760000000001e-05,70.38907515999999,16108,0.9604043364524841,0.06938481330871582,-3.694963701069355,-0.01606713651563041,0.15,0.31265197414904833,0.12060546875
945,4029,8251392,8726,0.009304713,1006.63,4.376640000000001e-05,70.25381970000001,16112,0.9366573095321655,0.09149475395679474,-3.6602980345487595,-0.01309092328301631,0.15,0.4144603852182627,0.1419677734375
945,4030,8253440,8728,0.0063046115,1002.58,4.371520000000001e-05,70.00544368999999,16116,0.9425818920135498,0.05048727989196777,-3.6232925206422806,-0.018467854126356542,0.15,0.262007599696517,0.0765380859375
945,4031,8255488,8730,0.0075538876,999.5,4.366400000000001e-05,69.74489942,16120,0.9630895853042603,0.017760202288627625,-3.7480859830975533,-0.019826403149636462,0.15,0.218670635484159,0.1009521484375
945,4032,8257536,8733,0.0064857276,1006.51,4.361280000000001e-05,70.26342988999998,16124,0.9472891092300415,0.06784214079380035,-3.8416439220309258,-0.013777479267446324,0.15,0.344660438131541,0.0888671875
945,4033,8259584,8735,0.0075873397,1006.51,4.3561600000000007e-05,70.26342988999998,16128,0.9544689655303955,0.03860865533351898,-3.781801015138626,-0.015541564702289179,0.15,0.26894125854596496,0.1043701171875
945,4034,8261632,8737,0.005651513,1014.13,4.35104e-05,70.91874391000002,16132,0.9721401333808899,-0.029229700565338135,-3.739946596324444,-0.019862682733219117,0.15,0.1355886764358729,0.084228515625
945,4035,8263680,8739,0.008788828,1010.83,4.3459200000000006e-05,70.52614413,16136,0.9833640456199646,-0.012145493179559708,-3.6735745817422867,-0.01943599889636971,0.15,0.16185104358009994,0.1241455078125
945,4036,8265728,8741,0.008150747,1007.8,4.3408e-05,70.25544492,16140,0.974919855594635,0.02870156615972519,-3.7248033955693245,-0.018403918395051733,0.15,0.1996748074889183,0.1060791015625
945,4037,8267776,8743,0.0065437458,1005.04,4.3356800000000005e-05,69.98031523,16144,0.9758017659187317,0.021028771996498108,-3.824992224574089,-0.021764001867268234,0.15,0.2191832261160016,0.0875244140625
945,4038,8269824,8746,0.006225796,1007.67,4.33056e-05,70.27505494,16148,0.9411832690238953,0.07565229386091232,-3.718183033168316,-0.01790219370741397,0.15,0.3592550130560994,0.09326171875
945,4039,8271872,8748,0.0071028993,1007.67,4.32544e-05,70.27505494,16152,0.9396196007728577,0.027684152126312256,-3.545894540846348,-0.01794657863501925,0.15,0.28559035202488303,0.081298828125
945,4040,8273920,8750,0.0071776337,1002.98,4.32032e-05,69.84492975,16156,0.9334926605224609,0.04245243966579437,-3.72032118588686,-0.018319179347599857,0.15,0.3497181576676667,0.084228515625
945,4041,8275968,8752,0.0076943217,1002.59,4.3151999999999996e-05,69.84442871000002,16160,0.9473400712013245,0.0464625358581543,-3.6419357135891914,-0.01876271204673685,0.15,0.28994179517030716,0.123779296875
945,4042,8278016,8754,0.00986696,1006.61,4.310079999999999e-05,70.20671544,16164,0.927874743938446,0.13581398129463196,-3.651668481528759,-0.017171259416500106,0.15,0.5744210574775934,0.118408203125
945,4043,8280064,8757,0.0068446333,1011.1,4.3049599999999995e-05,70.48881614999999,16168,0.9725714921951294,0.03119140863418579,-3.643949531018734,-0.017263184359762818,0.15,0.25255094142630696,0.1060791015625
945,4044,8282112,8759,0.009064652,1014.33,4.299839999999999e-05,70.77907419,16172,0.9361465573310852,0.05171571671962738,-3.646127328276634,-0.014861694362480193,0.15,0.3358429614454508,0.1107177734375
945,4045,8284160,8761,0.006799279,1010.83,4.2947199999999994e-05,70.24071341,16176,0.9808040857315063,-0.011893920600414276,-3.512961320579052,-0.019578365318011492,0.15,0.17956595332361758,0.0997314453125
945,4046,8286208,8763,0.008707882,1005.73,4.289599999999999e-05,69.77548533,16180,0.9403002858161926,0.1349763572216034,-3.709165498614311,-0.014050547571969219,0.15,0.42198171373456717,0.1114501953125
945,4047,8288256,8765,0.008563586,1013.24,4.2844799999999987e-05,70.36436095,16184,0.9415348768234253,0.1127028614282608,-3.859934851527214,-0.012247788137756288,0.15,0.38246156461536884,0.1004638671875
945,4048,8290304,8768,0.009930151,1006.4,4.279359999999999e-05,69.77865972000001,16188,0.9110770225524902,0.28580740094184875,-3.7329034954309464,-0.01071010751184076,0.15,0.6358017940074205,0.1214599609375
945,4049,8292352,8770,0.009959199,1002.11,4.274240000000001e-05,69.45396961,16192,0.9466052651405334,0.05476821959018707,-3.678205654025078,-0.01946510496782139,0.15,0.2929596663452685,0.127685546875
945,4050,8294400,8772,0.01383416,1004.15,4.2691200000000016e-05,69.6398624,16196,0.935346782207489,0.06609814614057541,-3.5407267808914185,-0.014236920949770138,0.15,0.4082754282280803,0.161376953125
945,4051,8296448,8774,0.0073106214,1015.44,4.264000000000001e-05,70.47413272,16200,0.9557308554649353,0.07660764455795288,-3.753493919968605,-0.016564345758524723,0.15,0.3412161464802921,0.1114501953125
945,4052,8298496,8777,0.00826359,1016.23,4.258880000000001e-05,70.45109984,16204,0.9671127796173096,0.05332718789577484,-3.5765064507722855,-0.015012481570011005,0.15,0.27411508886143565,0.1053466796875
945,4053,8300544,8779,0.007369143,1013.47,4.253760000000001e-05,70.35879001,16208,0.9431651830673218,0.10978604853153229,-3.537510484457016,-0.019642193481558934,0.15,0.3484444315545261,0.110595703125
945,4054,8302592,8781,0.007924192,1015.84,4.248640000000001e-05,70.50342206,16212,0.940540075302124,0.12144993245601654,-3.577557899057865,-0.01642420599819161,0.15,0.3814043286256492,0.1112060546875
945,4055,8304640,8783,0.0076197777,1018.12,4.243520000000001e-05,70.66927488000002,16216,0.9582450985908508,-0.004465214908123016,-3.541595235466957,-0.019688482338096946,0.15,0.18835523817688227,0.114990234375
945,4056,8306688,8785,0.008992911,1012.87,4.2384000000000006e-05,70.17688254000001,16220,0.9581650495529175,0.046119920909404755,-3.673227332532406,-0.019669435656396672,0.15,0.2566944910213351,0.106201171875
945,4057,8308736,8788,0.009280818,1015.69,4.23328e-05,70.53960408,16224,0.958127498626709,0.033149152994155884,-3.6980801969766617,-0.01821161972475238,0.15,0.2682535741478205,0.128173828125
945,4058,8310784,8790,0.010265492,1014.61,4.2281600000000005e-05,70.54807162,16228,0.9387404322624207,0.032236404716968536,-3.5641957372426987,-0.012779981014318764,0.15,0.31701108254492283,0.1512451171875
945,4059,8312832,8792,0.0082883835,1011.91,4.22304e-05,70.26709167,16232,0.9336240291595459,0.0075396522879600525,-3.6575180292129517,-0.015533244295511395,0.15,0.2693456066772342,0.13037109375
945,4060,8314880,8794,0.0074529084,1020.86,4.21792e-05,71.08774835999999,16236,0.9664433598518372,-0.012102976441383362,-3.618470884859562,-0.01906533863802906,0.15,0.18478474020957947,0.098876953125
945,4061,8316928,8797,0.007337479,1014.63,4.2128e-05,70.28777613,16240,0.9774349331855774,0.023559123277664185,-3.771969214081764,-0.018144869987736456,0.15,0.24149642791599035,0.095703125
945,4062,8318976,8799,0.006747139,1021.7,4.20768e-05,71.07634021,16244,0.982691764831543,0.011514894664287567,-3.5537817999720573,-0.015892614523181692,0.15,0.18326080264523625,0.094970703125
945,4063,8321024,8801,0.008232163,1021.7,4.20256e-05,71.07634021,16248,0.933246910572052,0.16598686575889587,-3.709986738860607,-0.011850322945974767,0.15,0.503621207550168,0.130615234375
945,4064,8323072,8803,0.005518749,1023.74,4.1974399999999996e-05,71.10526515999999,16252,0.9410660862922668,0.058348000049591064,-3.5594006925821304,-0.01819233308196999,0.15,0.3092654454521835,0.0714111328125
945,4065,8325120,8805,0.010019075,1016.59,4.192319999999999e-05,70.50571511,16256,0.919985294342041,0.11842377483844757,-3.501836948096752,-0.017028259491780773,0.15,0.33002903359010816,0.138916015625
945,4066,8327168,8807,0.009483373,1004.39,4.1871999999999995e-05,69.83430305,16260,0.9478586316108704,0.058236584067344666,-3.6760008931159973,-0.02048619100241922,0.15,0.2822017418220639,0.12109375
945,4067,8329216,8810,0.008183032,1011.95,4.182079999999999e-05,70.52016938,16264,0.9571207165718079,0.08313839137554169,-3.4996253550052643,-0.016858935880009085,0.15,0.4122570254839957,0.143798828125
945,4068,8331264,8812,0.008109484,1009.62,4.1769599999999994e-05,70.37845048999999,16268,0.9556257128715515,0.06031370535492897,-3.5807771757245064,-0.014045095929759555,0.15,0.31522111035883427,0.1405029296875
945,4069,8333312,8814,0.0076279906,1001.93,4.171839999999999e-05,69.84239921999999,16272,0.9592479467391968,0.025004751980304718,-3.50597807765007,-0.018417674291413277,0.15,0.21082807146012783,0.109375
945,4070,8335360,8816,0.0072268574,1002.7,4.1667199999999986e-05,69.99518396999999,16276,0.95011305809021,0.07126612216234207,-3.6440604105591774,-0.01855356083251536,0.15,0.37126346258446574,0.0919189453125
945,4071,8337408,8819,0.0056595905,1002.7,4.161599999999999e-05,69.99518396999999,16280,0.9692509174346924,-0.010947033762931824,-3.51848304271698,-0.01867219162522815,0.15,0.16296797967515886,0.0850830078125
945,4072,8339456,8821,0.007325097,1007.47,4.156480000000001e-05,70.66677963,16284,0.958182156085968,0.046127162873744965,-3.703375458717346,-0.02074793862993829,0.15,0.20397247420623899,0.092529296875
945,4073,8341504,8823,0.006764451,1001.71,4.1513600000000015e-05,70.29969456999999,16288,0.9638069272041321,0.06666253507137299,-3.6388417407870293,-0.01866256058565341,0.15,0.3184735351242125,0.0950927734375
945,4074,8343552,8825,0.007964008,996.64,4.146240000000001e-05,69.80795660999999,16292,0.8912099599838257,0.09862372279167175,-3.5615318939089775,-0.010808593855472282,0.15,0.5219907956197858,0.0919189453125
945,4075,8345600,8828,0.010619316,998.32,4.141120000000001e-05,69.97657923000001,16296,0.9616068601608276,0.02507588267326355,-3.539237178862095,-0.016929572826484218,0.15,0.252992432564497,0.1527099609375
945,4076,8347648,8830,0.0074133836,998.86,4.136000000000001e-05,70.10089045000001,16300,0.971872866153717,-0.0051742419600486755,-3.64927589148283,-0.020232797745848075,0.15,0.1958538517355919,0.09130859375
945,4077,8349696,8832,0.0063926363,1001.68,4.130880000000001e-05,70.54865121,16304,0.9455490112304688,0.12121931463479996,-3.4264228865504265,-0.01704707692260854,0.15,0.2637127726338804,0.083251953125
945,4078,8351744,8834,0.0073888013,1007.61,4.12576e-05,71.11186193,16308,0.9766592979431152,-0.026354558765888214,-3.5545915588736534,-0.021334901757654734,0.15,0.16977180214598775,0.101806640625
945,4079,8353792,8836,0.006285281,1009.18,4.1206400000000006e-05,71.25138693999999,16312,0.9798263311386108,-0.011367440223693848,-3.687305398285389,-0.022344299795804545,0.15,0.17956558568403125,0.0927734375
945,4080,8355840,8838,0.006148022,1008.76,4.11552e-05,71.20697334,16316,0.9770592451095581,0.019210845232009888,-3.544185660779476,-0.018743505992460996,0.15,0.23355143750086427,0.0760498046875
945,4081,8357888,8841,0.0066768313,1008.63,4.1104000000000005e-05,71.25042457,16320,0.9805983304977417,-0.002021603286266327,-3.54110985994339,-0.017821020999690518,0.15,0.18642952293157578,0.091552734375
945,4082,8359936,8843,0.006374096,1010.7,4.10528e-05,71.38244681,16324,0.9783661961555481,-0.02887936681509018,-3.631930112838745,-0.02389205028885044,0.15,0.1581274983473122,0.088134765625
945,4083,8361984,8845,0.007194045,1011.07,4.10016e-05,71.32786678999999,16328,0.9711775779724121,-0.0038672983646392822,-3.5092072188854218,-0.02205728954868391,0.15,0.1826652311719954,0.0921630859375
945,4084,8364032,8847,0.009910449,1011.07,4.09504e-05,71.32786678999999,16332,0.9518360495567322,0.09113449603319168,-3.651308238506317,-0.015985945734428242,0.15,0.2819330580532551,0.1619873046875
945,4085,8366080,8849,0.008709559,1012.2,4.0899199999999996e-05,71.38512693999999,16336,0.961556077003479,0.0072519779205322266,-3.640572167932987,-0.01748462300747633,0.15,0.33111722813919187,0.1009521484375
945,4086,8368128,8852,0.0081180325,1009.63,4.0848e-05,71.25868891,16340,0.9710467457771301,0.04266919940710068,-3.727076582610607,-0.01628768621594645,0.15,0.27205116767436266,0.1065673828125
945,4087,8370176,8854,0.008304169,1007.63,4.0796799999999995e-05,70.92560144,16344,0.9840474724769592,0.010930538177490234,-3.5585449635982513,-0.020470387069508433,0.15,0.19189201388508081,0.1046142578125
945,4088,8372224,8856,0.0072547495,1007.63,4.074559999999999e-05,70.92560144,16348,0.9591202139854431,0.05416252464056015,-3.615517981350422,-0.017076663149055094,0.15,0.2721374570392072,0.0909423828125
945,4089,8374272,8858,0.006609313,1009.56,4.0694399999999994e-05,71.09636866,16352,0.9833000898361206,-0.035191476345062256,-3.540235251188278,-0.021368714631535113,0.15,0.11755455634556711,0.0941162109375
945,4090,8376320,8861,0.006923897,1013.3,4.064319999999999e-05,71.34527417999999,16356,0.9780704379081726,-0.013997010886669159,-3.6807244569063187,-0.021614357494399883,0.15,0.16899152053520083,0.095947265625
945,4091,8378368,8863,0.0056755315,1014.62,4.059199999999999e-05,71.30769585999998,16360,0.9800400733947754,-0.004023663699626923,-3.6595340743660927,-0.01826606759277638,0.15,0.14134996244683862,0.072998046875
945,4092,8380416,8865,0.009591129,1014.62,4.054079999999999e-05,71.37867154999999,16364,0.9431259036064148,0.10825121402740479,-3.6779943257570267,-0.01046382769709453,0.15,0.40439934842288494,0.1549072265625
945,4093,8382464,8867,0.007905447,1016.81,4.0489599999999986e-05,71.52942791,16368,0.9781911373138428,0.0017331838607788086,-3.585654191672802,-0.018920023780083284,0.15,0.17790103377774358,0.0994873046875
945,4094,8384512,8869,0.0085734185,1017.27,4.0438400000000016e-05,71.73204341,16372,0.9517815709114075,0.08148675411939621,-3.601304516196251,-0.016250140470219776,0.15,0.3224674463272095,0.1075439453125
945,4095,8386560,8872,0.00644236,1018.36,4.038720000000001e-05,71.97472567999999,16376,0.97015380859375,0.028844408690929413,-3.755111835896969,-0.020112962898565456,0.15,0.23205736139789224,0.0821533203125
945,4096,8388608,8874,0.0087120645,1026.98,4.033600000000001e-05,72.64684226,16380,0.9813882112503052,0.0200190469622612,-3.648769624531269,-0.02207379328319803,0.15,0.20482156751677394,0.1275634765625
945,4097,8390656,8876,0.011610713,1025.55,4.028480000000001e-05,72.55215925000002,16384,0.9646856188774109,-0.0006260201334953308,-3.5830650329589844,-0.01911720394855365,0.15,0.23851804994046688,0.1456298828125
945,4098,8392704,8878,0.0067204833,1028.66,4.023360000000001e-05,72.89159752000002,16388,0.9424954652786255,0.08120422065258026,-3.5854786038398743,-0.014772616035770625,0.15,0.3200601255521178,0.0848388671875
945,4099,8394752,8881,0.0074087908,1033.47,4.018240000000001e-05,73.23794764,16392,0.945760190486908,0.07029959559440613,-3.47742410749197,-0.016475696756970137,0.15,0.2829069388099015,0.1180419921875
945,4100,8396800,8883,0.0077891196,1039.53,4.0131200000000006e-05,73.8923618,16396,0.93504798412323,0.12224307656288147,-3.386446349322796,-0.016476038901600987,0.15,0.3806115426123142,0.114013671875
945,4101,8398848,8885,0.0067416104,1044.16,4.008e-05,74.31223614999999,16400,0.9617376327514648,0.0026032552123069763,-3.575717017054558,-0.01735041302163154,0.15,0.1759753073565662,0.0784912109375
945,4102,8400896,8887,0.0072718,1039.94,4.0028800000000005e-05,73.75959813,16404,0.963567316532135,0.056347236037254333,-3.5805051624774933,-0.017403725360054523,0.15,0.2319782581180334,0.1011962890625
945,4103,8402944,8889,0.006653493,1036.67,3.99776e-05,73.51012698999999,16408,0.9531844854354858,0.07199977338314056,-3.6305652782320976,-0.017421775934053585,0.15,0.3185178693383932,0.0872802734375
945,4104,8404992,8892,0.007079612,1040.24,3.9926400000000005e-05,73.83526204,16412,0.9515126347541809,0.09856031835079193,-3.6783278435468674,-0.017697339368169196,0.15,0.3482205090112984,0.080078125
945,4105,8407040,8894,0.0064467667,1045.0,3.98752e-05,74.15674415,16416,0.9787706732749939,0.026180624961853027,-3.6009578704833984,-0.01835441314324271,0.15,0.21010832721367478,0.099853515625
945,4106,8409088,8896,0.0070298235,1049.02,3.9824e-05,74.31579486,16420,0.977558970451355,0.05995076894760132,-3.7544642239809036,-0.01878145823138766,0.15,0.24152254592627287,0.0921630859375
945,4107,8411136,8898,0.006385583,1045.28,3.97728e-05,73.8603712,16424,0.9732704758644104,0.008728913962841034,-3.4429340064525604,-0.01760897319763899,0.15,0.20233074715361,0.0963134765625
945,4108,8413184,8901,0.0066583687,1044.53,3.9721599999999996e-05,73.73103697,16428,0.9557130932807922,0.0239691361784935,-3.4507541581988335,-0.016978162893792614,0.15,0.28459159983322024,0.0897216796875
945,4109,8415232,8903,0.006855145,1044.96,3.967039999999999e-05,73.63705771,16432,0.9665757417678833,-0.01638902723789215,-3.5568578243255615,-0.021829572273418307,0.15,0.1616847994737327,0.0775146484375
945,4110,8417280,8905,0.0072235246,1037.81,3.9619199999999995e-05,73.04005949,16436,0.9667633175849915,0.0016068816184997559,-3.567072093486786,-0.018685046379687265,0.15,0.18050495395436883,0.092041015625
945,4111,8419328,8907,0.010126088,1045.79,3.956799999999999e-05,73.83629934999999,16440,0.9738529920578003,0.0502004399895668,-3.5960655733942986,-0.019384247105335817,0.15,0.2064829901792109,0.1273193359375
945,4112,8421376,8910,0.006484215,1046.71,3.9516799999999994e-05,73.93516142,16444,0.983847975730896,-0.00542508065700531,-3.6081607714295387,-0.020957124885171652,0.15,0.1469359970651567,0.080078125
945,4113,8423424,8912,0.009351572,1039.45,3.946559999999999e-05,73.17240729,16448,0.9409174919128418,0.05603394657373428,-3.523027792572975,-0.014429864488192834,0.15,0.3517474918626249,0.1383056640625
945,4114,8425472,8914,0.013097487,1044.03,3.9414399999999986e-05,73.59265601,16452,0.934827983379364,0.20897608995437622,-3.4904081895947456,-0.01280370650056284,0.15,0.5268329298123717,0.15576171875
945,4115,8427520,8916,0.0068453,1045.63,3.936319999999999e-05,73.90842318,16456,0.9579803943634033,0.09986593574285507,-3.517540991306305,-0.013634456438012421,0.15,0.3465669369325042,0.093994140625
945,4116,8429568,8919,0.0073897024,1049.19,3.931200000000001e-05,74.10014840999999,16460,0.9567109942436218,0.04096437245607376,-3.4779278188943863,-0.01618952481658198,0.15,0.24935953132808208,0.0986328125
945,4117,8431616,8921,0.0070313723,1054.64,3.9260800000000015e-05,74.66032612999999,16464,0.9347060918807983,0.12675820291042328,-3.6688884645700455,-0.01643495837925002,0.15,0.37926016887649894,0.102294921875
945,4118,8433664,8923,0.006906909,1054.06,3.920960000000001e-05,74.69517864999999,16468,0.9618840217590332,0.06137552857398987,-3.564202442765236,-0.019298891304060817,0.15,0.33116646530106664,0.095458984375
945,4119,8435712,8925,0.006474702,1051.9,3.915840000000001e-05,74.29636049999999,16472,0.9713871479034424,0.010140620172023773,-3.6324280723929405,-0.021289839351084083,0.15,0.20681848702952266,0.0797119140625
945,4120,8437760,8927,0.006391922,1058.27,3.910720000000001e-05,74.9131922,16476,0.9530339241027832,0.043280720710754395,-3.581797383725643,-0.01808643783442676,0.15,0.32975516095757484,0.0880126953125
945,4121,8439808,8930,0.0067653,1055.07,3.905600000000001e-05,74.57246034999999,16480,0.9701234698295593,0.015823423862457275,-3.444684572517872,-0.0202241855149623,0.15,0.30009172298014164,0.0970458984375
945,4122,8441856,8932,0.006882399,1050.51,3.900480000000001e-05,74.13077179999999,16484,0.9599158763885498,0.09045900404453278,-3.488286718726158,-0.01691300852689892,0.15,0.27036879770457745,0.103271484375
945,4123,8443904,8934,0.012243276,1046.13,3.8953600000000006e-05,73.69568521000001,16488,0.9290539622306824,0.07738477736711502,-3.5772108659148216,-0.010477368079591542,0.15,0.49077042005956173,0.1473388671875
945,4124,8445952,8936,0.014815224,1046.13,3.89024e-05,73.69568521000001,16492,0.9350128173828125,0.10671238601207733,-3.559283770620823,-0.00454591034213081,0.15,0.4493481991812587,0.22412109375
945,4125,8448000,8938,0.010706838,1049.47,3.8851200000000005e-05,73.97637716000001,16496,0.9396752119064331,0.04145452007651329,-3.5948226675391197,-0.011618824748438783,0.15,0.3225309271365404,0.13427734375
945,4126,8450048,8941,0.0065736854,1050.16,3.88e-05,74.04857966,16500,0.9380693435668945,0.11766229569911957,-3.6614187508821487,-0.008765831269556656,0.15,0.4362866906449199,0.087890625
945,4127,8452096,8943,0.0069553996,1046.05,3.87488e-05,73.69810191999998,16504,0.9554263949394226,0.11658132821321487,-3.5724023059010506,-0.014694993267767131,0.15,0.408357878215611,0.1171875
945,4128,8454144,8945,0.007358087,1038.59,3.86976e-05,72.91175576999998,16508,0.9600694179534912,0.04874308407306671,-3.542072080075741,-0.016378529457142577,0.15,0.24358127731829882,0.095947265625
945,4129,8456192,8947,0.011659135,1037.94,3.8646399999999996e-05,73.13305743999999,16512,0.9634066820144653,0.018992137163877487,-3.484795667231083,-0.013803076159092598,0.15,0.2821828634478152,0.13427734375
945,4130,8458240,8949,0.006872651,1041.22,3.85952e-05,73.15938028,16516,0.9675354957580566,0.07387123256921768,-3.624257519841194,-0.02095228640246205,0.15,0.27724527521058917,0.09033203125
945,4131,8460288,8952,0.008207837,1041.22,3.8543999999999996e-05,73.15938028,16520,0.9731874465942383,0.03817959129810333,-3.5985229536890984,-0.02014420012710616,0.15,0.25704827392473817,0.1063232421875
945,4132,8462336,8954,0.006819533,1039.5,3.849279999999999e-05,72.94460849000001,16524,0.9522475600242615,0.033966585993766785,-3.4525784254074097,-0.018215346324723214,0.15,0.22171970270574093,0.089111328125
945,4133,8464384,8956,0.0089799715,1033.22,3.8441599999999995e-05,72.54337387000001,16528,0.9566911458969116,0.031282372772693634,-3.453860767185688,-0.013137150555849075,0.15,0.2420649817213416,0.110107421875
945,4134,8466432,8958,0.007943917,1032.5,3.839039999999999e-05,72.42248781,16532,0.970556378364563,0.025264889001846313,-3.491702564060688,-0.01615835548727773,0.15,0.18936415808275342,0.103271484375
