time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/value_loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
1042,1926,3783,3944448,0.41804336477071047,0.0345458984375,2.1152000000000003e-05,-4.565545976161957,0.8793689608573914,7700,0.1,-0.0005398079665610567,0.12791521847248077,0.0010059106,795.92,39.36751139
1042,1927,3785,3946496,0.3999194987118244,0.0462646484375,2.1111040000000004e-05,-4.563022777438164,0.8365238308906555,7704,0.1,0.00013498726184479892,0.1394917517900467,0.001444391,789.08,39.39782165
1042,1928,3787,3948544,0.38210329227149487,0.0584716796875,2.1070080000000002e-05,-4.6150610744953156,0.9150694608688354,7708,0.1,-0.001325512392213568,0.11086230725049973,0.0019139161,785.06,39.280152560000005
1042,1929,3789,3950592,0.21150494273751974,0.05126953125,2.1029120000000003e-05,-4.567999869585037,0.9478491544723511,7712,0.1,-0.004193630491499789,0.05541587620973587,0.0016844128,779.36,39.097305770000006
1042,1930,3791,3952640,0.39895662385970354,0.026123046875,2.098816e-05,-4.567494511604309,0.8834387063980103,7716,0.1,-0.0013247334281913936,0.13958723843097687,0.0010569709,784.45,39.34604205
1042,1931,3793,3954688,0.36265869718044996,0.0423583984375,2.09472e-05,-4.563370808959007,0.8851057291030884,7720,0.1,-0.0011224123009014875,0.11638428270816803,0.0013536293,781.79,39.27253302
1042,1932,3795,3956736,0.3681335346773267,0.0318603515625,2.090624e-05,-4.54246985912323,0.8932822942733765,7724,0.1,-0.0019361919694347307,0.1219552606344223,0.0012445545,784.34,39.29584948
1042,1933,3797,3958784,0.5314825531095266,0.06640625,2.0865279999999997e-05,-4.595087707042694,0.850775957107544,7728,0.1,-0.002256040374049917,0.18516011536121368,0.0016976979,783.99,39.513857949999995
1042,1934,3799,3960832,0.38934645615518093,0.0556640625,2.0824319999999998e-05,-4.490529730916023,0.9226358532905579,7732,0.1,-0.0012032721424475312,0.09757214784622192,0.0016864026,780.95,39.661191689999995
1042,1935,3801,3962880,0.37034852942451835,0.0504150390625,2.0783359999999995e-05,-4.521645024418831,0.8977583646774292,7736,0.1,-0.002291930082719773,0.0962536484003067,0.0015537669,788.48,40.05396259
1042,1936,3803,3964928,0.3508418407291174,0.0408935546875,2.0742400000000007e-05,-4.559571608901024,0.893868088722229,7740,0.1,-0.001929304693476297,0.13355037569999695,0.0012230454,786.55,40.00661329
1042,1937,3805,3966976,0.29461510479450226,0.044677734375,2.0701440000000004e-05,-4.573912903666496,0.8617557287216187,7744,0.1,-0.002318157596164383,0.07193931937217712,0.0012544137,779.23,39.77263761
1042,1938,3807,3969024,0.4057440678589046,0.078857421875,2.0660480000000005e-05,-4.569120615720749,0.8462936878204346,7748,0.1,-0.003528018423821777,0.1624402105808258,0.0023018115,777.72,39.945203660000004
1042,1939,3808,3971072,0.43890529219061136,0.044189453125,2.0619520000000003e-05,-4.542364865541458,0.9120936989784241,7752,0.1,-0.0019355373951839283,0.1170794814825058,0.0015071434,776.61,39.948671489999995
1042,1940,3810,3973120,0.4618137525394559,0.0302734375,2.0578560000000004e-05,-4.542973801493645,0.910609245300293,7756,0.1,-0.0013766312331426889,0.1590586155653,0.0010358451,776.79,40.014807469999994
1042,1941,3812,3975168,0.3090284359641373,0.0706787109375,2.05376e-05,-4.542485684156418,0.9052484631538391,7760,0.1,-0.0011741877970052883,0.10077261924743652,0.0023431769,778.74,40.2306106
1042,1942,3814,3977216,0.4237004416063428,0.04541015625,2.049664e-05,-4.470580011606216,0.8477044701576233,7764,0.1,-0.0007062993536237627,0.15028263628482819,0.0013763052,778.73,40.25130353
1042,1943,3816,3979264,0.5076418807730079,0.0469970703125,2.045568e-05,-4.497092247009277,0.8795274496078491,7768,0.1,-0.0023884772817837074,0.22460024058818817,0.0019186013,779.97,40.42846281
1042,1944,3818,3981312,0.48486484680324793,0.036376953125,2.0414719999999998e-05,-4.533138781785965,0.8217625617980957,7772,0.1,-0.001954425039002672,0.1995197981595993,0.0012530488,779.03,40.42307449999999
1042,1945,3820,3983360,0.5576534261927009,0.0400390625,2.037376e-05,-4.578059330582619,0.8321807980537415,7776,0.1,-0.0022430299868574366,0.17664186656475067,0.0017531934,782.1,40.96238350000001
1042,1946,3822,3985408,0.30556806502863765,0.0521240234375,2.0332799999999996e-05,-4.575414672493935,0.949972927570343,7780,0.1,-0.002662436672835611,0.0932723730802536,0.0015716957,782.52,41.02262218999999
1042,1947,3824,3987456,0.3454582616686821,0.091064453125,2.0291840000000007e-05,-4.571736752986908,0.9010971784591675,7784,0.1,0.00014562788419425488,0.153389111161232,0.0032770173,780.85,40.99811094
1042,1948,3826,3989504,0.43115247413516045,0.04345703125,2.0250880000000005e-05,-4.5526101142168045,0.8916259407997131,7788,0.1,-0.0022957430919632316,0.1533513367176056,0.001404752,780.85,40.99811094
1042,1949,3828,3991552,0.4087999314069748,0.039306640625,2.0209920000000006e-05,-4.620136335492134,0.8774881362915039,7792,0.1,-0.00104171407292597,0.1442839801311493,0.0014961567,784.88,41.19975465
1042,1950,3830,3993600,0.36333024594932795,0.042236328125,2.0168960000000003e-05,-4.679647624492645,0.8720226883888245,7796,0.1,-0.0013287842884892598,0.10829901695251465,0.0011468482,782.9,41.0971726
1042,1951,3832,3995648,0.5123235220089555,0.0576171875,2.0128e-05,-4.5874041467905045,0.8876339197158813,7800,0.1,-0.001943171228049323,0.20308271050453186,0.0011735216,777.66,40.83931818999999
1042,1952,3834,3997696,0.3162984987720847,0.0355224609375,2.0087040000000002e-05,-4.577357038855553,0.9262838959693909,7804,0.1,-0.001635361521039158,0.08056626468896866,0.0011767347,776.51,40.84899671
1042,1953,3836,3999744,0.3100468348711729,0.0635986328125,2.004608e-05,-4.590958446264267,0.9058242440223694,7808,0.1,-0.0025319443811895326,0.09687434136867523,0.0014347422,782.06,41.22324703
1042,1954,3838,4001792,0.35934576112776995,0.0391845703125,2.000512e-05,-4.561422199010849,0.8983622789382935,7812,0.1,-0.0019740189309231937,0.1518673300743103,0.0014788412,782.06,41.22324703
1042,1955,3840,4003840,0.3412292832508683,0.060302734375,1.9964159999999998e-05,-4.635589614510536,0.767954409122467,7816,0.1,-0.0015165003715083003,0.08494068682193756,0.0019914922,781.19,41.216392809999995
1042,1956,3842,4005888,0.3425613548606634,0.039306640625,1.9923199999999996e-05,-4.6282506585121155,0.8746569752693176,7820,0.1,-0.0018160899635404348,0.10770733654499054,0.0011197925,779.11,41.187681219999995
1042,1957,3844,4007936,0.4076390042901039,0.0491943359375,1.9882239999999997e-05,-4.609575182199478,0.926390528678894,7824,0.1,-0.0023174217203631997,0.13109607994556427,0.001714326,782.82,41.4689223
1042,1958,3846,4009984,0.21157190343365073,0.0426025390625,1.9841279999999994e-05,-4.611283302307129,0.9452696442604065,7828,0.1,-0.002748155704466626,0.05142252519726753,0.0014619693,780.41,41.42224188000001
1042,1959,3848,4012032,0.328670353628695,0.051513671875,1.9800320000000006e-05,-4.615089491009712,0.8995309472084045,7832,0.1,-0.001958140011993237,0.0714184045791626,0.0017717673,781.83,41.49134897
1042,1960,3849,4014080,0.29819469014182687,0.030517578125,1.9759360000000003e-05,-4.626249387860298,0.9229311347007751,7836,0.1,-0.0014488434680970386,0.09132922440767288,0.0007739564,778.86,41.40315501
1042,1961,3851,4016128,0.34099895134568214,0.04345703125,1.9718400000000004e-05,-4.659727916121483,0.8927963376045227,7840,0.1,-0.0026677577261580154,0.07706540822982788,0.0008025038,775.02,41.12061045
1042,1962,3854,4018176,0.3582719946280122,0.0379638671875,1.9677440000000002e-05,-4.6108406484127045,0.9283711910247803,7844,0.1,-0.001209139489219524,0.11162792146205902,0.0011226467,772.22,40.942739530000004
1042,1963,3856,4020224,0.4080779319629073,0.0255126953125,1.9636480000000003e-05,-4.666960820555687,0.8656826615333557,7848,0.1,-0.0023031749442452565,0.09915700554847717,0.001312267,774.33,41.05580473
1042,1964,3858,4022272,0.3485578540712595,0.03076171875,1.959552e-05,-4.590793654322624,0.9137595891952515,7852,0.1,-0.0019625746936071664,0.16294606029987335,0.0013705618,774.31,41.12323566
1042,1965,3860,4024320,0.3877837974578142,0.0828857421875,1.9554559999999998e-05,-4.615280702710152,0.9000709652900696,7856,0.1,-0.002148220475646667,0.09979557991027832,0.0025905203,776.24,41.28550394999999
1042,1966,3862,4026368,0.37003770750015974,0.06298828125,1.95136e-05,-4.649883106350899,0.8975986838340759,7860,0.1,-0.003135756589472294,0.11566269397735596,0.0018543997,781.09,41.355298010000006
1042,1967,3864,4028416,0.3478728295303881,0.0416259765625,1.9472639999999997e-05,-4.642636731266975,0.9043307304382324,7864,0.1,-0.0026299140008632094,0.14691327512264252,0.0013340937,781.53,41.41571846
1042,1968,3866,4030464,0.26687804888933897,0.0372314453125,1.9431679999999998e-05,-4.622761934995651,0.9223756194114685,7868,0.1,-0.0014362752408487722,0.0941624641418457,0.0015796284,777.38,41.178991749999994
1042,1969,3868,4032512,0.22125489497557282,0.0631103515625,1.9390719999999995e-05,-4.619244754314423,0.9332029819488525,7872,0.1,-0.003416991123231128,0.03336043283343315,0.002298797,781.24,41.45970415
1042,1970,3870,4034560,0.33923356560990214,0.012939453125,1.9349760000000006e-05,-4.672717243432999,0.9045476317405701,7876,0.1,-0.0015039405843708664,0.07893521338701248,0.0008115934,775.16,41.14093496
1042,1971,3871,4036608,0.3288621441461146,0.0245361328125,1.9308800000000004e-05,-4.6161884516477585,0.9028491377830505,7880,0.1,-0.0021929922222625464,0.10581609606742859,0.0012455747,782.11,41.42717787000001
1042,1972,3874,4038656,0.34856340289115906,0.03466796875,1.9267840000000005e-05,-4.667774870991707,0.8875963687896729,7884,0.1,-0.001816693547880277,0.07706402242183685,0.00086139457,783.42,41.176728080000004
1042,1973,3875,4040704,0.35509701538830996,0.0416259765625,1.9226880000000003e-05,-4.584719151258469,0.9240360260009766,7888,0.1,-0.002394466515397653,0.09734947234392166,0.0013190618,780.2,40.951445899999996
1042,1974,3878,4042752,0.2543343217112124,0.0252685546875,1.918592e-05,-4.565802797675133,0.938697874546051,7892,0.1,-0.002057543199043721,0.07945200055837631,0.0010708012,781.34,40.980298299999994
1042,1975,3880,4044800,0.2944363644346595,0.0377197265625,1.914496e-05,-4.5681406408548355,0.9263061285018921,7896,0.1,-0.0018270352884428576,0.09681679308414459,0.0014128576,780.33,41.01006345
1042,1976,3882,4046848,0.2412901921197772,0.0662841796875,1.9104e-05,-4.608261063694954,0.909098207950592,7900,0.1,-0.0020171431824564934,0.07266518473625183,0.001532365,780.33,41.01006345
1042,1977,3884,4048896,0.30259012151509523,0.042236328125,1.906304e-05,-4.602914318442345,0.8220959901809692,7904,0.1,-0.002560712193371728,0.04108094424009323,0.0015606148,781.98,40.99358616000001
1042,1978,3886,4050944,0.5070567457005382,0.0234375,1.9022079999999997e-05,-4.619017601013184,0.8734644651412964,7908,0.1,-0.0012598736066138372,0.16148707270622253,0.0011723464,779.67,40.6386329
1042,1979,3888,4052992,0.29135532956570387,0.0462646484375,1.8981119999999998e-05,-4.598311960697174,0.9515030980110168,7912,0.1,-0.0018637216271599755,0.08242624998092651,0.0020602555,778.5,40.50651966
1042,1980,3890,4055040,0.31620718631893396,0.03466796875,1.8940159999999996e-05,-4.6145369708538055,0.9316761493682861,7916,0.1,-0.0032979914103634655,0.09337964653968811,0.0013980155,785.16,40.77377649
1042,1981,3892,4057088,0.35384872555732727,0.0306396484375,1.8899200000000007e-05,-4.564147382974625,0.9047974348068237,7920,0.1,-0.0019437086884863675,0.1185082197189331,0.0011199802,786.37,40.846271300000005
1042,1982,3894,4059136,0.3268531342037022,0.0362548828125,1.8858240000000005e-05,-4.613094732165337,0.9098154306411743,7924,0.1,-0.002084852516418323,0.12464876472949982,0.0015060772,781.2,40.26875011
1042,1983,3896,4061184,0.5190924713388085,0.0589599609375,1.8817280000000002e-05,-4.662329688668251,0.8355286121368408,7928,0.1,0.0005124153540236875,0.19355875253677368,0.0026422536,779.84,40.0528835
1042,1984,3898,4063232,0.3342878930270672,0.020263671875,1.8776320000000003e-05,-4.595893412828445,0.9421135783195496,7932,0.1,-0.0007758618448860943,0.14721353352069855,0.00093624735,781.53,40.1891679
1042,1985,3900,4065280,0.2990878401324153,0.0452880859375,1.873536e-05,-4.62936033308506,0.9074838161468506,7936,0.1,-0.0009715912310639396,0.06459833681583405,0.001082594,785.71,40.57173773
1042,1986,3901,4067328,0.4230778580531478,0.0556640625,1.8694400000000002e-05,-4.606687501072884,0.8618804216384888,7940,0.1,-0.0020870623702649027,0.16724669933319092,0.0015132155,786.46,40.698047360000004
1042,1987,3903,4069376,0.39590046368539333,0.0201416015625,1.865344e-05,-4.623184233903885,0.8814736008644104,7944,0.1,-0.0013932341680629179,0.12721291184425354,0.0009959638,782.36,40.59470758
1042,1988,3905,4071424,0.25252316053956747,0.042236328125,1.861248e-05,-4.611252635717392,0.9232110977172852,7948,0.1,-0.0010436714364914224,0.05706505477428436,0.0014609393,785.34,40.74643886
1042,1989,3907,4073472,0.29515939205884933,0.0501708984375,1.8571519999999998e-05,-4.605382800102234,0.9376883506774902,7952,0.1,-0.0009210789576172829,0.10112840682268143,0.001095548,785.91,40.79464499
1042,1990,3909,4075520,0.38356943614780903,0.051025390625,1.8530559999999996e-05,-4.612652018666267,0.898786187171936,7956,0.1,-0.0030312905728351325,0.12593945860862732,0.0014924561,783.83,40.70163528
1042,1991,3911,4077568,0.4543533902615309,0.036376953125,1.8489599999999997e-05,-4.6100365817546844,0.8994845747947693,7960,0.1,-0.0009182745270663872,0.13405822217464447,0.001432129,783.83,40.70163528
1042,1992,3913,4079616,0.4004840664565563,0.047119140625,1.8448640000000004e-05,-4.6510928720235825,0.8331523537635803,7964,0.1,-0.002993758986121975,0.11388940364122391,0.0018794892,782.71,40.49334869999999
1042,1993,3915,4081664,0.4562707468867302,0.0567626953125,1.8407680000000005e-05,-4.620792537927628,0.8334346413612366,7968,0.1,-0.0019011745025636628,0.15606915950775146,0.001699785,786.42,40.595361679999996
1042,1994,3917,4083712,0.3582873931154609,0.062255859375,1.8366720000000003e-05,-4.601379334926605,0.9262431859970093,7972,0.1,-0.002089647328830324,0.09695059061050415,0.0022055956,787.82,40.622676999999996
1042,1995,3919,4085760,0.34496134519577026,0.0380859375,1.8325760000000004e-05,-4.596744745969772,0.9358626008033752,7976,0.1,-0.0013077822513878345,0.13929636776447296,0.0015003418,780.94,40.11220707
1042,1996,3921,4087808,0.3374398588202894,0.0389404296875,1.82848e-05,-4.516715615987778,0.9376450181007385,7980,0.1,-0.0017655249394010752,0.10532771050930023,0.0013047701,781.59,40.16023371
1042,1997,3923,4089856,0.27927713841199875,0.0435791015625,1.8243840000000003e-05,-4.565156012773514,0.8886750936508179,7984,0.1,-0.002367777604376897,0.07520580291748047,0.0016943571,789.12,40.5413262
1042,1998,3925,4091904,0.34129780624061823,0.037841796875,1.820288e-05,-4.5713492929935455,0.8893711566925049,7988,0.1,-0.001280664379009977,0.13065071403980255,0.0012514387,783.44,40.1985444
1042,1999,3927,4093952,0.3885419527068734,0.031494140625,1.8161919999999998e-05,-4.576869308948517,0.8864103555679321,7992,0.1,-0.0018294907204108313,0.14531108736991882,0.0011971837,783.0,40.23798201
1042,2000,3929,4096000,0.2629507789388299,0.030517578125,1.812096e-05,-4.5200130343437195,0.9454486966133118,7996,0.1,-0.0021168330422369763,0.07998284697532654,0.0011044204,787.76,40.4494819
1042,2001,3931,4098048,0.4475927008315921,0.0751953125,1.8079999999999996e-05,-4.5380424708127975,0.8556073307991028,8000,0.1,-0.0029983649437781423,0.11624868214130402,0.0027152128,785.71,40.447315259999996
1042,2002,3933,4100096,0.43465225864201784,0.052490234375,1.8039039999999997e-05,-4.572956964373589,0.8897958993911743,8004,0.1,-0.0012936926796101034,0.12187521159648895,0.0013079711,788.25,40.40487507
1042,2003,3935,4102144,0.27763862581923604,0.0281982421875,1.7998080000000005e-05,-4.5118061155080795,0.9401497840881348,8008,0.1,-0.0015725853008916602,0.09674805402755737,0.001191433,787.04,40.30764805
1042,2004,3937,4104192,0.3151065595448017,0.05224609375,1.7957120000000006e-05,-4.535450890660286,0.8976566195487976,8012,0.1,-0.0017370803107041866,0.09172339737415314,0.0019898764,781.08,40.017452639999995
1042,2005,3939,4106240,0.38364726956933737,0.048583984375,1.7916160000000004e-05,-4.582000821828842,0.8920325636863708,8016,0.1,-0.0021813927014591172,0.1748926192522049,0.001549976,779.17,39.97210336
1042,2006,3941,4108288,0.3918554661795497,0.0423583984375,1.7875200000000005e-05,-4.556993678212166,0.9086748957633972,8020,0.1,-0.002144774640328251,0.13873723149299622,0.0012634594,771.11,39.61731223000001
1042,2007,3942,4110336,0.3808344453573227,0.0484619140625,1.7834240000000002e-05,-4.596916437149048,0.9108960628509521,8024,0.1,-7.609176100231707e-05,0.12090323120355606,0.0023266878,773.56,39.77677948
1042,2008,3944,4112384,0.37520091515034437,0.013671875,1.779328e-05,-4.565513923764229,0.8994054794311523,8028,0.1,-0.00181231573515106,0.16254298388957977,0.00075610966,773.56,39.77677948
1042,2009,3946,4114432,0.4497546274214983,0.0179443359375,1.775232e-05,-4.5812989473342896,0.7402120232582092,8032,0.1,-0.0026141589623875916,0.17539948225021362,0.0009904327,770.11,39.706879709999995
1042,2010,3948,4116480,0.4829779788851738,0.0177001953125,1.771136e-05,-4.638976275920868,0.8779842257499695,8036,0.1,-0.0014696999423904344,0.16087673604488373,0.0005167841,769.37,39.7933535
1042,2011,3950,4118528,0.3061225572600961,0.0557861328125,1.76704e-05,-4.493892669677734,0.9429062604904175,8040,0.1,-0.0018487562192603946,0.08891019225120544,0.0018130699,769.37,39.7933535
1042,2012,3952,4120576,0.3206415297463536,0.0540771484375,1.7629439999999997e-05,-4.553685426712036,0.8689950108528137,8044,0.1,-0.002055756776826456,0.08566457778215408,0.0016726642,772.0,40.04978478
1042,2013,3954,4122624,0.33252020413056016,0.037841796875,1.7588479999999995e-05,-4.572457507252693,0.8817694783210754,8048,0.1,-0.0017073813796741888,0.07069568336009979,0.0012630677,772.13,39.99580315
1042,2014,3956,4124672,0.4099178956821561,0.0367431640625,1.7547520000000006e-05,-4.5362367779016495,0.9068886041641235,8052,0.1,-0.00141354494553525,0.13477087020874023,0.0015907045,775.24,40.13929688
1042,2015,3958,4126720,0.34743007831275463,0.054931640625,1.7506560000000007e-05,-4.601242393255234,0.8829126358032227,8056,0.1,-0.0032397029572166502,0.08407486975193024,0.0014856695,773.28,40.13812358
1042,2016,3960,4128768,0.3864846685901284,0.0458984375,1.7465600000000004e-05,-4.577884763479233,0.8937969207763672,8060,0.1,-0.0018202994397142902,0.13000819087028503,0.0013128448,771.57,40.089344510000004
1042,2017,3962,4130816,0.3841874487698078,0.0830078125,1.7424640000000002e-05,-4.592624381184578,0.884745180606842,8064,0.1,-0.003450858872383833,0.13310237228870392,0.0017476686,771.65,40.21672492
1042,2018,3964,4132864,0.4412475759163499,0.0389404296875,1.7383680000000003e-05,-4.602920278906822,0.9181286096572876,8068,0.1,-0.0024760086816968396,0.1410652995109558,0.001076566,771.98,40.237847200000004
1042,2019,3966,4134912,0.43332271836698055,0.038818359375,1.734272e-05,-4.604032635688782,0.9052841663360596,8072,0.1,-0.0032665070611983538,0.17989595234394073,0.0014748559,773.54,40.41885027
1042,2020,3968,4136960,0.34624758642166853,0.0238037109375,1.730176e-05,-4.562772244215012,0.897293746471405,8076,0.1,-0.0023442317033186555,0.1066126823425293,0.0013247174,775.21,40.54159102
1042,2021,3970,4139008,0.29991485318169,0.0338134765625,1.72608e-05,-4.650256425142288,0.8682863116264343,8080,0.1,-0.0028249383030924946,0.05288460850715637,0.0013827404,773.3,40.54187969
1042,2022,3972,4141056,0.46844298858195543,0.0462646484375,1.7219839999999997e-05,-4.6056614220142365,0.8785355687141418,8084,0.1,-0.0010991380986524746,0.16235880553722382,0.001427426,774.98,40.54297175000001
1042,2023,3974,4143104,0.3285705344751477,0.0765380859375,1.7178879999999998e-05,-4.597774252295494,0.9058459997177124,8088,0.1,-0.002856681909179315,0.13839617371559143,0.0017771913,773.36,40.45947393
1042,2024,3976,4145152,0.4564997348934412,0.021484375,1.7137919999999995e-05,-4.6576037257909775,0.8403223752975464,8092,0.1,-0.0018388079479336739,0.13532525300979614,0.0008587522,771.47,40.17216666000001
1042,2025,3978,4147200,0.4108915738761425,0.0357666015625,1.7096960000000006e-05,-4.611945077776909,0.9249223470687866,8096,0.1,-0.0014285829238360748,0.18218116462230682,0.0012261192,771.58,40.12116615
1042,2026,3980,4149248,0.3715431559830904,0.0294189453125,1.7056000000000004e-05,-4.610424339771271,0.9116661548614502,8100,0.1,-0.0019365109037607908,0.13956701755523682,0.0013484674,772.3,40.15022263
1042,2027,3982,4151296,0.30712048057466745,0.0289306640625,1.7015040000000005e-05,-4.548957332968712,0.9079214930534363,8104,0.1,-0.002313808676262852,0.06916404515504837,0.0010735008,771.99,40.137902280000006
1042,2028,3984,4153344,0.42313731368631124,0.023681640625,1.6974080000000003e-05,-4.664960622787476,0.8182815313339233,8108,0.1,-0.002024966845056042,0.1467597782611847,0.0010175493,770.81,40.04360726
1042,2029,3986,4155392,0.3804662777110934,0.040283203125,1.6933120000000004e-05,-4.617460906505585,0.8278630971908569,8112,0.1,-0.003105316747678444,0.1255953311920166,0.0016116786,772.57,40.125528530000004
1042,2030,3988,4157440,0.5507141565904021,0.03271484375,1.689216e-05,-4.629884138703346,0.7719010710716248,8116,0.1,-0.002405630541034043,0.22542312741279602,0.0012944546,772.99,40.18698905
1042,2031,3990,4159488,0.31908947648480535,0.061767578125,1.68512e-05,-4.560455694794655,0.9555149674415588,8120,0.1,-0.0016481924976687878,0.09759636968374252,0.002258313,772.43,40.05223749
1042,2032,3992,4161536,0.31568535324186087,0.0306396484375,1.681024e-05,-4.58260977268219,0.9273422360420227,8124,0.1,-0.0020646803895942867,0.10293005406856537,0.001021857,775.68,40.22602685
1042,2033,3994,4163584,0.23633003421127796,0.0372314453125,1.6769279999999997e-05,-4.5928251296281815,0.8983410596847534,8128,0.1,-0.0027297886117594317,0.05725501850247383,0.0012616469,775.68,40.22602685
1042,2034,3996,4165632,0.30180352879688144,0.031982421875,1.672832e-05,-4.628002971410751,0.8552897572517395,8132,0.1,-0.0012867361947428435,0.08752967417240143,0.0011305187,781.72,40.50447681000001
1042,2035,3998,4167680,0.3840864645317197,0.0283203125,1.6687359999999996e-05,-4.646128267049789,0.8836398720741272,8136,0.1,-0.0018983519112225622,0.18109123408794403,0.0008308439,776.14,40.17442229
1042,2036,4000,4169728,0.3654848989099264,0.027099609375,1.6646399999999997e-05,-4.586014300584793,0.936245322227478,8140,0.1,-0.0018758649966912344,0.1250966489315033,0.0011739013,776.69,40.29829128
1042,2037,4002,4171776,0.3819385962560773,0.0546875,1.6605440000000005e-05,-4.619543597102165,0.9319043159484863,8144,0.1,-0.0021339736704248935,0.11027802526950836,0.0014195015,778.53,40.28992745000001
1042,2038,4004,4173824,0.3812044048681855,0.036376953125,1.6564480000000006e-05,-4.615703880786896,0.922897458076477,8148,0.1,-0.0015349752502515912,0.08467207103967667,0.0016886969,780.32,40.440480470000004
1042,2039,4006,4175872,0.3211886128410697,0.04736328125,1.6523520000000003e-05,-4.605584904551506,0.9132827520370483,8152,0.1,-0.002186625963076949,0.07240677624940872,0.001503724,778.35,40.284972120000006
1042,2040,4007,4177920,0.3779261037707329,0.0399169921875,1.648256e-05,-4.566725432872772,0.9030306339263916,8156,0.1,-0.0025579560024198145,0.10435700416564941,0.0016879885,777.87,40.24983225
1042,2041,4010,4179968,0.28484516870230436,0.0316162109375,1.6441600000000002e-05,-4.599547773599625,0.9408202171325684,8160,0.1,-0.0024088302452582866,0.08193720877170563,0.0008543909,774.12,40.13592358
1042,2042,4012,4182016,0.4358364213258028,0.02880859375,1.640064e-05,-4.588710084557533,0.8856518268585205,8164,0.1,-0.003009447333170101,0.11937788128852844,0.001223661,777.13,40.26656755999999
1042,2043,4014,4184064,0.43620866164565086,0.021484375,1.635968e-05,-4.539615109562874,0.9079706072807312,8168,0.1,-0.0022989169374341145,0.1638830304145813,0.0012355817,776.9,40.07513865
1042,2044,4015,4186112,0.3257163749076426,0.0323486328125,1.6318719999999998e-05,-4.515053018927574,0.942267894744873,8172,0.1,-0.0021070638904348016,0.10856523364782333,0.001057263,782.07,40.28772042
1042,2045,4017,4188160,0.43338506389409304,0.03662109375,1.627776e-05,-4.566035881638527,0.883873462677002,8176,0.1,-0.0023151608475018293,0.12791168689727783,0.0010117617,775.76,39.91186707
1042,2046,4019,4190208,0.502851695753634,0.0364990234375,1.6236799999999997e-05,-4.612003177404404,0.8860552310943604,8180,0.1,-0.0019778207933995873,0.20610299706459045,0.0011204296,778.56,40.05208480000001
1042,2047,4021,4192256,0.4599519893527031,0.017822265625,1.6195839999999994e-05,-4.5449008494615555,0.9232708811759949,8184,0.1,-0.0010615746286930516,0.1611379086971283,0.0009218157,770.44,39.5498183
1042,2048,4023,4194304,0.38996552862226963,0.0218505859375,1.6154880000000005e-05,-4.561709672212601,0.8954463005065918,8188,0.1,-0.0017563637520652264,0.1270538866519928,0.00078861706,771.23,39.67821087
1042,2049,4025,4196352,0.3004028759896755,0.039794921875,1.6113920000000003e-05,-4.509065851569176,0.9368676543235779,8192,0.1,-0.0020639234135160223,0.07484110444784164,0.0012835533,772.04,39.709882900000004
1042,2050,4027,4198400,0.39560619089752436,0.02294921875,1.6072960000000004e-05,-4.585975021123886,0.8552625179290771,8196,0.1,-0.002031578856986016,0.10890546441078186,0.000970661,769.93,39.60860123
1042,2051,4029,4200448,0.4188494738191366,0.030029296875,1.6032e-05,-4.5193750858306885,0.9037911891937256,8200,0.1,-0.0008467824518447742,0.12896892428398132,0.0007008724,762.81,39.20201141
1042,2052,4031,4202496,0.3077058610506356,0.028076171875,1.5991040000000003e-05,-4.568416014313698,0.9299928545951843,8204,0.1,-0.000899039558134973,0.13987323641777039,0.0012068747,763.7,39.2570724
1042,2053,4033,4204544,0.3216427774168551,0.0528564453125,1.595008e-05,-4.5372888296842575,0.8929470181465149,8208,0.1,-0.0017183376185130328,0.10339371114969254,0.0015515534,765.46,39.390150819999995
1042,2054,4035,4206592,0.42298732604831457,0.0455322265625,1.590912e-05,-4.620224341750145,0.8664157390594482,8212,0.1,-0.0015243650559568778,0.13588063418865204,0.0014081683,758.23,38.87307304
1042,2055,4037,4208640,0.4157151374965906,0.015869140625,1.586816e-05,-4.556402742862701,0.9262849688529968,8216,0.1,-0.001235051138792187,0.16641643643379211,0.00088470953,753.62,38.77629126
1042,2056,4039,4210688,0.3877116832882166,0.0408935546875,1.5827199999999996e-05,-4.527415573596954,0.9163268208503723,8220,0.1,-0.0014209562941687182,0.1350013166666031,0.0014633979,753.58,38.82289186
1042,2057,4041,4212736,0.3019238696433604,0.0286865234375,1.5786239999999997e-05,-4.529843837022781,0.9135069251060486,8224,0.1,-0.002071944298222661,0.06609994918107986,0.0009854367,756.67,39.00714618999999
1042,2058,4043,4214784,0.2923553604632616,0.0377197265625,1.5745279999999995e-05,-4.527863055467606,0.8810092210769653,8228,0.1,-0.001688821314019151,0.0995347872376442,0.00094000227,758.06,39.066716189999994
1042,2059,4045,4216832,0.5102749867364764,0.0189208984375,1.5704320000000006e-05,-4.570267781615257,0.7583109736442566,8232,0.1,-0.002532341444748454,0.18706083297729492,0.0008410405,750.99,38.580118819999996
1042,2060,4047,4218880,0.6243213657289743,0.032470703125,1.5663360000000004e-05,-4.598803788423538,0.8427301645278931,8236,0.1,-0.00128513464005664,0.2353949099779129,0.00082632864,752.95,38.62377867
